1603283083.000000, 1603283083.000000, 1603283083.000000
32.000000, 32.000000, 32.000000
-34,-4,53
-34,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-34,-4,53
-34,-4,53
-34,-4,53
-34,-4,52
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-34,-4,53
-34,-4,53
-33,-3,52
-33,-4,53
-33,-4,52
-33,-4,52
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-3,53
-33,-4,53
-34,-4,53
-34,-4,53
-34,-4,53
-34,-4,53
-33,-3,52
-34,-4,53
-34,-4,53
-34,-3,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-34,-4,53
-33,-4,53
-34,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-34,-4,53
-33,-3,53
-33,-3,53
-34,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-34,-4,53
-33,-4,53
-34,-4,53
-34,-4,52
-33,-3,53
-33,-4,53
-34,-4,53
-34,-4,53
-33,-4,53
-33,-4,52
-34,-4,52
-34,-4,53
-33,-4,53
-33,-4,53
-34,-4,53
-34,-4,52
-33,-4,52
-33,-4,53
-34,-3,53
-33,-4,53
-34,-4,53
-33,-4,53
-34,-4,53
-33,-4,53
-34,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-34,-4,53
-34,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-34,-4,53
-33,-4,53
-33,-3,53
-33,-4,53
-33,-4,53
-35,-3,53
-34,-4,53
-34,-3,56
-40,-3,58
-43,-3,57
-56,-6,66
-56,-5,69
-50,-9,73
-40,-11,72
-35,-14,69
-28,-21,64
-21,-24,59
-14,-29,50
-7,-32,43
-5,-35,40
-1,-38,35
2,-39,31
3,-39,34
9,-42,32
11,-41,32
11,-41,32
15,-40,32
17,-40,32
18,-40,32
15,-41,33
16,-42,34
17,-46,34
18,-46,34
16,-47,34
14,-49,34
14,-49,34
15,-51,34
16,-51,33
16,-51,33
14,-51,32
14,-52,32
16,-51,33
14,-50,33
14,-51,34
13,-53,33
13,-53,33
17,-55,33
15,-54,33
14,-53,33
15,-52,33
15,-52,32
15,-51,32
16,-51,32
15,-51,32
15,-52,31
16,-52,31
17,-52,31
17,-53,30
17,-53,32
17,-53,33
17,-52,32
17,-52,32
17,-51,31
17,-51,30
16,-52,30
16,-52,30
17,-52,31
17,-52,30
16,-55,28
20,-53,30
16,-51,31
15,-48,28
19,-45,29
15,-46,24
17,-45,25
15,-39,30
11,-41,36
14,-43,37
10,-39,34
10,-43,38
5,-41,38
4,-37,33
2,-41,36
0,-39,46
-5,-32,44
-11,-32,45
-10,-34,49
-19,-27,52
-24,-28,54
-27,-37,54
-35,-31,59
-34,-7,64
-39,3,66
-36,0,67
-27,-9,64
-36,-6,77
-41,-3,85
-19,-3,58
-17,-4,51
-20,-1,51
-28,-2,53
-25,-4,62
-19,-1,64
-21,-3,61
-23,-3,55
-26,-5,53
-26,-6,53
-24,-10,51
-26,-8,51
-40,0,52
-39,-3,53
-38,-4,54
-34,-3,55
-31,-2,54
-31,-2,54
-31,-3,53
-32,-3,54
-33,-4,53
-34,-4,53
-33,-4,53
-32,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-32,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-3,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-32,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-32,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-32,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-32,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-34,-4,53
-34,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-34,-4,53
-33,-4,53
-33,-4,52
-33,-4,52
-33,-4,53
-33,-4,52
-34,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,52
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-34,-4,52
-34,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-34,-4,53
-34,-4,53
-33,-4,53
-33,-4,53
-34,-4,53
-34,-4,53
-33,-4,53
-33,-4,53
-33,-4,52
-33,-4,53
-34,-4,53
-33,-4,53
-33,-4,53
-34,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,52
-33,-4,53
-34,-4,53
-34,-4,52
-34,-4,53
-33,-4,53
-33,-4,52
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-34,-4,53
-33,-4,53
-33,-4,53
-33,-4,52
-34,-4,53
-34,-4,53
-33,-4,53
-34,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-34,-4,53
-34,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
-33,-4,53
