1603283083.000000, IBI
17.343750,0.906250
24.609375,0.781250
25.625000,1.015625
26.593750,0.968750
27.578125,0.984375
28.484375,0.906250
35.078125,1.000000
36.000000,0.921875
36.765625,0.765625
43.296875,0.968750
44.125000,0.828125
44.875000,0.750000
45.921875,1.046875
46.921875,1.000000
47.921875,1.000000
48.906250,0.984375
49.906250,1.000000
50.875000,0.968750
51.812500,0.937500
56.109375,0.765625
56.828125,0.718750
61.640625,0.796875
62.390625,0.750000
63.187500,0.796875
63.937500,0.750000
68.859375,0.859375
69.656250,0.796875
70.687500,1.031250
71.671875,0.984375
72.640625,0.968750
73.531250,0.890625
74.312500,0.781250
75.421875,1.109375
76.453125,1.031250
77.453125,1.000000
78.453125,1.000000
79.453125,1.000000
80.468750,1.015625
81.406250,0.937500
82.390625,0.984375
83.343750,0.953125
84.140625,0.796875
85.234375,1.093750
86.265625,1.031250
87.281250,1.015625
88.312500,1.031250
89.328125,1.015625
90.359375,1.031250
91.359375,1.000000
92.343750,0.984375
93.343750,1.000000
94.140625,0.796875
95.125000,0.984375
96.187500,1.062500
97.203125,1.015625
98.234375,1.031250
99.234375,1.000000
100.187500,0.953125
101.000000,0.812500
101.765625,0.765625
102.656250,0.890625
103.718750,1.062500
104.718750,1.000000
105.734375,1.015625
106.578125,0.843750
107.296875,0.718750
112.296875,0.953125
113.109375,0.812500
113.859375,0.750000
114.734375,0.875000
115.593750,0.859375
116.687500,1.093750
117.750000,1.062500
118.750000,1.000000
119.687500,0.937500
120.453125,0.765625
121.156250,0.703125
125.765625,0.843750
126.859375,1.093750
127.859375,1.000000
128.859375,1.000000
129.875000,1.015625
130.875000,1.000000
131.890625,1.015625
132.906250,1.015625
133.906250,1.000000
134.906250,1.000000
135.859375,0.953125
136.656250,0.796875
137.468750,0.812500
138.203125,0.734375
139.109375,0.906250
140.078125,0.968750
140.968750,0.890625
141.734375,0.765625
142.484375,0.750000
143.281250,0.796875
144.109375,0.828125
144.812500,0.703125
145.531250,0.718750
146.265625,0.734375
147.015625,0.750000
147.671875,0.656250
148.375000,0.703125
149.093750,0.718750
149.781250,0.687500
170.031250,0.671875
170.687500,0.656250
171.421875,0.734375
172.218750,0.796875
173.093750,0.875000
182.953125,0.875000
187.562500,1.015625
188.531250,0.968750
189.531250,1.000000
190.546875,1.015625
191.515625,0.968750
192.515625,1.000000
193.515625,1.000000
194.500000,0.984375
195.500000,1.000000
196.437500,0.937500
197.218750,0.781250
198.109375,0.890625
199.125000,1.015625
200.125000,1.000000
201.125000,1.000000
202.078125,0.953125
203.062500,0.984375
204.000000,0.937500
204.937500,0.937500
205.890625,0.953125
206.843750,0.953125
207.812500,0.968750
208.796875,0.984375
209.750000,0.953125
210.734375,0.984375
211.687500,0.953125
212.656250,0.968750
213.640625,0.984375
214.578125,0.937500
215.531250,0.953125
216.500000,0.968750
217.437500,0.937500
218.406250,0.968750
219.359375,0.953125
220.296875,0.937500
221.265625,0.968750
222.218750,0.953125
223.156250,0.937500
224.125000,0.968750
225.078125,0.953125
226.015625,0.937500
226.984375,0.968750
227.906250,0.921875
228.828125,0.921875
229.656250,0.828125
230.375000,0.718750
231.375000,1.000000
232.390625,1.015625
233.343750,0.953125
234.296875,0.953125
235.234375,0.937500
236.171875,0.937500
237.156250,0.984375
238.125000,0.968750
239.093750,0.968750
240.093750,1.000000
241.046875,0.953125
242.000000,0.953125
242.968750,0.968750
243.828125,0.859375
244.625000,0.796875
245.640625,1.015625
246.609375,0.968750
247.593750,0.984375
248.593750,1.000000
249.562500,0.968750
250.546875,0.984375
251.546875,1.000000
252.531250,0.984375
253.562500,1.031250
254.562500,1.000000
255.546875,0.984375
256.578125,1.031250
257.546875,0.968750
258.531250,0.984375
259.531250,1.000000
260.484375,0.953125
261.359375,0.875000
262.140625,0.781250
272.343750,0.781250
273.078125,0.734375
273.828125,0.750000
278.281250,0.703125
279.015625,0.734375
283.843750,1.015625
284.828125,0.984375
285.843750,1.015625
286.828125,0.984375
287.796875,0.968750
288.765625,0.968750
289.546875,0.781250
290.296875,0.750000
295.281250,0.953125
296.187500,0.906250
296.921875,0.734375
297.671875,0.750000
302.703125,0.953125
310.375000,0.953125
311.171875,0.796875
311.953125,0.781250
312.703125,0.750000
313.593750,0.890625
314.625000,1.031250
315.593750,0.968750
316.546875,0.953125
317.406250,0.859375
324.031250,0.781250
325.062500,1.031250
326.046875,0.984375
