# timestamps [seconds],pts
109717.214182,388307
109717.222282,388838
109717.230228,389359
109717.238181,389880
109717.246212,390407
109717.254954,390979
109717.262224,391456
109717.271720,392078
109717.278198,392503
109717.287003,393080
109717.294348,393561
109717.302347,394085
109717.310185,394599
109717.318219,395126
109717.328164,395777
109717.334437,396188
109717.346560,396983
109717.356048,397605
109717.362135,398004
109717.370356,398542
109717.380862,399231
109717.387202,399646
109717.396603,400262
109717.408684,401054
109717.427569,402292
109717.437318,402931
109717.456966,404218
109717.464845,404735
109717.495781,406762
109717.507559,407534
109717.514640,407998
109717.525369,408701
109717.534622,409308
109717.555321,410664
109717.571292,411711
109717.579156,412226
109717.588225,412820
109717.595421,413292
109717.602376,413748
109717.610981,414312
109717.618941,414833
109717.627539,415397
109717.634439,415849
109717.646914,416667
109717.656756,417312
109717.661521,417624
109717.666671,417961
109717.675213,418521
109717.682217,418980
109717.696467,419914
109717.705533,420508
109717.716210,421208
109717.722899,421646
109717.732659,422286
109717.743549,423000
109717.751443,423517
109717.757096,423887
109717.764061,424344
109717.773405,424956
109717.778907,425317
109717.787954,425910
109717.794154,426316
109717.802855,426886
109717.814196,427629
109717.822175,428152
109717.830418,428693
109717.838462,429220
109717.846243,429730
109717.854695,430284
109717.862201,430775
109717.870467,431317
109717.878439,431840
109717.887168,432412
109717.896033,432993
109717.903126,433457
109717.910187,433920
109717.920927,434624
109717.927685,435067
109717.938567,435780
109717.943066,436075
109717.950374,436554
109717.958238,437069
109717.966180,437590
109717.974195,438115
109717.982142,438636
109717.990170,439162
109717.998164,439686
109718.006248,440216
109718.014097,440730
109718.022174,441259
109718.030670,441816
109718.038213,442310
109718.048368,442976
109718.054366,443369
109718.062114,443877
109718.071490,444491
109718.080601,445088
109718.092553,445872
109718.100394,446385
109718.113249,447228
109718.122247,447818
109718.131316,448412
109718.137192,448797
109718.142680,449157
109718.150277,449654
109718.159643,450268
109718.170745,450996
109718.177083,451411
109718.187714,452108
109718.191978,452387
109718.198380,452807
109718.207331,453394
109718.214215,453845
109718.222305,454375
109718.230381,454904
109718.238273,455421
109718.246261,455945
109718.254573,456490
109718.262286,456995
109718.270696,457546
109718.278418,458052
109718.286893,458608
109718.298290,459355
109718.306292,459879
109718.314369,460408
109718.322365,460932
109718.330352,461456
109718.338633,461998
109718.346348,462504
109718.356937,463198
109718.362287,463549
109718.373161,464261
109718.379053,464647
109718.387080,465173
109718.396823,465812
109718.403635,466258
109718.410240,466691
109718.418336,467222
109718.426395,467750
109718.434303,468268
109718.442269,468790
109718.450363,469321
109718.458532,469856
109718.466302,470365
109718.474273,470888
109718.482494,471426
109718.490306,471938
109718.498698,472488
109718.506658,473010
109718.514244,473507
109718.522609,474055
109718.530351,474563
109718.538639,475106
109718.546324,475609
109718.554409,476139
109718.562388,476662
109718.570344,477184
109718.578556,477722
109718.586967,478273
109718.594261,478751
109718.602603,479298
109718.610253,479799
109718.618326,480328
109718.626266,480848
109718.634450,481385
109718.644769,482061
109718.652496,482567
109718.658251,482945
109718.666466,483483
109718.674375,484001
109718.682263,484518
109718.692712,485203
109718.701166,485757
109718.706400,486100
109718.721966,487120
109718.727234,487465
109718.731677,487757
109718.744214,488578
109718.749297,488911
109718.754505,489253
109718.766429,490034
109718.774538,490565
109718.782467,491085
109718.790298,491598
109718.798279,492121
109718.806289,492646
109718.814392,493177
109718.822320,493697
109718.830337,494222
109718.838328,494746
109718.846366,495273
109718.855956,495901
109718.863055,496366
109718.870435,496850
109718.878421,497373
109718.886694,497916
109718.894257,498411
109718.902661,498962
109718.910611,499483
109718.918557,500004
109718.928607,500662
109718.935765,501131
109718.942580,501578
109718.950279,502083
109718.958320,502610
109718.966330,503135
109718.974572,503675
109718.982254,504178
109718.990320,504707
109718.998230,505225
109719.006240,505750
109719.014273,506276
109719.022281,506801
109719.030239,507323
109719.038300,507851
109719.046222,508370
109719.057446,509106
109719.064643,509577
109719.070618,509969
109719.078233,510468
109719.086383,511002
109719.094219,511516
109719.103485,512123
109719.110333,512572
109719.118331,513096
109719.126209,513612
109719.134292,514142
109719.142324,514668
109719.153855,515424
109719.158335,515718
109719.170860,516538
109719.174594,516783
109719.182259,517285
109719.191188,517871
109719.198303,518337
109719.206309,518862
109719.215146,519441
109719.226308,520172
109719.234328,520698
109719.242299,521220
109719.250273,521743
109719.258320,522270
109719.266274,522791
109719.274284,523316
109719.282497,523855
109719.290720,524393
109719.298245,524887
109719.306316,525415
109719.314920,525979
109719.322352,526466
109719.333847,527220
109719.342664,527798
109719.347563,528119
109719.354432,528569
109719.362276,529083
109719.370596,529628
109719.378273,530131
109719.387884,530761
109719.394655,531205
109719.402504,531719
109719.410346,532233
109719.418681,532779
109719.426268,533277
109719.434527,533818
109719.442272,534325
109719.450218,534846
109719.458437,535385
109719.466259,535897
109719.474326,536426
109719.482266,536946
109719.490318,537474
109719.498260,537995
109719.506278,538520
109719.514520,539060
109719.522236,539566
109719.530228,540090
109719.538416,540626
109719.546228,541138
109719.554408,541674
109719.563361,542261
109719.573376,542917
109719.578625,543261
109719.586927,543805
109719.595161,544345
109719.602478,544824
109719.612941,545510
109719.618727,545889
109719.626421,546394
109719.634730,546938
109719.643118,547488
109719.655572,548304
109719.661854,548716
109719.667443,549082
109719.677789,549760
109719.683035,550104
109719.694625,550863
109719.704597,551517
109719.716566,552301
109719.727817,553039
109719.734698,553490
109719.752589,554662
109719.758714,555063
109719.770598,555842
109719.777256,556279
109719.786909,556911
109719.791460,557209
109719.798270,557656
109719.806549,558198
109719.814248,558703
109719.822351,559234
109719.832026,559868
109719.838401,560286
109719.846699,560829
109719.854394,561334
109719.862273,561850
109719.870289,562375
109719.879481,562978
109719.887425,563498
109719.894343,563952
109719.908632,564888
109719.933931,566546
109719.955666,567971
109719.972758,569091
109719.981206,569644
109719.991181,570298
109720.000891,570934
109720.010106,571538
109720.022002,572318
109720.030552,572878
109720.041986,573628
109720.053642,574392
109720.067077,575272
109720.075489,575823
109720.090128,576783
109720.098872,577356
109720.112292,578235
109720.119895,578733
109720.133922,579653
109720.141800,580169
109720.153990,580968
109720.162672,581537
109720.172858,582204
109720.178795,582593
109720.186648,583108
109720.194406,583616
109720.205356,584334
109720.215448,584995
109720.221615,585400
109720.229722,585931
109720.238073,586478
109720.254967,587585
109720.272197,588715
109720.285374,589578
109720.296138,590283
109720.301999,590668
109720.307864,591052
109720.316222,591600
109720.322324,592000
109720.330336,592525
109720.340223,593173
109720.346323,593572
109720.354284,594094
109720.362602,594639
109720.370365,595148
109720.378281,595667
109720.386436,596201
109720.394242,596713
109720.402769,597272
109720.410267,597763
109720.418286,598288
109720.426319,598815
109720.434285,599337
109720.442338,599865
109720.450271,600385
109720.458288,600910
109720.466271,601433
109720.474298,601959
109720.482349,602487
109720.490694,603034
109720.498292,603532
109720.506335,604059
109720.516561,604729
109720.522699,605131
109720.530318,605630
109720.539554,606236
109720.546264,606675
109720.554296,607202
109720.564968,607901
109720.571141,608306
109720.582081,609023
109720.589813,609529
109720.603630,610435
109720.610467,610883
109720.619822,611496
109720.630314,612184
109720.638332,612709
109720.646308,613232
109720.661548,614231
109720.667295,614607
109720.675200,615125
109720.679986,615439
109720.687659,615942
109720.694819,616411
109720.705369,617102
109720.721642,618169
109720.727915,618580
109720.743160,619579
109720.769283,621291
109720.787342,622475
109720.803931,623562
109720.818890,624542
109720.824097,624883
109720.837869,625786
109720.842594,626095
109720.855911,626968
109720.863333,627455
109720.873049,628091
109720.879580,628519
109720.887993,629071
109720.896061,629599
109720.902811,630042
109720.910252,630529
109720.918525,631072
109720.926255,631578
109720.934284,632104
109720.942446,632639
109720.950238,633150
109720.958344,633681
109720.966359,634206
109720.974249,634723
109720.982292,635251
109720.990244,635772
109720.998388,636305
109721.006350,636827
109721.014286,637347
109721.022264,637870
109721.030286,638396
109721.038243,638917
109721.046229,639441
109721.054260,639967
109721.062226,640489
109721.070250,641015
109721.078296,641542
109721.086228,642062
109721.098235,642849
109721.106268,643375
109721.114282,643901
109721.122280,644425
109721.130253,644947
109721.138301,645475
109721.146392,646005
109721.154295,646523
109721.162293,647047
109721.170330,647574
109721.178220,648091
109721.186263,648618
109721.194366,649149
109721.202274,649667
109721.210251,650190
109721.218414,650725
109721.226272,651240
109721.236525,651912
109721.243148,652346
109721.252476,652957
109721.268916,654034
109721.282436,654921
109721.296673,655854
109721.306584,656503
109721.316245,657136
109721.324810,657698
109721.341031,658761
109721.346916,659146
109721.361165,660080
109721.366816,660450
109721.378520,661217
109721.387352,661796
109721.398878,662552
109721.406143,663028
109721.416502,663707
109721.423577,664170
109721.435644,664961
109721.442634,665419
109721.453340,666121
109721.458955,666489
109721.469779,667198
109721.475394,667566
109721.482444,668028
109721.491785,668640
109721.498490,669080
109721.507637,669679
109721.515741,670210
109721.525907,670876
109721.530664,671188
109721.538641,671711
109721.546240,672209
109721.557302,672934
109721.566529,673539
109721.574259,674045
109721.582302,674572
109721.590678,675121
109721.598294,675620
109721.606354,676148
109721.614900,676709
109721.622280,677192
109721.630433,677727
109721.638842,678278
109721.646290,678766
109721.654274,679289
109721.666705,680104
109721.672267,680468
109721.686101,681375
109721.691218,681710
109721.710796,682993
109721.721511,683695
109721.728654,684163
109721.739060,684845
109721.744470,685200
109721.755031,685892
109721.761773,686334
109721.766779,686662
109721.775387,687226
109721.782292,687679
109721.790543,688219
109721.798410,688735
109721.806366,689256
109721.814229,689772
109721.822467,690311
109721.830222,690820
109721.838240,691345
109721.846488,691886
109721.854541,692413
109721.863242,692984
109721.870404,693453
109721.878211,693965
109721.886726,694523
109721.894303,695019
109721.903620,695630
109721.910318,696069
109721.918287,696591
109721.926733,697145
109721.934223,697635
109721.942382,698170
109721.950866,698726
109721.958405,699220
109721.967157,699794
109721.975814,700361
109721.982275,700784
109721.990298,701310
109721.999389,701906
109722.006295,702359
109722.014346,702886
109722.023991,703518
109722.034320,704195
109722.042416,704726
109722.050736,705271
109722.059312,705833
109722.066463,706302
109722.074329,706817
109722.083277,707404
109722.091134,707919
109722.098718,708416
109722.106459,708923
109722.116172,709559
109722.122742,709990
109722.130545,710501
109722.138332,711012
109722.146550,711550
109722.154383,712064
109722.165108,712766
109722.172010,713219
109722.178396,713637
109722.189865,714389
109722.195987,714790
109722.202500,715217
109722.210244,715724
109722.218412,716260
109722.226286,716776
109722.234207,717295
109722.242319,717826
109722.250419,718357
109722.258220,718869
109722.266459,719408
109722.275033,719970
109722.286912,720749
109722.294007,721214
109722.302453,721767
109722.306752,722049
109722.314233,722539
109722.323177,723125
109722.330278,723591
109722.338225,724112
109722.346220,724636
109722.354398,725172
109722.370419,726221
109722.374875,726514
109722.387040,727311
109722.394248,727783
109722.403078,728362
109722.410224,728830
109722.419807,729458
109722.426798,729916
109722.434237,730404
109722.442384,730938
109722.450490,731469
109722.468887,732675
109722.486552,733832
109722.503414,734937
109722.510365,735393
109722.519019,735960
109722.526450,736447
109722.534290,736961
109722.544041,737600
109722.550773,738041
109722.560753,738695
109722.566367,739063
109722.574414,739590
109722.582355,740111
109722.590308,740632
109722.598608,741176
109722.606279,741679
109722.614273,742202
109722.622422,742737
109722.630316,743254
109722.641751,744003
109722.647743,744396
109722.654408,744833
109722.662281,745349
109722.671170,745931
109722.678258,746396
109722.686897,746962
109722.694355,747451
109722.703003,748017
109722.710842,748531
109722.722250,749279
109722.727652,749633
109722.737351,750268
109722.743065,750643
109722.750817,751151
109722.758814,751675
109722.767470,752242
109722.776225,752816
109722.782311,753215
109722.790255,753735
109722.798558,754280
109722.806334,754789
109722.814254,755308
109722.823594,755920
109722.831029,756408
109722.839354,756953
109722.846403,757415
109722.854404,757939
109722.863908,758562
109722.870659,759005
109722.879207,759565
109722.887140,760085
109722.895465,760630
109722.902428,761087
109722.910354,761606
109722.919754,762222
109722.927424,762725
109722.936902,763346
109722.942947,763742
109722.950686,764249
109722.959046,764797
109722.970488,765547
109722.978362,766063
109722.986336,766586
109722.994302,767108
109723.003504,767711
109723.010324,768158
109723.018293,768680
109723.026368,769209
109723.034404,769736
109723.042304,770253
109723.050344,770780
109723.058306,771302
109723.066233,771822
109723.074312,772351
109723.083806,772973
109723.090268,773397
109723.098276,773922
109723.106271,774446
109723.114220,774966
109723.122323,775498
109723.130399,776027
109723.138252,776541
109723.146311,777070
109723.154969,777637
109723.162286,778116
109723.170297,778641
109723.178372,779171
109723.186822,779724
109723.194300,780215
109723.203031,780787
109723.210290,781262
109723.218304,781788
109723.226363,782316
109723.234494,782849
109723.242526,783375
109723.251057,783934
109723.258236,784405
109723.266228,784928
109723.274531,785472
109723.282841,786017
109723.290561,786523
109723.298381,787035
109723.306561,787572
109723.314235,788074
109723.322501,788616
109723.330370,789132
109723.338395,789658
109723.348930,790348
109723.356752,790861
109723.362260,791222
109723.370418,791756
109723.378356,792277
109723.386306,792798
109723.394285,793321
109723.402270,793844
109723.410354,794374
109723.418546,794910
109723.426293,795418
109723.438275,796203
109723.446294,796729
109723.465057,797959
109723.474555,798581
109723.479918,798933
109723.487062,799401
109723.494275,799873
109723.502230,800395
109723.510259,800921
109723.518339,801450
109723.526248,801969
109723.534539,802512
109723.542329,803023
109723.550365,803549
109723.558382,804075
109723.566296,804593
109723.574178,805110
109723.582701,805668
109723.590316,806167
109723.598359,806695
109723.606466,807226
109723.614314,807740
109723.622297,808263
109723.630669,808812
109723.638397,809318
109723.650590,810117
109723.656433,810500
109723.662678,810910
109723.670561,811426
109723.679586,812018
109723.687267,812521
109723.704228,813633
109723.721716,814779
109723.729505,815289
109723.741979,816107
109723.783903,818854
109723.796581,819685
109723.813060,820765
109723.829800,821862
109723.835948,822265
109723.844866,822849
109723.849650,823163
109723.855746,823562
109723.870399,824523
109723.877080,824961
109723.888953,825739
109723.897268,826284
109723.906798,826908
109723.914349,827403
109723.923424,827998
109723.932419,828587
109723.941157,829160
109723.946863,829534
109723.954332,830023
109723.963426,830619
109723.970477,831081
109723.978867,831631
109723.988540,832265
109723.994320,832644
109724.003038,833215
109724.011533,833772
109724.018415,834223
109724.026392,834746
109724.034970,835308
109724.042267,835786
109724.050298,836312
109724.058561,836854
109724.066296,837361
109724.074272,837883
109724.082309,838410
109724.091773,839030
109724.107387,840054
109724.111625,840331
109724.123420,841104
109724.130541,841571
109724.141522,842291
109724.147812,842703
109724.156152,843250
109724.162558,843669
109724.170890,844215
109724.178258,844698
109724.186388,845231
109724.194726,845777
109724.202777,846305
109724.210285,846797
109724.218596,847342
109724.226215,847841
109724.234522,848385
109724.242511,848909
109724.250212,849414
109724.258848,849980
109724.267014,850515
109724.274248,850989
109724.282249,851513
109724.290478,852053
109724.298253,852562
109724.306369,853094
109724.314642,853636
109724.322306,854138
109724.330314,854663
109724.338519,855201
109724.346274,855709
109724.354344,856238
109724.362459,856770
109724.374262,857543
109724.382431,858079
109724.390324,858596
109724.398431,859127
109724.407140,859698
109724.425474,860900
109724.435747,861573
109724.441823,861971
109724.446348,862267
109724.456672,862944
109724.462742,863342
109724.473086,864020
109724.478311,864362
109724.486402,864892
109724.495111,865463
109724.502874,865972
109724.513571,866673
109724.520731,867142
109724.526261,867505
109724.534465,868042
109724.542283,868555
109724.550443,869089
109724.558684,869629
109724.578909,870955
109724.585778,871405
109724.590558,871718
109724.598220,872220
109724.606618,872771
109724.614463,873285
109724.622464,873809
109724.630724,874351
109724.641184,875036
109724.646609,875392
109724.654388,875901
109724.662956,876463
