1603109180.000000, IBI
15.703125,0.937500
16.609375,0.906250
17.359375,0.750000
22.078125,0.968750
52.140625,0.734375
61.843750,0.859375
62.687500,0.843750
63.687500,1.000000
64.531250,0.843750
65.250000,0.718750
75.796875,0.781250
76.671875,0.875000
77.562500,0.890625
78.328125,0.765625
79.171875,0.843750
80.125000,0.953125
81.000000,0.875000
81.796875,0.796875
100.515625,0.781250
101.265625,0.750000
102.062500,0.796875
102.968750,0.906250
103.937500,0.968750
104.812500,0.875000
105.734375,0.921875
106.609375,0.875000
111.859375,0.953125
112.734375,0.875000
113.578125,0.843750
114.468750,0.890625
115.390625,0.921875
116.203125,0.812500
117.062500,0.859375
118.046875,0.984375
118.953125,0.906250
119.796875,0.843750
120.656250,0.859375
121.500000,0.843750
122.265625,0.765625
123.062500,0.796875
124.046875,0.984375
125.015625,0.968750
125.859375,0.843750
126.718750,0.859375
127.640625,0.921875
128.468750,0.828125
129.296875,0.828125
130.234375,0.937500
131.109375,0.875000
131.921875,0.812500
132.859375,0.937500
133.750000,0.890625
138.796875,0.921875
139.718750,0.921875
140.546875,0.828125
141.437500,0.890625
142.375000,0.937500
143.125000,0.750000
143.953125,0.828125
144.828125,0.875000
145.656250,0.828125
151.140625,0.968750
151.984375,0.843750
152.765625,0.781250
153.609375,0.843750
154.421875,0.812500
155.203125,0.781250
156.109375,0.906250
157.062500,0.953125
157.921875,0.859375
158.796875,0.875000
159.687500,0.890625
160.531250,0.843750
161.296875,0.765625
162.125000,0.828125
162.937500,0.812500
163.671875,0.734375
164.500000,0.828125
165.359375,0.859375
166.171875,0.812500
167.031250,0.859375
167.984375,0.953125
168.843750,0.859375
169.656250,0.812500
170.562500,0.906250
171.375000,0.812500
172.140625,0.765625
172.968750,0.828125
173.875000,0.906250
174.765625,0.890625
175.671875,0.906250
176.562500,0.890625
177.390625,0.828125
178.171875,0.781250
179.000000,0.828125
179.859375,0.859375
180.656250,0.796875
181.468750,0.812500
182.343750,0.875000
183.171875,0.828125
183.859375,0.687500
184.828125,0.968750
185.765625,0.937500
186.609375,0.843750
187.359375,0.750000
188.109375,0.750000
189.000000,0.890625
189.765625,0.765625
190.593750,0.828125
191.515625,0.921875
192.390625,0.875000
193.234375,0.843750
194.109375,0.875000
195.046875,0.937500
195.843750,0.796875
196.687500,0.843750
197.515625,0.828125
198.375000,0.859375
199.125000,0.750000
200.000000,0.875000
200.828125,0.828125
201.625000,0.796875
202.531250,0.906250
203.421875,0.890625
204.187500,0.765625
205.046875,0.859375
206.015625,0.968750
211.515625,0.796875
212.375000,0.859375
213.093750,0.718750
213.937500,0.843750
214.703125,0.765625
215.703125,1.000000
216.437500,0.734375
217.390625,0.953125
218.203125,0.812500
219.093750,0.890625
219.937500,0.843750
223.906250,0.750000
224.765625,0.859375
225.656250,0.890625
226.484375,0.828125
227.375000,0.890625
228.328125,0.953125
229.109375,0.781250
229.906250,0.796875
230.859375,0.953125
231.671875,0.812500
232.421875,0.750000
233.312500,0.890625
