1603369521.000000, 1603369521.000000, 1603369521.000000
32.000000, 32.000000, 32.000000
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,15
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,15
60,-6,14
60,-6,15
60,-6,14
60,-6,14
60,-6,15
60,-6,14
60,-6,15
60,-6,15
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,15
60,-6,15
60,-6,14
60,-6,14
60,-6,14
60,-6,15
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,15
60,-6,14
60,-7,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-7,14
60,-6,14
60,-6,14
60,-7,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-7,14
60,-6,14
60,-6,14
60,-6,14
60,-7,14
60,-6,14
60,-6,14
60,-7,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-7,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,15
60,-6,14
60,-6,14
60,-6,15
60,-6,15
60,-6,14
60,-6,15
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,15
60,-6,15
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,14
60,-6,15
60,-6,14
60,-6,15
60,-6,14
60,-6,15
60,-6,14
60,-6,15
60,-6,15
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,15
60,-6,14
60,-6,14
60,-6,15
60,-6,15
60,-6,14
60,-6,14
60,-6,14
60,-6,15
60,-6,14
60,-6,14
60,-6,14
60,-6,15
60,-6,14
60,-6,14
60,-6,15
60,-6,14
60,-6,15
60,-6,14
60,-6,15
61,-6,14
60,-6,14
60,-6,14
60,-7,14
60,-6,14
60,-6,15
60,-6,14
60,-7,14
60,-6,15
60,-7,14
60,-6,14
60,-6,14
60,-6,14
60,-6,15
60,-6,15
60,-6,15
60,-7,14
60,-7,14
60,-6,14
60,-6,15
60,-6,14
60,-6,14
60,-6,15
60,-6,15
60,-6,15
60,-6,14
60,-6,14
60,-6,14
60,-6,15
60,-6,15
60,-6,15
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,14
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,14
60,-6,15
60,-6,15
60,-6,14
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,14
60,-6,14
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,14
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,14
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-6,14
60,-6,14
60,-6,15
60,-6,15
60,-6,14
60,-6,15
60,-6,15
60,-6,15
60,-6,15
60,-7,15
60,-7,15
60,-7,14
60,-6,15
60,-6,14
60,-6,15
60,-6,15
60,-6,15
