id,start_timestamp,duration,end_timestamp,start_frame_index,index,end_frame_index,confidence,filter_response,base_data
11,14689.89546,0.12939600000026985,14690.024856,476,478,480,0.45488753880982563,0.5342413629018553 0.6565865411174474 0.571334721507896 0.6907166888818911 0.43277955336208657 0.08455882265117416 -0.21399508124642927,14689.89546 14689.925209 14689.928672 14689.958938 14689.965936 14689.992466 14689.999249
12,14690.291759,0.16884200000095007,14690.460601,488,490,493,0.4575386355540997,0.5096446697181622 0.6428315575298936 0.6414873777892421 0.4922947664127976 0.1451883997254471 0.1418344035723163 -0.20060877342130087 -0.4878412275976031 -0.5789967388090832 -0.7346584409651504,14690.291759 14690.29875 14690.325082000001 14690.332448000001 14690.358389 14690.365582 14690.392128000001 14690.398835 14690.425248000001 14690.432631
13,14690.665985000001,0.16671599999972386,14690.832701000001,500,502,505,0.5876834563922644,0.6441730948370678 0.8472738247087468 0.8325092523817985 0.6697994665494993 0.36409850199592614 0.006508307452723545 -0.28822772026486687 -0.6394829803968439 -0.7054026242601479 -0.8793587910750227,14690.665985000001 14690.692566 14690.699309000001 14690.725806 14690.732222 14690.759358000001 14690.765782 14690.792590000001 14690.799219 14690.826112
14,14691.03262,0.19336699999985285,14691.225987,511,513,516,0.590414081835958,0.6284354640496438 0.7878566629475352 0.8146189795834058 0.6556602465015884 0.3611580787115641 0.02138419815920163 -0.2819865226511586 -0.609208130371569 -0.7225859251639811 -0.8869308981983102 -0.7247297938575801,14691.03262 14691.059321 14691.065568 14691.092718 14691.099521 14691.125948 14691.132775 14691.159428 14691.166557 14691.192774000001 14691.199175
15,14691.660952,0.1443859999999404,14691.805338,529,531,534,0.47105822516123497,0.6249089179174399 0.5681364321410045 0.46985821680198414 0.1613314844985064 -0.11909397575178277 -0.42718476630611185 -0.7392833842130354 -0.6586686236600146,14691.660952 14691.667595 14691.693511000001 14691.70039 14691.754534 14691.754698 14691.772644 14691.775336
16,14692.844372000001,0.1321349999998347,14692.976507000001,565,567,569,0.47341567078328706,0.5181716943243251 0.5757510263818943 0.6240722801054627 0.6461519046141271 0.29221961400709867 -0.024889061278523267 -0.34343991509607424 -0.4897846812015859 -0.7462608600404924,14692.844372000001 14692.885258 14692.885413 14692.906977 14692.909903 14692.917289 14692.94035 14692.94347 14692.974039
17,14693.058374,0.1560860000008688,14693.214460000001,571,573,576,0.6496088395404227,0.6990932552626833 1.001136961588568 0.817803628255235 0.6344702949219017 0.33355802226582904 -0.014690744703922478 -0.35011630343619365 -0.6626527920384079 -0.8108593880597071 -0.9619826049183238 -0.8593332394938791,14693.058374 14693.081201 14693.081742 14693.092146 14693.114870000001 14693.114870000001 14693.148245 14693.148346 14693.181293000001 14693.181293000001 14693.214452
18,14693.314919,0.15765300000020943,14693.472572,579,581,584,0.5434955042636861,0.6765467334676669 0.6862377275585522 0.6907911954858864 0.3459432267132808 0.012551445506796814 -0.3217739541569163 -0.6446808920210076 -0.7312199818339428 -0.7817143816291257,14693.314919 14693.315315 14693.348477000001 14693.348477000001 14693.395718 14693.395796 14693.421396 14693.422856000001 14693.455049
19,14693.906136000001,0.1512509999993199,14694.057387,597,599,601,0.4956281215436781,0.5718447307548215 0.6478205412041204 0.6244700594873278 0.5156119161265448 0.16629518845297894 -0.1818181673602239 -0.4881396161101898 -0.6231860903923112 -0.641466784004585,14693.906136000001 14693.922771000001 14693.940966 14693.958444 14693.97297 14693.991428000001 14694.005976 14694.024377 14694.039556
20,14696.248520000001,0.133295999999973,14696.381816000001,667,669,671,0.44672976469580267,0.540705347858779 0.6904965223235345 0.6851402660143755 0.36711025825571914 0.3275311554861656 0.016615480057987173 -0.3173663981696706 -0.6288726894001899,14696.248520000001 14696.252805 14696.281827 14696.285855 14696.315405000001 14696.319288 14696.348525000001 14696.352591
21,14701.936328,0.14586600000075123,14702.082194,838,840,842,0.349326478469464,0.5522113076985196 0.6029233079637184 0.4379887235756919 0.19142471402689085 0.05478563891895809 0.08044635808307517 -0.1869455421384316 -0.4415098681692364 -0.5957028456506547,14701.936328 14701.948942 14701.96952 14701.982543 14702.002872000001 14702.016176000001 14702.044986 14702.049172 14702.069081000001
22,14704.985943,0.14025000000037835,14705.126193,929,931,933,0.5260858148536114,0.6113080514801873 0.6860097891459305 0.8205452872351908 0.4830159420387131 0.1378378564531866 -0.1394951161440062 -0.44307925469635384 -0.5558222309849058 -0.857658805504028,14704.985943 14704.992395000001 14705.01935 14705.026302 14705.053283000001 14705.060585000001 14705.085907 14705.092935 14705.119232000001
23,14706.260993,0.16691700000046694,14706.42791,967,969,972,0.5925761057697795,0.6232728671144553 0.8003777265548702 0.9701985120773315 0.6183729807535807 0.30638647090871074 -0.02604205332055063 -0.305863828898237 -0.6261834726252922 -0.9384310138409769 -0.7106321316037899,14706.260993 14706.261594000001 14706.297683 14706.297802000001 14706.32776 14706.336029 14706.360669 14706.361597000001 14706.39621 14706.396466
24,14707.163411000001,0.18584999999984575,14707.349261000001,995,997,1000,0.5923404140873582,0.5397902042777449 0.6973097721735635 0.8646770980623031 0.7273481510303637 0.4269179335702418 0.13538752091395237 -0.17962165625867307 -0.4777587029313527 -0.7795507284974537 -0.9281228224080951 -0.759259964837196,14707.163411000001 14707.167162 14707.196728 14707.200644 14707.229617 14707.233904 14707.263193 14707.267542000001 14707.296616000001 14707.30073 14707.334091
25,14708.487276,0.10010400000101072,14708.58738,1034,1035,1037,0.43040544757341115,0.6228111518753899 0.5988844694914639 0.6894369716997495 0.38057166021302663 0.03689791398039366 -0.25383051818044305,14708.487276 14708.492642000001 14708.520320000001 14708.526578 14708.553681000001 14708.559561
26,14709.869866000001,0.12936699999954726,14709.999233,1076,1078,1080,0.5119981312378955,0.5746776095242947 0.7553618594452185 0.7131298511116592 0.4498303735869255 0.18452524301690235 -0.10047960897778853 -0.4210011579200719 -0.7303505687398872 -0.6786269088183119,14709.869866000001 14709.869944 14709.89369 14709.898168 14709.926950000001 14709.93144 14709.960307000001 14709.965422000001 14709.99388
27,14714.461326,0.09936600000037288,14714.560692000001,1213,1214,1216,0.2963956737693708,0.5759068947463144 0.24243611530970857 0.10484731360470871 -0.22618182778605636 -0.3289842724780487 -0.30001761869138815,14714.461326 14714.461675 14714.494922 14714.495303 14714.527740000001 14714.528311
28,14714.889241,0.1704699999991135,14715.059711,1226,1228,1231,0.5841667012354299,0.5567740634465601 0.7298080691414791 0.8552274231387452 0.7239311781734142 0.5667199870490279 0.25559251644974756 -0.08391304386005094 -0.41831369990674167 -0.7303449756029664 -0.6731750080248683 -0.8320337487961266,14714.889241 14714.893216 14714.922845000001 14714.925935000001 14714.956028 14714.959875 14714.989732 14714.993260000001 14715.023031 14715.026006 14715.058946000001
29,14715.607267000001,0.18053899999904388,14715.787806,1248,1250,1253,0.47971893287770295,0.528200946448084 0.6841220833394842 0.5418659870055692 0.6102093600334755 0.44447221014144533 0.25517629334585773 -0.08423231184116962 -0.4216727698916502 -0.32602092826801393 -0.6057185179539302 -0.7752168533860531,14715.607267000001 14715.638207 14715.640308 14715.671811 14715.673741 14715.70518 14715.707295 14715.738720000001 14715.740432 14715.773912 14715.778791
30,14716.389627,0.11993600000096194,14716.509563000001,1271,1273,1275,0.4128033622197556,0.575583345360226 0.5467011673759703 0.7365940598602818 0.40162751466699836 0.2601472255433219 -0.057103595782191985 -0.37672630656998507 -0.3479436825990695,14716.389627 14716.389718 14716.409883 14716.41065 14716.443102000001 14716.443568 14716.475576 14716.476382
31,14718.116622000001,0.11599500000011176,14718.232617000001,1323,1325,1327,0.3488411421894991,0.5228443531941456 0.5664873138485099 0.2159704466523918 0.12456118574078397 0.010849082420482839 -0.325014713124883 -0.6761609003452965,14718.116622000001 14718.146929 14718.149372 14718.164829000001 14718.208705000001 14718.208705000001 14718.231935
32,14719.564785,0.1678830000000744,14719.732668,1367,1369,1372,0.5365051684087776,0.6217622425821092 0.6884866576430253 0.8750209166974212 0.5495467899978116 0.3643616048126264 0.049455519833604494 -0.2919858668837327 -0.38587658438425765 -0.7501714091610837 -0.569852037657848 -0.7550372228430333,14719.564785 14719.565858 14719.598714 14719.599470000001 14719.63159 14719.632752000001 14719.664783 14719.666105 14719.697957 14719.699540000001 14719.731356
33,14722.192732000001,0.2237649999988207,14722.416497,1445,1448,1452,0.5574449814852196,0.5810394814545587 0.7120843328636229 0.7467517698983562 0.8478505414740167 0.5160814783255518 0.2944757635010874 -0.07404275501743093 -0.38160733589946794 -0.5174337536915102 -0.8008988632446783 -0.659628720967134,14722.192732000001 14722.225301 14722.225624 14722.258491 14722.259115 14722.291889 14722.292585000001 14722.324803000001 14722.325667000001 14722.395329 14722.395366
34,14722.987806000001,0.0996949999989738,14723.087501,1469,1470,1472,0.32187528234795154,0.5094485055762935 0.416943178598811 0.07997287387900015 -0.019823977204651348 -0.33919903080467984 -0.3203247158254091 -0.567414694546816,14722.987806000001 14722.988651000001 14723.017133000001 14723.020509 14723.049715000001 14723.053974 14723.083255000001
35,14723.86374,0.09519100000034086,14723.958931000001,1496,1497,1498,0.2598024952537454,0.5666107615472437 0.23763821219707026 0.16278995080391445 0.11050140168184776 -0.20409935298536352 -0.2771752923070324,14723.86374 14723.863765 14723.890362 14723.893837000001 14723.927950000001 14723.928124
36,14725.80415,0.13322400000106427,14725.937374000001,1554,1556,1558,0.33142644244841996,0.5666587158512056 0.4743330039920719 0.5890287273960458 0.31232957293075925 0.13710199489123687 0.06848825112242163 -0.27348776718275636 -0.22998350622086217,14725.80415 14725.810461000001 14725.83747 14725.844427 14725.872271 14725.877329 14725.905071000001 14725.911521
37,14727.378226,0.19505799999933515,14727.573284,1601,1604,1607,0.5425615875155948,0.5917377493999623 0.7345966277299102 0.8517223842608758 0.5289513979189859 0.23730856538845269 -0.0971275978074045 -0.3282278082444728 -0.6353212695990463 -0.8079076035496382 -0.6127148712572006,14727.378226 14727.386693 14727.409653 14727.420162 14727.444238 14727.453034 14727.476717000001 14727.487485000001 14727.510499 14727.519947
38,14728.642759,0.4711860000006709,14729.113945000001,1639,1646,1653,0.3687184823897329,0.5571953234849151 0.5987759005432319 0.7652574572590204 0.8770446219118099 0.5960614147628701 0.4463413905833409 0.277231854041508 0.3290826378080397 0.15324926685755272 0.013656491265455175 0.2057949374604204 0.20579493746042027 0.20579493746042007 0.09606922309748257 0.09606922309748249 0.0960692230974826 -1.1089708297795192e-16 -1.524834890946839e-16 1.386213537224399e-16 5.544854148897596e-17 -0.14056231877154093 -0.32389565210487437 -0.4617664605473081 -0.6388934288957758 -0.7992672093582526 -0.9626342136644807 -0.8450712116686128 -0.6325381717102241,14728.642759 14728.668385 14728.676559000001 14728.701693 14728.710294 14728.735213 14728.74308 14728.768557000001 14728.779973 14728.801827000001 14728.814432000001 14728.835164 14728.847247 14728.868341000001 14728.880901 14728.901579000001 14728.913535 14728.935261 14728.946946 14728.968166 14728.980428 14729.001999 14729.013632 14729.034984 14729.047187 14729.068579 14729.083282000001 14729.113616
39,14729.280008,0.13382700000147452,14729.413835000001,1658,1660,1662,0.48559082748155546,0.6457595658694568 0.7913018453071929 0.7601284655790159 0.45225126663271176 0.16132232003169186 0.0696748210806943 -0.25876426669873953 -0.5906357541749468 -0.6404791419595498,14729.280008 14729.280204 14729.313349 14729.313445 14729.34683 14729.347006 14729.380402 14729.380402 14729.413598000001
40,14729.980903000001,0.17853499999910127,14730.159438,1679,1681,1684,0.5135509186180985,0.5903512493320053 0.6647420033308238 0.8327520696384948 0.5207846643253025 0.2290357268777172 0.18719623088661408 -0.16496028458805845 -0.44112778019474136 -0.77416465620728 -0.6799283322622329 -0.5640171071558128,14729.980903000001 14729.983577 14730.014356 14730.01751 14730.048620000001 14730.051326 14730.087902000001 14730.100284 14730.117682 14730.125829 14730.150826000001
41,14730.663056000001,0.20136099999945145,14730.864417,1700,1703,1706,0.6442707128730819,0.5264485765386508 0.684096382723914 0.8396616357344167 0.9454905214133086 0.6046473496100182 0.2630646005434889 -0.06195241901093152 -0.409548218863232 -0.737299778103079 -1.0534092808601159 -0.8981593058779048 -0.7074704851979224,14730.663056000001 14730.684197 14730.698467 14730.717929 14730.733734000001 14730.752225 14730.765249 14730.78399 14730.799686 14730.816933 14730.831005 14730.850549
42,14732.522035,0.16829300000063085,14732.690328,1755,1757,1760,0.5235597754002991,0.5143380165100095 0.6389593746927048 0.7313958216695101 0.887636406343215 0.6220273909688447 0.33647407690114545 -0.019315378810727566 -0.27358529730511943 -0.380484428532637 -0.6955738750596233 -0.6593674626097532,14732.522035 14732.543310000001 14732.554639 14732.577484000001 14732.593217000001 14732.623909 14732.638128 14732.652314 14732.656862 14732.668239 14732.686005000001
43,14735.579939000001,0.1541079999988142,14735.734047,1847,1849,1852,0.3819870429046175,0.5363026985977468 0.5278830178486482 0.3886722086884863 0.35057101651894834 0.273374905831708 -0.0594985136473792 -0.3476667276329637 -0.40391285964639 -0.5500014377292871,14735.579939000001 14735.602372000001 14735.614051 14735.634935 14735.648683000001 14735.667471 14735.680735 14735.700837 14735.714071
44,14738.892858000001,0.19946299999901385,14739.092321,1946,1949,1952,0.6119872524287439,0.5787513409051703 0.7402069346324234 0.9124480440212692 0.7360773592739268 0.4785341832582839 0.1596195593413248 -0.12985694348338775 -0.4539159729036046 -0.7664376071820783 -0.9232256494801482 -0.8151620603201074 -0.649611374343201,14738.892858000001 14738.894188 14738.927166000001 14738.92843 14738.959266 14738.961292 14738.993066 14738.994596 14739.025379 14739.027197000001 14739.061435000001 14739.061435000001
45,14739.264127,0.1950780000006489,14739.459205000001,1958,1960,1963,0.6037740555779052,0.5608673007399946 0.7433600227038063 0.7885224068606339 0.8416993640087267 0.49873387645645634 0.16541817854230786 -0.14519887761554612 -0.4589722866995835 -0.7191975893428295 -0.9654770166416227 -0.7540676917454497,14739.264127 14739.292036 14739.293816000001 14739.32537 14739.327193000001 14739.364819 14739.364856 14739.392245000001 14739.39393 14739.425755 14739.427533
46,14744.896278,0.20002200000089942,14745.096300000001,2127,2130,2133,0.5257073597697463,0.5288035971886638 0.6887926075933212 0.81939371345993 0.7841571050052987 0.4997190503772656 0.33899615226486274 0.079960483071945 -0.24585880264272472 -0.577133270570163 -0.6120471384551828 -0.5001693112078176 -0.63345708539978,14744.896278 14744.908097000001 14744.92965 14744.939459000001 14744.962360000001 14744.973002 14744.996232000001 14745.006211 14745.02928 14745.039666 14745.063002 14745.072900000001
47,14745.375862,0.1206239999992249,14745.496486,2141,2143,2145,0.41259982204226914,0.5419114265472067 0.5190379668870044 0.6769998233228507 0.5682935576836692 0.41059200797703344 0.1298980508778253 -0.21658918911876687 -0.2374765539237964,14745.375862 14745.375961 14745.396101 14745.406480000001 14745.429358000001 14745.44032 14745.463033 14745.476297000001
48,14746.259533,0.1653040000001056,14746.424837,2167,2169,2172,0.5561806869979534,0.6371128179229311 0.8133743047534657 0.6986338619546884 0.38283185338979664 0.0983604519279481 -0.2215442220546015 -0.5293887571228308 -0.859667498111668 -0.7647124157436496,14746.259533 14746.290674 14746.291561 14746.323785 14746.325154 14746.357335 14746.358892 14746.390966 14746.392421
49,14748.795896000001,0.16678899999897112,14748.962685,2243,2246,2249,0.49651117216902985,0.5682650208473203 0.7274388825451884 0.6875666000224925 0.6406553400887384 0.2974083392708389 -0.0005259964201185508 -0.3310913253713537 -0.6246203038427564 -0.5910287411124616,14748.795896000001 14748.823652000001 14748.828959 14748.857588 14748.863142 14748.889686 14748.89639 14748.924286000001 14748.929737
50,14750.980281,0.1657709999999497,14751.146052,2309,2311,2314,0.6236349408714859,0.5707532057055722 0.7754843875213908 0.9432725994675245 0.8357731739679969 0.479206766464092 0.1377058837148877 -0.20796409006471991 -0.555393957208704 -0.894557443813041 -0.8362379007869294,14750.980281 14750.999072 14751.017147 14751.032796000001 14751.046597 14751.06543 14751.079661 14751.099148000001 14751.112946000001 14751.131790000001
51,14751.377994,0.20340700000087963,14751.581401000001,2321,2324,2327,0.6381793249773918,0.5215800801912942 0.7250480188263784 0.9021609911212213 0.9278858701074949 0.7452208907202822 0.40386161315400826 0.046142065493746214 -0.30226660925852455 -0.6590753334852993 -0.7455050265034425 -0.9194961503386883 -0.7599092505283211,14751.377994 14751.38002 14751.403081 14751.411166 14751.436696 14751.444729 14751.469909000001 14751.47862 14751.505799 14751.511722000001 14751.547505 14751.54786
52,14753.399387000001,0.1662769999984448,14753.565664,2382,2384,2387,0.4840222331735399,0.5631010701783421 0.6273221238705904 0.7503152721255271 0.3998623474677764 0.3077396270678399 -0.028150052346414423 -0.3623043425280333 -0.46149030475312647 -0.7626944415391167 -0.5772427498586324,14753.399387000001 14753.424063 14753.432315 14753.465371 14753.468603000001 14753.493263 14753.499411 14753.524436 14753.532403000001 14753.558710000001
53,14755.750694,0.1655879999998433,14755.916282,2452,2454,2457,0.5634336114334123,0.5069338636961624 0.6629731392010871 0.8481583243862721 0.8173060643425522 0.629073296098687 0.2751902455509815 -0.06431627682193544 -0.38562152750194045 -0.7145351344811693 -0.7302282422533349,14755.750694 14755.774072 14755.78288 14755.8035 14755.816376 14755.836290000001 14755.849441 14755.869429 14755.882939000001 14755.902871
54,14758.911785,0.11563800000112678,14759.027423000001,2547,2548,2550,0.3151652807932396,0.5034141607866072 0.4960034107788686 0.1799090279397048 -0.11321005821989534 -0.12914894255180284 -0.2343199480554219 -0.5501514172203763,14758.911785 14758.927022 14758.940176 14758.960421 14758.973026000001 14758.993878000001 14759.006430000001
55,14760.359668000001,0.22271699999873817,14760.582385,2590,2593,2597,0.6063856440502436,0.5431313264940174 0.6720851917748754 0.8189814459081706 0.9155055158980913 0.7612112877858351 0.5760261026006501 0.2669913088446375 -0.04526891608641639 -0.32685052983899343 -0.597591432514892 -0.7419272918665798 -0.88340208411746 -0.73404093892255,14760.359668000001 14760.381942 14760.392705 14760.415409000001 14760.425264000001 14760.448019000001 14760.458404 14760.481156 14760.491899 14760.515132 14760.525337000001 14760.548532 14760.559008
56,14762.100821,0.15599199999996927,14762.256813,2643,2645,2647,0.4941289981396679,0.6482020128084603 0.6225339412541632 0.5317914914608398 0.24547745655734898 -0.10400526078008278 -0.38931698839218953 -0.741494210961973 -0.6702106229022852,14762.100821 14762.10859 14762.138071000001 14762.142137 14762.202392000001 14762.202395 14762.226637 14762.227991
57,14763.027331000001,0.10035699999934877,14763.127688,2670,2671,2673,0.3918526816076984,0.5962348646514434 0.5164313775448375 0.5857197240620257 0.3249514672564646 0.030872933960232718 -0.29690572217118705,14763.027331000001 14763.032019 14763.060800000001 14763.066105 14763.094305 14763.099767
58,14767.36706,0.1117259999991802,14767.478786,2801,2802,2804,0.4398215642908476,0.5906365729795175 0.76813368617204 0.4527393689998157 0.532231059470735 0.4112834516229512 0.072317945346141 -0.2514088654447332,14767.36706 14767.379292000001 14767.401577 14767.412663000001 14767.433629000001 14767.445992 14767.466764
59,14768.370664,0.14212100000077044,14768.512785,2831,2833,2835,0.5676739923102394,0.6061215643529537 0.7726882784454912 0.8312734827659923 0.49854021323347064 0.17030283198711602 -0.13596528164367325 -0.45684847624918234 -0.7736985336038625 -0.8636272685104119,14768.370664 14768.373399 14768.404524000001 14768.407191 14768.437832000001 14768.441276000001 14768.476647000001 14768.478632 14768.511216
60,14771.067839000001,0.2558179999996355,14771.323657,2912,2915,2919,0.4472345901053002,0.5941799444481594 0.8087512901836387 0.9666199324006969 0.7991403952492191 0.6370470870123554 0.5030910564492832 0.324654563017203 0.15265324090670926 -2.599150382295748e-18 -1.4641880486932715e-16 -0.11522524142381714 -0.2756117070135819 -0.39502731427641685 -0.5145896620064176 -0.6219274171920038,14771.067839000001 14771.090656 14771.094494 14771.123559000001 14771.127229 14771.157248000001 14771.160601000001 14771.19022 14771.195517 14771.223545 14771.227792 14771.257163 14771.261076 14771.290648 14771.29465
61,14771.558128,0.16701300000022457,14771.725141,2926,2928,2931,0.49744678912983237,0.5757812089390222 0.6407907913220835 0.7155913643768615 0.697966977342198 0.362728957705364 -0.005789560813154374 -0.2957722947162618 -0.42766765563722614 -0.567493209525628 -0.6848858709205243,14771.558128 14771.565604000001 14771.591515 14771.599242 14771.625038 14771.632426 14771.657946000001 14771.66555 14771.691417 14771.699773
62,14771.825178000001,0.1683020000000397,14771.993480000001,2934,2936,2939,0.5952464439930584,0.5339492754494194 0.6985920747915394 0.8862019438124957 0.7472603677909085 0.4034537363141178 0.05892818275209492 -0.263742290240696 -0.6003185930869686 -0.9178214979082936 -0.8421964777840503,14771.825178000001 14771.833029000001 14771.858485 14771.866 14771.891826000001 14771.899333000001 14771.927381000001 14771.933066000001 14771.960000000001 14771.980617000001
63,14772.061076,0.17232100000001083,14772.233397,2941,2944,2947,0.585796702711785,0.5429367409812077 0.723858253161112 0.8586089037082809 0.8734414079465692 0.5552845739446749 0.2093630041027958 -0.0838981177177246 -0.43614202022437604 -0.7321906857125838 -0.8422433196185257,14772.061076 14772.089737 14772.094813 14772.123258000001 14772.128414 14772.157673 14772.161551000001 14772.190443000001 14772.196391000001 14772.228912
64,14772.338122000001,0.17314799999985553,14772.51127,2950,2952,2955,0.60734760875491,0.6371146091708428 0.8111819496861208 0.7987539262446632 0.5639477293452663 0.224713510162373 -0.09747834857076883 -0.4500341361340928 -0.7977208220317784 -0.8610401743639963 -0.8314908818391977,14772.338122000001 14772.340525000001 14772.371618000001 14772.373773000001 14772.405841 14772.407489000001 14772.439485 14772.441362000001 14772.47241 14772.474477
65,14772.912539,0.19003499999962514,14773.102574,2967,2970,2973,0.6318721413524045,0.5610004251247148 0.7558984851992737 0.897122717184154 0.9309283156592589 0.6018411002735355 0.24044796382520509 -0.07186119093254166 -0.4166015861252886 -0.7119527227390636 -0.9849562604666855 -0.7779827873467299,14772.912539 14772.929001 14772.946061 14772.963229 14772.978955 14772.994933 14773.011621000001 14773.028260000001 14773.045014000001 14773.062152 14773.078844000001
66,14773.655687,0.17151000000012573,14773.827197,2989,2991,2994,0.5959444144685343,0.5264824045969028 0.6554196909561953 0.8343438938752017 0.6728422610788082 0.5900899397062281 0.26952906031935675 -0.0957049018632886 -0.3881520560320179 -0.7468598946203087 -0.9320450798054938 -0.8439193763000747,14773.655687 14773.658256 14773.686972000001 14773.692186 14773.720159 14773.726702 14773.753689000001 14773.763732000001 14773.78649 14773.793499000001 14773.826882000001
67,14774.143119,0.19870500000070024,14774.341824000001,3004,3007,3010,0.5785939145157367,0.5081538960321269 0.6370140164522295 0.794586222983801 0.9491578346696485 0.6019711652112459 0.2923945997966215 -0.022621069425609642 -0.36118929358451995 -0.5728502416648882 -0.8928900808260843 -0.7317046390263285,14774.143119 14774.173459000001 14774.176069000001 14774.206966 14774.209494 14774.240268000001 14774.243641000001 14774.273594 14774.276497 14774.307093000001 14774.309733
68,14776.475918,0.1514580000002752,14776.627376,3074,3076,3078,0.4669348120599066,0.5845952749923441 0.745662776254726 0.6732896818573674 0.4051013167612635 0.0851875824311924 -0.010041686908805315 -0.3293138121176247 -0.6822917568625823 -0.686929420353254,14776.475918 14776.496627 14776.507805000001 14776.527544 14776.540334000001 14776.559822000001 14776.573578000001 14776.59318 14776.607477000001
69,14777.936142,0.1960030000009283,14778.132145000001,3118,3121,3124,0.6093853692739465,0.6477728131884246 0.760979933113365 0.8412796061208374 0.6857154237863614 0.37173467605708765 0.02968372146795043 -0.2741409549397575 -0.5626378313654157 -0.8130891796866601 -0.960305698406651 -0.7558992238809009,14777.936142 14777.942762 14777.969282 14777.976168000001 14778.004778 14778.010083000001 14778.043065 14778.045731 14778.075267 14778.076328000001 14778.113838000001
70,14778.523609,0.1704939999999624,14778.694103,3135,3137,3140,0.5285840404169313,0.557529812029959 0.7575761018801233 0.7099921845349034 0.40468865665618253 0.10939184857233032 -0.17778689519629098 -0.4735125918129936 -0.7904735469206471 -0.7763047261489514,14778.523609 14778.552012 14778.557133 14778.586014 14778.591656 14778.620123 14778.624981 14778.651299000001 14778.661444000001
