# timestamps [seconds],pts
14694.491241,1340949
14694.524547,1343132
14694.557466,1345289
14694.591495,1347519
14694.624288,1349668
14694.657491,1351844
14694.691208,1354054
14694.728006,1356465
14694.757830,1358420
14694.791426,1360622
14694.824364,1362780
14694.857800,1364971
14694.891205,1367161
14694.924721,1369357
14694.958158,1371548
14694.991168,1373712
14695.024538,1375899
14695.057854,1378082
14695.091141,1380263
14695.124343,1382439
14695.157872,1384637
14695.191866,1386864
14695.224683,1389015
14695.290201,1393309
14695.312715,1394784
14695.345016,1396901
14695.378218,1399077
14695.411618,1401266
14695.444680,1403433
14695.478014,1405617
14695.511470,1407810
14695.544975,1410005
14695.578080,1412175
14695.612209,1414412
14695.645004,1416561
14695.678066,1418728
14695.711749,1420935
14695.744736,1423097
14695.778093,1425283
14695.811725,1427487
14695.845515,1429701
14695.883129,1432166
14695.923242,1434795
14695.948804,1436470
14695.981786,1438632
14696.015516,1440842
14696.048424,1442999
14696.084279,1445349
14696.115251,1447378
14696.148954,1449587
14696.182224,1451768
14696.215923,1453976
14696.248520,1456112
14696.281827,1458295
14696.315405,1460496
14696.348525,1462666
14696.381816,1464848
14696.417292,1467173
14696.448586,1469224
14696.482295,1471433
14696.515401,1473602
14696.548711,1475785
14696.581902,1477960
14696.615491,1480162
14696.648640,1482334
14696.681678,1484499
14696.730618,1487707
14696.758412,1489528
14696.791621,1491704
14696.824859,1493883
14696.858011,1496055
14696.891293,1498236
14696.924621,1500420
14697.003918,1505617
14697.028885,1507253
14697.063292,1509508
14697.096240,1511668
14697.129488,1513846
14697.162691,1516022
14697.196256,1518222
14697.229445,1520397
14697.266953,1522855
14697.296563,1524796
14697.330337,1527009
14697.363082,1529155
14697.397129,1531386
14697.430165,1533551
14697.463396,1535729
14697.496955,1537928
14697.530427,1540122
14697.563696,1542302
14697.597325,1544506
14697.638430,1547200
14697.666349,1549030
14697.697685,1551083
14697.730950,1553263
14697.763990,1555429
14697.797452,1557621
14697.831179,1559832
14697.864944,1562045
14697.897460,1564175
14697.931154,1566384
14697.964112,1568544
14697.997554,1570735
14698.030984,1572926
14698.075683,1575855
14698.131842,1579536
14698.150857,1580782
14698.202360,1584157
14698.221441,1585408
14698.255135,1587616
14698.288104,1589776
14698.321513,1591966
14698.356356,1594249
14698.394959,1596779
14698.421804,1598538
14698.491078,1603078
14698.511931,1604445
14698.544951,1606609
14698.579178,1608852
14698.612691,1611048
14698.645660,1613209
14698.679217,1615408
14698.712748,1617605
14698.746121,1619792
14698.779161,1621958
14698.812493,1624142
14698.845652,1626315
14698.879096,1628507
14698.912307,1630683
14698.945563,1632863
14698.978709,1635035
14699.012559,1637254
14699.045449,1639409
14699.079118,1641615
14699.112302,1643790
14699.145490,1645965
14699.178767,1648146
14699.212407,1650351
14699.245476,1652518
14699.279145,1654724
14699.312376,1656902
14699.345593,1659079
14699.379119,1661276
14699.412437,1663460
14699.445843,1665649
14699.480011,1667888
14699.512530,1670019
14699.547477,1672309
14699.581217,1674521
14699.612358,1676561
14699.645534,1678736
14699.679015,1680930
14699.713102,1683164
14699.745798,1685306
14699.779209,1687496
14699.811856,1689635
14699.845673,1691852
14699.879094,1694042
14699.915150,1696405
14699.945536,1698396
14699.978866,1700580
14700.012578,1702790
14700.045570,1704952
14700.078963,1707140
14700.112305,1709325
14700.145451,1711498
14700.179185,1713708
14700.212282,1715877
14700.245554,1718058
14700.281422,1720408
14700.317035,1722742
14700.350278,1724921
14700.382080,1727005
14700.415908,1729222
14700.449600,1731430
14700.482335,1733575
14700.515672,1735760
14700.548973,1737942
14700.582095,1740113
14700.615454,1742299
14700.649035,1744500
14700.682055,1746664
14700.715940,1748885
14700.748748,1751035
14700.782660,1753257
14700.815657,1755420
14700.849065,1757609
14700.882463,1759798
14700.915842,1761985
14700.948922,1764153
14700.982238,1766336
14701.016190,1768561
14701.049281,1770730
14701.083712,1772987
14701.115066,1775041
14701.149066,1777269
14701.181817,1779416
14701.215167,1781601
14701.249014,1783820
14701.282454,1786011
14701.317169,1788286
14701.349005,1790372
14701.382937,1792596
14701.415616,1794738
14701.448820,1796914
14701.482813,1799142
14701.515687,1801296
14701.548976,1803478
14701.582438,1805671
14701.615762,1807854
14701.649351,1810056
14701.682405,1812222
14701.715766,1814408
14701.749136,1816595
14701.782367,1818773
14701.815743,1820960
14701.849060,1823144
14701.882168,1825313
14701.915643,1827507
14701.948942,1829689
14701.982543,1831891
14702.016176,1834096
14702.049172,1836258
14702.082194,1838422
14702.116537,1840673
14702.149247,1842816
14702.182202,1844976
14702.216197,1847204
14702.249150,1849364
14702.282220,1851531
14702.315688,1853724
14702.349201,1855920
14702.382231,1858085
14702.415704,1860279
14702.449144,1862470
14702.482316,1864644
14702.515725,1866833
14702.549444,1869043
14702.582227,1871192
14702.615879,1873397
14702.648761,1875552
14702.682095,1877737
14702.715908,1879952
14702.748789,1882107
14702.782514,1884318
14702.817164,1886588
14702.848923,1888670
14702.882343,1890860
14702.915895,1893059
14702.985590,1897626
14703.008652,1899137
14703.042164,1901334
14703.079632,1903789
14703.108535,1905683
14703.145207,1908087
14703.175287,1910058
14703.208777,1912253
14703.243546,1914531
14703.275494,1916625
14703.335196,1920538
14703.354044,1921773
14703.387247,1923949
14703.420871,1926152
14703.453798,1928310
14703.509145,1931937
14703.529030,1933240
14703.563998,1935532
14703.596215,1937643
14703.629345,1939815
14703.662384,1941980
14703.695883,1944175
14703.729133,1946354
14703.762492,1948540
14703.807640,1951499
14703.829082,1952904
14703.862747,1955111
14703.895885,1957282
14703.929253,1959469
14703.962690,1961660
14703.996087,1963849
14704.029260,1966023
14704.062585,1968207
14704.096149,1970407
14704.129445,1972589
14704.162683,1974767
14704.196185,1976962
14704.229792,1979165
14704.263139,1981350
14704.297026,1983571
14704.329278,1985685
14704.363774,1987945
14704.407151,1990788
14704.437859,1992801
14704.505244,1997217
14704.525636,1998553
14704.531885,1998963
14704.559142,2000749
14704.592404,2002929
14704.625947,2005127
14704.662665,2007533
14704.692541,2009491
14704.728064,2011819
14704.759263,2013864
14704.792232,2016024
14704.825638,2018214
14704.859739,2020448
14704.892528,2022597
14704.926046,2024794
14704.960626,2027060
14704.992395,2029142
14705.026302,2031364
14705.060585,2033611
14705.092935,2035731
14705.126193,2037911
14705.160061,2040130
14705.192820,2042277
14705.226517,2044485
14705.259973,2046678
14705.293080,2048847
14705.326685,2051050
14705.360215,2053247
14705.394105,2055468
14705.426361,2057582
14705.461442,2059881
14705.493145,2061959
14705.526527,2064146
14705.559434,2066303
14705.592962,2068500
14705.627013,2070732
14705.666409,2073314
14705.693114,2075064
14705.726944,2077281
14705.770911,2080162
14705.794387,2081701
14705.828517,2083937
14705.860818,2086054
14705.893582,2088201
14705.927648,2090434
14705.971670,2093319
14705.994155,2094792
14706.027195,2096958
14706.061200,2099186
14706.093769,2101321
14706.127221,2103513
14706.160434,2105689
14706.194281,2107908
14706.227586,2110090
14706.260993,2112280
14706.297683,2114684
14706.327760,2116655
14706.360669,2118812
14706.396210,2121141
14706.427910,2123219
14706.461082,2125392
14706.493630,2127525
14706.528115,2129785
14706.560654,2131918
14706.593942,2134099
14706.631895,2136587
14706.663211,2138639
14706.696431,2140816
14706.729296,2142970
14706.762826,2145167
14706.796322,2147362
14706.829621,2149545
14706.863096,2151738
14706.896480,2153926
14706.929655,2156100
14706.963239,2158301
14706.996562,2160485
14707.029618,2162651
14707.063148,2164849
14707.096332,2167024
14707.129953,2169227
14707.163411,2171420
14707.196728,2173603
14707.229617,2175758
14707.263193,2177959
14707.296616,2180149
14707.349261,2183599
14707.382668,2185789
14707.416664,2188017
14707.449321,2190157
14707.482752,2192348
14707.515929,2194522
14707.560703,2197456
14707.590580,2199414
14707.624435,2201633
14707.658080,2203838
14707.690952,2205992
14707.724603,2208197
14707.757637,2210362
14707.791399,2212575
14707.824602,2214751
14707.857821,2216928
14707.894803,2219351
14707.925534,2221365
14707.957810,2223481
14707.991237,2225671
14708.024419,2227846
14708.058157,2230057
14708.104335,2233083
14708.124785,2234423
14708.157965,2236598
14708.194181,2238971
14708.224442,2240954
14708.257617,2243128
14708.291363,2245340
14708.325137,2247553
14708.357896,2249700
14708.391689,2251915
14708.424507,2254066
14708.458943,2256322
14708.492642,2258531
14708.526578,2260755
14708.559561,2262916
14708.592604,2265082
14708.625703,2267251
14708.661534,2269599
14708.692868,2271653
14708.726161,2273834
14708.759758,2276036
14708.792828,2278203
14708.825909,2280371
14708.859249,2282556
14708.892591,2284741
14708.925728,2286913
14708.959607,2289133
14708.992635,2291298
14709.025972,2293483
14709.059648,2295689
14709.093002,2297875
14709.127805,2300156
14709.159656,2302244
14709.193128,2304437
14709.226521,2306626
14709.259824,2308808
14709.294676,2311092
14709.327329,2313232
14709.360264,2315390
14709.393357,2317559
14709.426340,2319721
14709.460005,2321927
14709.493383,2324114
14709.572390,2329292
14709.598510,2331004
14709.631768,2333183
14709.665246,2335377
14709.699051,2337593
14709.731622,2339727
14709.764776,2341900
14709.798169,2344088
14709.832039,2346308
14709.869866,2348787
14709.898168,2350642
14709.931440,2352822
14709.965422,2355049
14709.999233,2357265
14710.042849,2360124
14710.077519,2362396
14710.119739,2365163
14710.144714,2366799
14710.177761,2368965
14710.210407,2371104
14710.243624,2373281
14710.277875,2375526
14710.311121,2377705
14710.344801,2379912
14710.377932,2382083
14710.410958,2384248
14710.444577,2386451
14710.477825,2388630
14710.511189,2390816
14710.544646,2393009
14710.577307,2395149
14710.610945,2397354
14710.644673,2399564
14710.677786,2401734
14710.711202,2403924
14710.770147,2407787
14710.790102,2409095
14710.821139,2411129
14710.856077,2413418
14710.887554,2415481
14710.920913,2417667
14710.954422,2419864
14710.988100,2422071
14711.021516,2424261
14711.054407,2426416
14711.087522,2428586
14711.121142,2430789
14711.154506,2432976
14711.187654,2435148
14711.221283,2437352
14711.254615,2439537
14711.288214,2441739
14711.321542,2443923
14711.354613,2446090
14711.387884,2448270
14711.420845,2450431
14711.454707,2452650
14711.488150,2454841
14711.521319,2457015
14711.554575,2459195
14711.587941,2461381
14711.620926,2463543
14711.654242,2465726
14711.688892,2467997
14711.724032,2470300
14711.756503,2472428
14711.787984,2474491
14711.821104,2476662
14711.854770,2478868
14711.888072,2481050
14711.920606,2483182
14711.954086,2485376
14711.987948,2487596
14712.021216,2489776
14712.054554,2491961
14712.088251,2494169
14712.121093,2496321
14712.154416,2498505
14712.203841,2501744
14712.237034,2503919
14712.270569,2506117
14712.303917,2508303
14712.337208,2510484
14712.370325,2512655
14712.404133,2514870
14712.437470,2517055
14712.475030,2519517
14712.503716,2521396
14712.537458,2523608
14712.578344,2526287
14712.610137,2528371
14712.670361,2532318
14712.690214,2533619
14712.723658,2535810
14712.758681,2538106
14712.789992,2540158
14712.823447,2542350
14712.856590,2544522
14712.889721,2546693
14712.923222,2548889
14712.957094,2551109
14712.989702,2553246
14713.059495,2557819
14713.077867,2559023
14713.122441,2561945
14713.144366,2563381
14713.177748,2565569
14713.211192,2567761
14713.244459,2569941
14713.277799,2572126
14713.313653,2574476
14713.345028,2576532
14713.380022,2578825
14713.411473,2580886
14713.444712,2583065
14713.478232,2585261
14713.511525,2587443
14713.544871,2589629
14713.578195,2591812
14713.611301,2593982
14713.644329,2596147
14713.677891,2598346
14713.711086,2600521
14713.744837,2602733
14713.778147,2604916
14713.843084,2609172
14713.860527,2610315
14713.893314,2612464
14713.926756,2614655
14713.960169,2616845
14713.993547,2619033
14714.026930,2621220
14714.060159,2623398
14714.093334,2625572
14714.127175,2627790
14714.160116,2629949
14714.193515,2632137
14714.227906,2634391
14714.260549,2636531
14714.293583,2638695
14714.326893,2640878
14714.360485,2643080
14714.393582,2645249
14714.427314,2647459
14714.461326,2649688
14714.495303,2651915
14714.528311,2654078
14714.561990,2656285
14714.595228,2658464
14714.671439,2663458
14714.692835,2664860
14714.726040,2667036
14714.759523,2669231
14714.792845,2671415
14714.826442,2673616
14714.859684,2675795
14714.893216,2677992
14714.925935,2680137
14714.959875,2682361
14714.993260,2684549
14715.026006,2686695
14715.059711,2688904
14715.092402,2691046
14715.125604,2693222
14715.159161,2695421
14715.192589,2697612
14715.225918,2699796
14715.259377,2701989
14715.293039,2704195
14715.350937,2707989
14715.361751,2708698
14715.367867,2709099
14715.395301,2710897
14715.428384,2713065
14715.461854,2715258
14715.549716,2721016
14715.574105,2722614
14715.607267,2724788
14715.640308,2726953
14715.673741,2729144
14715.707295,2731343
14715.740432,2733515
14715.773912,2735709
14715.807269,2737895
14715.840794,2740092
14715.874064,2742272
14715.906783,2744416
14715.940079,2746599
14715.973670,2748800
14716.007255,2751001
14716.040468,2753178
14716.073668,2755353
14716.112455,2757895
14716.141037,2759768
14716.190429,2763005
14716.206982,2764090
14716.214772,2764601
14716.240435,2766282
14716.273925,2768477
14716.307601,2770684
14716.389627,2776060
14716.410650,2777437
14716.443568,2779595
14716.476382,2781745
14716.509848,2783938
14716.543679,2786155
14716.576847,2788329
14716.609951,2790499
14716.646009,2792862
14716.677816,2794946
14716.710430,2797083
14716.744147,2799293
14716.777901,2801505
14716.809906,2803603
14716.843402,2805798
14716.876891,2807993
14716.910161,2810173
14716.944245,2812407
14716.977351,2814576
14717.010053,2816719
14717.043638,2818920
14717.076812,2821094
14717.110426,2823297
14717.143340,2825454
14717.177062,2827664
14717.210286,2829842
14717.243594,2832024
14717.276792,2834200
14717.310342,2836399
14717.343629,2838580
14717.377431,2840795
14717.412069,2843065
14717.445206,2845237
14717.477820,2847374
14717.531708,2850906
14717.564767,2853072
14717.597762,2855235
14717.631179,2857425
14717.664632,2859617
14717.698123,2861812
14717.731572,2864004
14717.765518,2866229
14717.799117,2868431
14717.831320,2870541
14717.864732,2872731
14717.898184,2874923
14717.931176,2877085
14717.965196,2879315
14717.998147,2881474
14718.031328,2883649
14718.064648,2885832
14718.097837,2888007
14718.146929,2891224
14718.164829,2892398
14718.208705,2895273
14718.231935,2896795
14718.264889,2898955
14718.298690,2901170
14718.331253,2903304
14718.364268,2905468
14718.397491,2907645
14718.431119,2909849
14718.464625,2912045
14718.498653,2914275
14718.531593,2916433
14718.564634,2918599
14718.598764,2920835
14718.631567,2922985
14718.665438,2925205
14718.698535,2927374
14718.731105,2929508
14718.764633,2931706
14718.797637,2933869
14718.831107,2936062
14718.864415,2938245
14718.897823,2940434
14718.931154,2942619
14718.964377,2944796
14718.997784,2946985
14719.031243,2949178
14719.064647,2951367
14719.097932,2953548
14719.131871,2955773
14719.167007,2958075
14719.197960,2960104
14719.232953,2962397
14719.264579,2964470
14719.297855,2966650
14719.330990,2968822
14719.364563,2971022
14719.397930,2973209
14719.431557,2975413
14719.465454,2977634
14719.498031,2979769
14719.532007,2981996
14719.564785,2984144
14719.598714,2986367
14719.631590,2988522
14719.664783,2990697
14719.697957,2992871
14719.731356,2995060
14719.764614,2997239
14719.798428,2999455
14719.831358,3001614
14719.864895,3003811
14719.898033,3005983
14719.933347,3008297
14719.964274,3010324
14719.998189,3012547
14720.031268,3014715
14720.064979,3016924
14720.100530,3019254
14720.134038,3021450
14720.165166,3023490
14720.237854,3028253
14720.268033,3030231
14720.301614,3032432
14720.334805,3034607
14720.368456,3036812
14720.412246,3039682
14720.435569,3041210
14720.468127,3043344
14720.501510,3045532
14720.537207,3047871
14720.568737,3049938
14720.602071,3052122
14720.635487,3054312
14720.668984,3056507
14720.702645,3058713
14720.736509,3060933
14720.769916,3063122
14720.803193,3065303
14720.836355,3067476
14720.869926,3069676
14720.904320,3071930
14720.936529,3074041
14720.969611,3076209
14721.003237,3078413
14721.036242,3080576
14721.069648,3082765
14721.104454,3085046
14721.136322,3087134
14721.169968,3089339
14721.204705,3091616
14721.236741,3093715
14721.270092,3095901
14721.304154,3098133
14721.336697,3100266
14721.405098,3104749
14721.422709,3105903
14721.455693,3108064
14721.488554,3110218
14721.522720,3112457
14721.555459,3114602
14721.589073,3116805
14721.622205,3118977
14721.655478,3121157
14721.726495,3125811
14721.745074,3127029
14721.778187,3129199
14721.811182,3131361
14721.844514,3133546
14721.877968,3135738
14721.912294,3137988
14721.945053,3140135
14721.978280,3142312
14722.011399,3144482
14722.044760,3146669
14722.106549,3150718
14722.126706,3152039
14722.159351,3154179
14722.192732,3156366
14722.225624,3158522
14722.259115,3160717
14722.292585,3162910
14722.325667,3165078
14722.395329,3169643
14722.419153,3171205
14722.452349,3173380
14722.485395,3175546
14722.519078,3177753
14722.552238,3179926
14722.585554,3182110
14722.618771,3184287
14722.652056,3186468
14722.686027,3188694
14722.720643,3190963
14722.753721,3193131
14722.786864,3195303
14722.820548,3197510
