world_timestamp,world_index,fixation_id,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf
781.810158,228,3,780.8847894999999,2134.2575000001034,1.1137884168598022,1.1289267539978027,0.9920336604118347,5.644633769989014,2.976100981235504,False
781.877178,229,3,780.8847894999999,2134.2575000001034,1.1137884168598022,1.1273661851882935,0.9915173649787903,5.636830925941467,2.974552094936371,False
781.944199,230,3,780.8847894999999,2134.2575000001034,1.1137884168598022,1.1268432140350342,0.9922386407852173,5.634216070175171,2.976715922355652,False
782.01122,231,3,780.8847894999999,2134.2575000001034,1.1137884168598022,1.1289515495300293,0.995118260383606,5.6447577476501465,2.985354781150818,False
782.04473,232,3,780.8847894999999,2134.2575000001034,1.1137884168598022,1.1297495365142822,0.9959807395935059,5.648747682571411,2.9879422187805176,False
782.111751,233,3,780.8847894999999,2134.2575000001034,1.1137884168598022,1.1294742822647095,0.9971961975097656,5.647371411323547,2.991588592529297,False
782.178772,234,3,780.8847894999999,2134.2575000001034,1.1137884168598022,1.1294910907745361,0.9974079728126526,5.647455453872681,2.9922239184379578,False
782.245793,235,3,780.8847894999999,2134.2575000001034,1.1137884168598022,1.1298118829727173,0.9969296455383301,5.649059414863586,2.9907889366149902,False
782.312814,236,3,780.8847894999999,2134.2575000001034,1.1137884168598022,1.1292380094528198,0.9961504340171814,5.646190047264099,2.988451302051544,False
782.379834,237,3,780.8847894999999,2134.2575000001034,1.1137884168598022,1.1298683881759644,0.9948249459266663,5.649341940879822,2.984474837779999,False
782.446855,238,3,780.8847894999999,2134.2575000001034,1.1137884168598022,1.1292457580566406,0.9929661750793457,5.646228790283203,2.978898525238037,False
782.513876,239,3,780.8847894999999,2134.2575000001034,1.1137884168598022,1.127155065536499,0.9948964715003967,5.635775327682495,2.98468941450119,False
782.580897,240,3,780.8847894999999,2134.2575000001034,1.1137884168598022,1.1267729997634888,0.9970808625221252,5.633864998817444,2.9912425875663757,False
782.647918,241,3,780.8847894999999,2134.2575000001034,1.1137884168598022,1.125745177268982,0.9947332739830017,5.62872588634491,2.984199821949005,False
782.714938,242,3,780.8847894999999,2134.2575000001034,1.1137884168598022,1.1269726753234863,0.9964763522148132,5.634863376617432,2.9894290566444397,False
782.781959,243,3,780.8847894999999,2134.2575000001034,1.1137884168598022,1.128515601158142,0.9989951252937317,5.6425780057907104,2.996985375881195,False
782.84898,244,3,780.8847894999999,2134.2575000001034,1.1137884168598022,1.1283154487609863,0.9994987845420837,5.641577243804932,2.998496353626251,False
782.949511,245,3,780.8847894999999,2134.2575000001034,1.1137884168598022,1.1297043561935425,0.9976595640182495,5.648521780967712,2.9929786920547485,False
783.016532,246,3,780.8847894999999,2134.2575000001034,1.1137884168598022,1.128924012184143,0.9978316426277161,5.644620060920715,2.993494927883148,False
783.318126,251,4,783.3014625,593.0735000000595,1.2509845588603339,1.1189249753952026,0.980888843536377,5.594624876976013,2.942666530609131,False
783.385146,252,4,783.3014625,593.0735000000595,1.2509845588603339,1.119126558303833,0.9806765913963318,5.595632791519165,2.9420297741889954,False
783.452167,253,4,783.3014625,593.0735000000595,1.2509845588603339,1.1218267679214478,0.9805662035942078,5.609133839607239,2.9416986107826233,False
783.519188,254,4,783.3014625,593.0735000000595,1.2509845588603339,1.1239237785339355,0.9796953797340393,5.619618892669678,2.939086139202118,False
783.552698,255,4,783.3014625,593.0735000000595,1.2509845588603339,1.1240863800048828,0.9796052575111389,5.620431900024414,2.9388157725334167,False
783.619719,256,4,783.3014625,593.0735000000595,1.2509845588603339,1.1248383522033691,0.9787289500236511,5.624191761016846,2.9361868500709534,False
783.68674,257,4,783.3014625,593.0735000000595,1.2509845588603339,1.1241785287857056,0.9801949262619019,5.620892643928528,2.9405847787857056,False
783.753761,258,4,783.3014625,593.0735000000595,1.2509845588603339,1.1241928339004517,0.9804168939590454,5.620964169502258,2.9412506818771362,False
783.820782,259,4,783.3014625,593.0735000000595,1.2509845588603339,1.1231938600540161,0.9804221987724304,5.615969300270081,2.9412665963172913,False
783.887802,260,4,783.3014625,593.0735000000595,1.2509845588603339,1.1223949193954468,0.9806680083274841,5.611974596977234,2.9420040249824524,False
783.887802,260,5,783.8985705,689.901500000019,1.46101652848346,1.1300206184387207,0.8770015239715576,5.6501030921936035,2.631004571914673,False
783.954823,261,5,783.8985705,689.901500000019,1.46101652848346,1.1276185512542725,0.8779159784317017,5.638092756271362,2.633747935295105,False
784.021844,262,5,783.8985705,689.901500000019,1.46101652848346,1.1250298023223877,0.8784160017967224,5.6251490116119385,2.6352480053901672,False
784.055354,263,5,783.8985705,689.901500000019,1.46101652848346,1.1226308345794678,0.8778609037399292,5.613154172897339,2.6335827112197876,False
784.122375,264,5,783.8985705,689.901500000019,1.46101652848346,1.119706630706787,0.879965603351593,5.5985331535339355,2.639896810054779,False
784.189396,265,5,783.8985705,689.901500000019,1.46101652848346,1.1222418546676636,0.8827987909317017,5.611209273338318,2.648396372795105,False
784.256417,266,5,783.8985705,689.901500000019,1.46101652848346,1.1251611709594727,0.8838690519332886,5.625805854797363,2.6516071557998657,False
784.323438,267,5,783.8985705,689.901500000019,1.46101652848346,1.125501036643982,0.8813763856887817,5.62750518321991,2.644129157066345,False
784.390458,268,5,783.8985705,689.901500000019,1.46101652848346,1.12675940990448,0.8801490068435669,5.6337970495224,2.6404470205307007,False
784.457479,269,5,783.8985705,689.901500000019,1.46101652848346,1.1254111528396606,0.8800021409988403,5.627055764198303,2.640006422996521,False
784.5245,270,5,783.8985705,689.901500000019,1.46101652848346,1.1269999742507935,0.878010094165802,5.634999871253967,2.634030282497406,False
784.591521,271,5,783.8985705,689.901500000019,1.46101652848346,1.128472089767456,0.8765051364898682,5.64236044883728,2.6295154094696045,False
784.725562,273,6,784.7538870000001,375.20999999992455,1.3850109108415098,1.1379846334457397,0.7086169719696045,5.689923167228699,2.1258509159088135,False
784.792583,274,6,784.7538870000001,375.20999999992455,1.3850109108415098,1.135263442993164,0.7066687941551208,5.67631721496582,2.1200063824653625,False
784.859604,275,6,784.7538870000001,375.20999999992455,1.3850109108415098,1.135358452796936,0.7044404745101929,5.67679226398468,2.1133214235305786,False
784.926625,276,6,784.7538870000001,375.20999999992455,1.3850109108415098,1.1357741355895996,0.7053279876708984,5.678870677947998,2.1159839630126953,False
784.960135,277,6,784.7538870000001,375.20999999992455,1.3850109108415098,1.1365410089492798,0.7061585187911987,5.682705044746399,2.118475556373596,False
785.027156,278,6,784.7538870000001,375.20999999992455,1.3850109108415098,1.1368417739868164,0.7033101320266724,5.684208869934082,2.109930396080017,False
785.127687,279,6,784.7538870000001,375.20999999992455,1.3850109108415098,1.136679768562317,0.6974171996116638,5.6833988428115845,2.0922515988349915,False
785.127687,279,7,785.1573385,407.48550000000705,1.360573744434661,1.1396334171295166,0.4746048152446747,5.698167085647583,1.423814445734024,False
785.194708,280,7,785.1573385,407.48550000000705,1.360573744434661,1.1388788223266602,0.47441384196281433,5.694394111633301,1.423241525888443,False
785.261729,281,7,785.1573385,407.48550000000705,1.360573744434661,1.1400450468063354,0.4754210114479065,5.700225234031677,1.4262630343437195,False
785.32875,282,7,785.1573385,407.48550000000705,1.360573744434661,1.1409547328948975,0.47620153427124023,5.704773664474487,1.4286046028137207,False
785.39577,283,7,785.1573385,407.48550000000705,1.360573744434661,1.1402310132980347,0.47693711519241333,5.701155066490173,1.43081134557724,False
785.462791,284,7,785.1573385,407.48550000000705,1.360573744434661,1.1404114961624146,0.4780588448047638,5.702057480812073,1.4341765344142914,False
785.529812,285,7,785.1573385,407.48550000000705,1.360573744434661,1.139322280883789,0.4776569902896881,5.696611404418945,1.4329709708690643,False
785.596833,286,7,785.1573385,407.48550000000705,1.360573744434661,1.140227198600769,0.47454920411109924,5.701135993003845,1.4236476123332977,False
785.596833,286,8,785.5688585,338.8989999999694,1.016921307353867,1.149160385131836,0.4084230363368988,5.74580192565918,1.2252691090106964,False
785.630343,287,8,785.5688585,338.8989999999694,1.016921307353867,1.149630069732666,0.40683338046073914,5.74815034866333,1.2205001413822174,False
785.697364,288,8,785.5688585,338.8989999999694,1.016921307353867,1.1514966487884521,0.40455830097198486,5.757483243942261,1.2136749029159546,False
785.764385,289,8,785.5688585,338.8989999999694,1.016921307353867,1.1522839069366455,0.40482857823371887,5.7614195346832275,1.2144857347011566,False
785.831406,290,8,785.5688585,338.8989999999694,1.016921307353867,1.1520795822143555,0.4042108356952667,5.760397911071777,1.2126325070858002,False
785.898426,291,8,785.5688585,338.8989999999694,1.016921307353867,1.1525686979293823,0.4025648832321167,5.762843489646912,1.20769464969635,False
785.898426,291,9,785.915827,334.8644999998669,1.4524139948472472,1.1478502750396729,0.2989625036716461,5.739251375198364,0.8968875110149384,False
785.965447,292,9,785.915827,334.8644999998669,1.4524139948472472,1.14747154712677,0.29852184653282166,5.73735773563385,0.895565539598465,False
786.032468,293,9,785.915827,334.8644999998669,1.4524139948472472,1.1484683752059937,0.29707613587379456,5.742341876029968,0.8912284076213837,False
786.099489,294,9,785.915827,334.8644999998669,1.4524139948472472,1.1487005949020386,0.29551079869270325,5.743502974510193,0.8865323960781097,False
786.132999,295,9,785.915827,334.8644999998669,1.4524139948472472,1.1475504636764526,0.2968570590019226,5.737752318382263,0.8905711770057678,False
786.20002,296,9,785.915827,334.8644999998669,1.4524139948472472,1.1486583948135376,0.29595255851745605,5.743291974067688,0.8878576755523682,False
786.267041,297,9,785.915827,334.8644999998669,1.4524139948472472,1.1482387781143188,0.2960256040096283,5.741193890571594,0.8880768120288849,False
786.267041,297,10,786.254726,399.4165000000294,1.1794926436002269,1.1436541080474854,0.2145899534225464,5.718270540237427,0.6437698602676392,False
786.334062,298,10,786.254726,399.4165000000294,1.1794926436002269,1.1422399282455444,0.21146994829177856,5.711199641227722,0.6344098448753357,False
786.401082,299,10,786.254726,399.4165000000294,1.1794926436002269,1.1426832675933838,0.2107754498720169,5.713416337966919,0.6323263496160507,False
786.468103,300,10,786.254726,399.4165000000294,1.1794926436002269,1.1435546875,0.21185263991355896,5.7177734375,0.6355579197406769,False
786.501614,301,10,786.254726,399.4165000000294,1.1794926436002269,1.144295334815979,0.21244151890277863,5.721476674079895,0.6373245567083359,False
786.568634,302,10,786.254726,399.4165000000294,1.1794926436002269,1.1451444625854492,0.2122456431388855,5.725722312927246,0.6367369294166565,False
786.635655,303,10,786.254726,399.4165000000294,1.1794926436002269,1.145048975944519,0.21192951500415802,5.725244879722595,0.6357885450124741,False
786.702676,304,11,786.6702805,379.2445000000271,1.4719642975531442,1.1403197050094604,0.043936192989349365,5.701598525047302,0.1318085789680481,False
786.769697,305,11,786.6702805,379.2445000000271,1.4719642975531442,1.1411134004592896,0.04303278028964996,5.705567002296448,0.1290983408689499,False
786.836718,306,11,786.6702805,379.2445000000271,1.4719642975531442,1.1423039436340332,0.042952459305524826,5.711519718170166,0.12885737791657448,False
786.903738,307,11,786.6702805,379.2445000000271,1.4719642975531442,1.1420745849609375,0.04644717276096344,5.7103729248046875,0.13934151828289032,False
786.970759,308,11,786.6702805,379.2445000000271,1.4719642975531442,1.1413522958755493,0.046947792172431946,5.706761479377747,0.14084337651729584,False
787.00427,309,11,786.6702805,379.2445000000271,1.4719642975531442,1.1409180164337158,0.047591883689165115,5.704590082168579,0.14277565106749535,False
787.07129,310,11,786.6702805,379.2445000000271,1.4719642975531442,1.139244556427002,0.04592642933130264,5.69622278213501,0.13777928799390793,False
787.07129,310,12,787.0535595,730.2465000000211,1.2594971570819433,1.1421892642974854,-0.032337769865989685,5.710946321487427,-0.09701330959796906,False
787.138311,311,12,787.0535595,730.2465000000211,1.2594971570819433,1.140984058380127,-0.038229040801525116,5.704920291900635,-0.11468712240457535,False
787.205332,312,12,787.0535595,730.2465000000211,1.2594971570819433,1.1410540342330933,-0.04565725848078728,5.705270171165466,-0.13697177544236183,False
787.272353,313,12,787.0535595,730.2465000000211,1.2594971570819433,1.143542766571045,-0.045593611896038055,5.717713832855225,-0.13678083568811417,False
787.339374,314,12,787.0535595,730.2465000000211,1.2594971570819433,1.1430096626281738,-0.04200629144906998,5.715048313140869,-0.12601887434720993,False
787.406394,315,12,787.0535595,730.2465000000211,1.2594971570819433,1.144059658050537,-0.03943764418363571,5.7202982902526855,-0.11831293255090714,False
787.473415,316,12,787.0535595,730.2465000000211,1.2594971570819433,1.1461145877838135,-0.03931267932057381,5.730572938919067,-0.11793803796172142,False
787.540436,317,12,787.0535595,730.2465000000211,1.2594971570819433,1.146403193473816,-0.03886096179485321,5.73201596736908,-0.11658288538455963,False
787.607457,318,12,787.0535595,730.2465000000211,1.2594971570819433,1.1465282440185547,-0.03808819130063057,5.732641220092773,-0.11426457390189171,False
787.674478,319,12,787.0535595,730.2465000000211,1.2594971570819433,1.1443957090377808,-0.037366438657045364,5.721978545188904,-0.1120993159711361,False
787.707988,320,12,787.0535595,730.2465000000211,1.2594971570819433,1.1438981294631958,-0.03701574355363846,5.719490647315979,-0.11104723066091537,False
787.775009,321,12,787.0535595,730.2465000000211,1.2594971570819433,1.1425715684890747,-0.037514060735702515,5.7128578424453735,-0.11254218220710754,False
787.90905,323,13,787.8887035,2888.7110000000575,1.133749608071795,1.1417653560638428,-0.11305907368659973,5.708826780319214,-0.3391772210597992,False
787.976071,324,13,787.8887035,2888.7110000000575,1.133749608071795,1.1420196294784546,-0.11218400299549103,5.710098147392273,-0.3365520089864731,False
788.009582,325,13,787.8887035,2888.7110000000575,1.133749608071795,1.1420719623565674,-0.1114930734038353,5.710359811782837,-0.3344792202115059,False
788.076602,326,13,787.8887035,2888.7110000000575,1.133749608071795,1.1419398784637451,-0.11185124516487122,5.709699392318726,-0.33555373549461365,False
788.143623,327,13,787.8887035,2888.7110000000575,1.133749608071795,1.1417347192764282,-0.11188957840204239,5.708673596382141,-0.33566873520612717,False
788.210644,328,13,787.8887035,2888.7110000000575,1.133749608071795,1.141623854637146,-0.11196593195199966,5.70811927318573,-0.335897795855999,False
788.277665,329,13,787.8887035,2888.7110000000575,1.133749608071795,1.1411837339401245,-0.11114339530467987,5.705918669700623,-0.3334301859140396,False
788.344686,330,13,787.8887035,2888.7110000000575,1.133749608071795,1.1422621011734009,-0.1129726693034172,5.711310505867004,-0.3389180079102516,False
788.411706,331,13,787.8887035,2888.7110000000575,1.133749608071795,1.1417739391326904,-0.11373785138130188,5.708869695663452,-0.34121355414390564,False
788.478727,332,13,787.8887035,2888.7110000000575,1.133749608071795,1.141361117362976,-0.11594352126121521,5.70680558681488,-0.34783056378364563,False
788.545748,333,13,787.8887035,2888.7110000000575,1.133749608071795,1.1405878067016602,-0.11610715091228485,5.702939033508301,-0.34832145273685455,False
788.612769,334,13,787.8887035,2888.7110000000575,1.133749608071795,1.1384661197662354,-0.11598239094018936,5.692330598831177,-0.3479471728205681,False
788.67979,335,13,787.8887035,2888.7110000000575,1.133749608071795,1.1380923986434937,-0.11537854373455048,5.690461993217468,-0.34613563120365143,False
788.7133,336,13,787.8887035,2888.7110000000575,1.133749608071795,1.1389100551605225,-0.11404753476381302,5.694550275802612,-0.34214260429143906,False
788.780321,337,13,787.8887035,2888.7110000000575,1.133749608071795,1.140464425086975,-0.11166171729564667,5.7023221254348755,-0.33498515188694,False
788.847342,338,13,787.8887035,2888.7110000000575,1.133749608071795,1.1409807205200195,-0.1106998547911644,5.704903602600098,-0.3320995643734932,False
788.914362,339,13,787.8887035,2888.7110000000575,1.133749608071795,1.1405714750289917,-0.11218666285276413,5.7028573751449585,-0.3365599885582924,False
788.981383,340,13,787.8887035,2888.7110000000575,1.133749608071795,1.1399019956588745,-0.11133329570293427,5.699509978294373,-0.3339998871088028,False
789.048404,341,13,787.8887035,2888.7110000000575,1.133749608071795,1.1396663188934326,-0.11387906223535538,5.698331594467163,-0.34163718670606613,False
789.115425,342,13,787.8887035,2888.7110000000575,1.133749608071795,1.1400996446609497,-0.11720389127731323,5.7004982233047485,-0.3516116738319397,False
789.148935,343,13,787.8887035,2888.7110000000575,1.133749608071795,1.139002799987793,-0.11758981645107269,5.695013999938965,-0.3527694493532181,False
789.215956,344,13,787.8887035,2888.7110000000575,1.133749608071795,1.1387146711349487,-0.11671096831560135,5.693573355674744,-0.35013290494680405,False
789.282977,345,13,787.8887035,2888.7110000000575,1.133749608071795,1.1372255086898804,-0.11358224600553513,5.686127543449402,-0.3407467380166054,False
789.349998,346,13,787.8887035,2888.7110000000575,1.133749608071795,1.1353422403335571,-0.1133214458823204,5.676711201667786,-0.3399643376469612,False
789.417018,347,13,787.8887035,2888.7110000000575,1.133749608071795,1.1349380016326904,-0.11329090595245361,5.674690008163452,-0.33987271785736084,False
789.484039,348,13,787.8887035,2888.7110000000575,1.133749608071795,1.1350973844528198,-0.1104714646935463,5.675486922264099,-0.3314143940806389,False
789.55106,349,13,787.8887035,2888.7110000000575,1.133749608071795,1.1370104551315308,-0.11131343245506287,5.685052275657654,-0.3339402973651886,False
789.58457,350,13,787.8887035,2888.7110000000575,1.133749608071795,1.1373058557510376,-0.11340777575969696,5.686529278755188,-0.3402233272790909,False
789.651591,351,13,787.8887035,2888.7110000000575,1.133749608071795,1.1376903057098389,-0.11666060984134674,5.688451528549194,-0.3499818295240402,False
789.718612,352,13,787.8887035,2888.7110000000575,1.133749608071795,1.1376574039459229,-0.11707798391580582,5.688287019729614,-0.35123395174741745,False
789.785633,353,13,787.8887035,2888.7110000000575,1.133749608071795,1.1373732089996338,-0.11717894673347473,5.686866044998169,-0.3515368402004242,False
789.852654,354,13,787.8887035,2888.7110000000575,1.133749608071795,1.1387138366699219,-0.11845116317272186,5.693569183349609,-0.3553534895181656,False
789.919674,355,13,787.8887035,2888.7110000000575,1.133749608071795,1.137894630432129,-0.11965956538915634,5.6894731521606445,-0.358978696167469,False
789.986695,356,13,787.8887035,2888.7110000000575,1.133749608071795,1.1373358964920044,-0.11907799541950226,5.686679482460022,-0.3572339862585068,False
790.053716,357,13,787.8887035,2888.7110000000575,1.133749608071795,1.1366866827011108,-0.11991088837385178,5.683433413505554,-0.35973266512155533,False
790.087226,358,13,787.8887035,2888.7110000000575,1.133749608071795,1.1346181631088257,-0.12047639489173889,5.673090815544128,-0.3614291846752167,False
790.154247,359,13,787.8887035,2888.7110000000575,1.133749608071795,1.1350692510604858,-0.12324799597263336,5.675346255302429,-0.3697439879179001,False
790.221268,360,13,787.8887035,2888.7110000000575,1.133749608071795,1.1362241506576538,-0.12327731400728226,5.681120753288269,-0.36983194202184677,False
790.288289,361,13,787.8887035,2888.7110000000575,1.133749608071795,1.1383522748947144,-0.1238328367471695,5.691761374473572,-0.3714985102415085,False
790.35531,362,13,787.8887035,2888.7110000000575,1.133749608071795,1.138969898223877,-0.12433385103940964,5.694849491119385,-0.3730015531182289,False
790.42233,363,13,787.8887035,2888.7110000000575,1.133749608071795,1.1389491558074951,-0.12521500885486603,5.694745779037476,-0.3756450265645981,False
790.489351,364,13,787.8887035,2888.7110000000575,1.133749608071795,1.1370576620101929,-0.12607593834400177,5.685288310050964,-0.3782278150320053,False
790.556372,365,13,787.8887035,2888.7110000000575,1.133749608071795,1.1366965770721436,-0.12587499618530273,5.683482885360718,-0.3776249885559082,False
790.623393,366,13,787.8887035,2888.7110000000575,1.133749608071795,1.1363134384155273,-0.12625686824321747,5.681567192077637,-0.3787706047296524,False
790.656903,367,13,787.8887035,2888.7110000000575,1.133749608071795,1.1356369256973267,-0.1256142407655716,5.678184628486633,-0.3768427222967148,False
790.723924,368,13,787.8887035,2888.7110000000575,1.133749608071795,1.1340179443359375,-0.1270584911108017,5.6700897216796875,-0.3811754733324051,False
790.790945,369,13,787.8887035,2888.7110000000575,1.133749608071795,1.132697582244873,-0.1263817846775055,5.663487911224365,-0.3791453540325165,False
790.857966,370,14,790.8621390000001,617.2804999998789,0.7835049452769736,1.1362216472625732,-0.11958170682191849,5.681108236312866,-0.35874512046575546,False
790.891476,371,14,790.8621390000001,617.2804999998789,0.7835049452769736,1.136304259300232,-0.12013216316699982,5.68152129650116,-0.36039648950099945,False
790.958497,372,14,790.8621390000001,617.2804999998789,0.7835049452769736,1.1364980936050415,-0.11821417510509491,5.6824904680252075,-0.35464252531528473,False
791.025518,373,14,790.8621390000001,617.2804999998789,0.7835049452769736,1.1385679244995117,-0.11783674359321594,5.692839622497559,-0.3535102307796478,False
791.092538,374,14,790.8621390000001,617.2804999998789,0.7835049452769736,1.1379846334457397,-0.11874861270189285,5.689923167228699,-0.35624583810567856,False
791.159559,375,14,790.8621390000001,617.2804999998789,0.7835049452769736,1.1395245790481567,-0.11962749809026718,5.697622895240784,-0.35888249427080154,False
791.19307,376,14,790.8621390000001,617.2804999998789,0.7835049452769736,1.1398015022277832,-0.1214105635881424,5.699007511138916,-0.3642316907644272,False
791.26009,377,14,790.8621390000001,617.2804999998789,0.7835049452769736,1.1378285884857178,-0.1250198781490326,5.689142942428589,-0.3750596344470978,False
791.327111,378,14,790.8621390000001,617.2804999998789,0.7835049452769736,1.1382864713668823,-0.12651538848876953,5.691432356834412,-0.3795461654663086,False
791.394132,379,14,790.8621390000001,617.2804999998789,0.7835049452769736,1.1393569707870483,-0.12604616582393646,5.696784853935242,-0.3781384974718094,False
791.461153,380,14,790.8621390000001,617.2804999998789,0.7835049452769736,1.1381365060806274,-0.1265660673379898,5.690682530403137,-0.3796982020139694,False
791.494663,381,14,790.8621390000001,617.2804999998789,0.7835049452769736,1.1385424137115479,-0.12638068199157715,5.692712068557739,-0.37914204597473145,False
791.863278,386,15,791.814284,512.3829999999998,1.344622759317739,0.8400641679763794,-0.15935783088207245,4.200320839881897,-0.47807349264621735,False
791.930298,387,15,791.814284,512.3829999999998,1.344622759317739,0.8402260541915894,-0.16080863773822784,4.201130270957947,-0.48242591321468353,False
791.997319,388,15,791.814284,512.3829999999998,1.344622759317739,0.8400885462760925,-0.1622033268213272,4.200442731380463,-0.48660998046398163,False
792.06434,389,15,791.814284,512.3829999999998,1.344622759317739,0.8386269211769104,-0.16257767379283905,4.193134605884552,-0.48773302137851715,False
792.131361,390,15,791.814284,512.3829999999998,1.344622759317739,0.8394047021865845,-0.1629408448934555,4.197023510932922,-0.4888225346803665,False
