# timestamps [seconds],pts
800.307898,2134613
800.374919,2139005
800.441940,2143397
800.508961,2147789
800.575982,2152181
800.643002,2156574
800.676513,2158770
800.743534,2163162
800.810554,2167554
800.877575,2171946
800.944596,2176339
801.011617,2180731
801.045127,2182927
801.112148,2187319
801.179169,2191711
801.246190,2196104
801.313210,2200496
801.380231,2204888
801.413742,2207084
801.480762,2211476
801.547783,2215868
801.614804,2220261
801.681825,2224653
801.748846,2229045
801.815866,2233437
801.849377,2235633
801.916398,2240026
801.983418,2244418
802.050439,2248810
802.117460,2253202
802.184481,2257594
802.217991,2259791
802.285012,2264183
802.352033,2268575
802.419054,2272967
802.486074,2277359
802.553095,2281752
802.620116,2286144
802.687137,2290536
802.754158,2294928
802.821178,2299320
802.888199,2303713
802.955220,2308105
803.022241,2312497
803.089262,2316889
803.156282,2321281
803.223303,2325674
803.256814,2327870
803.323834,2332262
803.390855,2336654
803.457876,2341046
803.524897,2345439
803.591918,2349831
803.625428,2352027
803.692449,2356419
803.759470,2360811
803.826490,2365204
803.893511,2369596
803.960532,2373988
804.027553,2378380
804.094574,2382772
804.128084,2384968
804.195105,2389361
804.262126,2393753
804.329146,2398145
804.396167,2402537
804.463188,2406930
804.530209,2411322
804.597230,2415714
804.664250,2420106
804.697761,2422302
804.764782,2426694
804.831802,2431087
804.898823,2435479
804.932334,2437675
804.999354,2442067
805.066375,2446459
805.133396,2450852
805.200417,2455244
805.267438,2459636
805.300948,2461832
805.367969,2466224
805.434990,2470617
805.502010,2475009
805.569031,2479401
805.636052,2483793
805.703073,2488185
805.770094,2492578
805.803604,2494774
805.870625,2499166
805.937646,2503558
806.004666,2507950
806.071687,2512343
806.138708,2516735
806.172218,2518931
806.239239,2523323
806.306260,2527715
806.373281,2532107
806.440302,2536500
806.507322,2540892
806.540833,2543088
806.607854,2547480
806.674874,2551872
806.741895,2556265
806.775406,2558461
806.842426,2562853
806.909447,2567245
806.976468,2571637
807.043489,2576030
807.110510,2580422
807.177530,2584814
807.211041,2587010
807.278062,2591402
807.345082,2595794
807.412103,2600187
807.479124,2604579
807.546145,2608971
807.579655,2611167
807.646676,2615559
807.713697,2619952
807.780718,2624344
807.814228,2626540
807.881249,2630932
807.948270,2635324
807.981780,2637520
808.048801,2641913
808.115822,2646305
808.182842,2650697
808.249863,2655089
808.316884,2659481
808.350394,2661678
808.417415,2666070
808.484436,2670462
808.551457,2674854
808.618478,2679246
808.685498,2683639
808.752519,2688031
808.819540,2692423
808.886561,2696815
808.953582,2701207
809.020602,2705600
809.087623,2709992
809.121134,2712188
809.188154,2716580
809.255175,2720972
809.322196,2725365
809.389217,2729757
809.456238,2734149
809.523258,2738541
809.556769,2740737
809.623790,2745130
809.690810,2749522
809.791342,2756110
809.824852,2758306
809.891873,2762698
809.958894,2767091
810.025914,2771483
810.092935,2775875
810.159956,2780267
810.226977,2784659
810.293998,2789052
810.327508,2791248
810.394529,2795640
810.461550,2800032
810.528570,2804424
810.595591,2808817
810.662612,2813209
810.696122,2815405
810.763143,2819797
810.830164,2824189
810.897185,2828582
810.964206,2832974
811.031226,2837366
811.064737,2839562
811.131758,2843954
811.198778,2848346
811.265799,2852739
811.332820,2857131
811.399841,2861523
811.466862,2865915
811.533882,2870307
811.600903,2874700
811.667924,2879092
811.734945,2883484
811.801966,2887876
811.835476,2890072
811.902497,2894465
811.969518,2898857
812.036538,2903249
812.103559,2907641
812.170580,2912033
812.204090,2914230
812.271111,2918622
812.338132,2923014
812.405153,2927406
812.472174,2931798
812.539194,2936191
812.606215,2940583
812.639726,2942779
812.706746,2947171
812.773767,2951563
812.840788,2955956
812.907809,2960348
812.974830,2964740
813.041850,2969132
813.075361,2971328
813.142382,2975721
813.209402,2980113
813.276423,2984505
813.343444,2988897
813.410465,2993289
813.477486,2997682
813.544506,3002074
813.611527,3006466
813.678548,3010858
813.712058,3013054
813.779079,3017446
813.846100,3021839
813.913121,3026231
813.980142,3030623
814.047162,3035015
814.114183,3039407
814.181204,3043800
814.248225,3048192
814.281735,3050388
814.348756,3054780
814.415777,3059172
814.482798,3063565
814.549818,3067957
814.616839,3072349
814.683860,3076741
814.750881,3081133
814.817902,3085526
814.851412,3087722
814.918433,3092114
814.985454,3096506
815.052474,3100898
815.119495,3105291
815.186516,3109683
815.220026,3111879
815.287047,3116271
815.354068,3120663
815.421089,3125056
815.488110,3129448
815.555130,3133840
815.622151,3138232
815.689172,3142624
815.756193,3147017
815.823214,3151409
815.890234,3155801
815.957255,3160193
815.990766,3162389
816.057786,3166782
816.124807,3171174
816.191828,3175566
816.258849,3179958
816.292359,3182154
816.359380,3186546
816.426401,3190939
816.493422,3195331
816.560442,3199723
816.593953,3201919
816.660974,3206311
816.727994,3210704
816.795015,3215096
816.862036,3219488
816.929057,3223880
816.996078,3228272
817.063098,3232665
817.130119,3237057
817.163630,3239253
817.230650,3243645
817.297671,3248037
817.364692,3252430
817.431713,3256822
817.498734,3261214
817.565754,3265606
817.632775,3269998
817.666286,3272195
817.733306,3276587
817.800327,3280979
817.867348,3285371
817.934369,3289763
818.001390,3294156
818.068410,3298548
818.135431,3302940
818.202452,3307332
818.269473,3311724
818.336494,3316117
818.403514,3320509
818.470535,3324901
818.537556,3329293
818.571066,3331489
818.638087,3335882
818.705108,3340274
818.772129,3344666
818.839150,3349058
818.906170,3353450
818.939681,3355646
819.006702,3360039
819.073722,3364431
819.140743,3368823
819.207764,3373215
819.241274,3375411
819.308295,3379804
819.375316,3384196
819.442337,3388588
819.509358,3392980
819.576378,3397372
819.643399,3401765
819.676910,3403961
819.743930,3408353
819.810951,3412745
819.877972,3417137
819.944993,3421530
820.012014,3425922
820.079034,3430314
820.146055,3434706
820.179566,3436902
820.246586,3441295
820.313607,3445687
820.380628,3450079
820.414138,3452275
820.481159,3456667
820.548180,3461059
820.615201,3465452
820.682222,3469844
820.749242,3474236
820.816263,3478628
820.883284,3483021
820.950305,3487413
821.017326,3491805
821.050836,3494001
821.117857,3498393
821.184878,3502785
821.251898,3507178
821.318919,3511570
821.352430,3513766
821.419450,3518158
821.486471,3522550
821.553492,3526943
821.620513,3531335
821.687534,3535727
821.754554,3540119
821.788065,3542315
821.855086,3546708
821.922106,3551100
821.989127,3555492
822.056148,3559884
822.123169,3564276
822.190190,3568669
822.223700,3570865
822.290721,3575257
822.357742,3579649
822.424762,3584041
822.491783,3588434
822.558804,3592826
822.625825,3597218
822.692846,3601610
822.759866,3606002
822.826887,3610395
822.893908,3614787
822.927418,3616983
822.994439,3621375
823.061460,3625767
823.128481,3630160
823.195502,3634552
823.262522,3638944
823.296033,3641140
823.363054,3645532
823.430074,3649924
823.497095,3654317
823.564116,3658709
823.631137,3663101
823.664647,3665297
823.731668,3669689
823.798689,3674082
823.865710,3678474
823.932730,3682866
823.999751,3687258
