1603716364.000000, 1603716364.000000, 1603716364.000000
32.000000, 32.000000, 32.000000
60,-1,14
60,-1,14
61,-1,14
60,-2,14
61,-2,14
60,-1,14
60,-1,14
61,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-2,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
61,-1,14
60,-1,14
60,-2,14
61,-1,13
60,-2,14
61,-1,14
60,-2,14
60,-1,13
60,-1,14
60,-1,14
61,-1,14
61,-1,14
60,-2,14
60,-1,14
61,-2,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-2,14
60,-1,14
60,-2,14
61,-2,13
61,-1,13
61,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,13
60,-1,14
60,-1,13
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
61,-2,14
61,-1,14
60,-1,14
61,-1,14
61,-1,14
61,-1,13
60,-1,14
60,-1,14
60,-1,14
60,-2,14
61,-1,14
61,-1,14
60,-1,14
61,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
61,-1,14
61,-1,14
61,-1,13
60,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
61,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
61,-1,14
61,-1,14
60,-1,14
60,-1,14
61,-1,14
61,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,13
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
61,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-2,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
61,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-2,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
61,-2,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-2,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-2,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
61,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
61,-1,14
61,-1,14
60,-1,14
60,-1,14
61,-1,14
61,-1,13
60,-1,14
60,-1,14
60,-2,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
61,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-2,14
60,-1,14
60,-1,14
60,-1,14
60,-2,14
61,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-2,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,13
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
61,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
61,-1,14
61,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-2,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
61,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
61,-1,14
60,-1,14
60,-1,14
60,-1,14
