start_timestamp,duration,norm_pos_x,norm_pos_y,confidence,dispersion
1603462604.2060025,302.58950000006735,0.4078621977721225,0.6808840301224602,0.9990428097347492,1.4983570660113692
1603462604.5126266,387.31399999960564,0.4097477477232953,0.6616745820735689,0.9977330359936204,1.4227215573920724
1603462604.903975,540.6259999999746,0.3991962795248933,0.6789083787778841,0.9993543253577624,1.0207047215025884
1603462605.803674,2138.2974999996804,0.4077500334632656,0.6782246616498875,0.9941420697316516,1.3300771277688874
1603462608.2566645,367.1415000007983,0.406248485682443,0.6710878110472773,0.9992736620380016,1.4900086633243437
1603462608.6278405,512.3849999999948,0.4170010607711062,0.6823962895311202,0.9993499937291066,1.1330452827079769
1603462609.3742268,1024.7694999998205,0.41012518443402063,0.6823647158924121,0.9993857002964602,0.9243354538163486
1603462610.4030304,338.8999999997395,0.3959850097628467,0.6754772217560636,0.9993686373562668,1.0357276851630703
1603462611.3995578,1363.6690000003,0.4094189629853513,0.6756215986247489,0.9992766304698938,1.4443142254279753
1603462615.4886725,352.89599999941856,0.4358346137902295,0.30471606741551394,0.837595913143364,1.2296805008868612
1603462616.1925724,431.69399999987945,0.6357246130858384,0.5189083561994228,0.9688537710003248,1.143075492302588
1603462617.5562415,375.2104999994117,0.8068675654589165,0.5505315638587915,0.9573397829389186,1.4693962833522
1603462617.9758315,641.4894999998069,0.8826086700997904,0.5888013664958694,0.9954216840151904,1.2027167976569888
1603462621.7844222,371.17600000055967,0.4205814661642972,0.30025285791818523,0.947289804892982,1.4881795818096228
1603462622.3653936,302.58899999989814,0.3219072523915941,0.2808023088976081,0.8698089436335971,0.8771347758676676
1603462623.4708529,330.83100000112614,0.4131127229535349,0.6752835649129311,0.9991915964909076,1.2283851740366942
1603462625.8512225,431.6934999997102,0.7821518889504057,0.333710778932041,0.9389975758743192,1.3757656204182669
1603462626.5411255,379.24550000025187,0.9362809269529228,0.2821710218264612,0.9427019858065412,1.2636071254126249
1603462627.3117194,318.7275000000227,0.3711697113945465,0.6256386568914399,0.9944327585244654,1.4257441645612283
1603462628.183177,468.0045000004611,0.40906737932911935,0.6556986078999121,0.9985315569063848,1.4225538460799865
1603462630.0027466,419.5904999996856,0.4121669086859228,0.6307613410558207,0.9990153379388628,1.4898114248228511
1603462630.458648,314.692500000092,0.5274521986332172,0.5781708051565607,0.977984262644632,1.4816194565769982
1603462630.898411,903.7330000001019,0.561969487481765,0.5922936836917487,0.959328657884806,0.8465957669007642
1603462631.8626626,306.6234999996596,0.3855547809241728,0.6628221460202797,0.9965428898536488,1.4236715872318122
1603462632.2015624,314.69249999918253,0.4568756954467844,0.6617289306921561,0.999242715016938,1.3235844064335691
1603462632.524324,463.97049999904993,0.4228479425175773,0.6342047543212826,0.9987567951958828,1.2381465307602837
1603462633.2101936,391.3485000002765,0.490878110052044,0.5726264005313066,0.9855896108337746,1.4682176946006416
1603462633.6297836,302.58950000097684,0.4598275379033529,0.5372064658948957,0.9631348171626498,1.0472247755936854
1603462635.8426366,572.903999999653,1.038373796178576,0.5390506237138475,0.991130805386378,1.0645553711084197
1603462637.6320314,355.0374999995256,0.4092362378062217,0.6423467120419986,0.9987617160223798,0.9684152344911372
1603462638.3945565,310.6580000003305,0.4083856530697524,0.6697046647647055,0.9917933744947413,1.378512939212598
1603462638.709249,439.7635000004811,0.4298032803547295,0.6587250083229204,0.9868999828474324,1.2901230716445171
1603462639.1530464,399.4174999997995,0.4136422228990399,0.6563675353769071,0.9940876617914026,1.2594346402885304
1603462639.742087,455.9015000004365,0.4097405475010096,0.6442736712391398,0.9283365636425884,1.491423867460999
1603462640.202023,609.2129999997269,0.4045410603502824,0.6388091780747069,0.9636579027872642,0.7177198612005293
