Time_stamp,X,Y,Z
1603462611.59375,21,26,52
1603462611.625,21,26,52
1603462611.65625,21,26,53
1603462611.6875,21,26,53
1603462611.71875,21,26,53
1603462611.75,21,26,53
1603462611.78125,21,26,52
1603462611.8125,21,26,52
1603462611.84375,20,26,53
1603462611.875,21,26,53
1603462611.90625,21,26,53
1603462611.9375,21,26,53
1603462611.96875,21,26,53
1603462612.0,21,25,52
1603462612.03125,21,26,52
1603462612.0625,21,26,53
1603462612.09375,21,26,53
1603462612.125,20,26,52
1603462612.15625,21,26,53
1603462612.1875,21,26,52
1603462612.21875,21,26,53
1603462612.25,21,26,53
1603462612.28125,21,26,52
1603462612.3125,21,26,52
1603462612.34375,21,26,53
1603462612.375,21,26,53
1603462612.40625,20,26,53
1603462612.4375,20,26,53
1603462612.46875,21,26,52
1603462612.5,21,26,53
1603462612.53125,21,26,52
1603462612.5625,20,26,53
1603462612.59375,21,25,52
1603462612.625,21,26,52
1603462612.65625,21,26,53
1603462612.6875,21,26,53
1603462612.71875,21,26,53
1603462612.75,21,26,53
1603462612.78125,21,26,53
1603462612.8125,21,26,53
1603462612.84375,21,26,53
1603462612.875,21,26,53
1603462612.90625,21,26,53
1603462612.9375,21,26,53
1603462612.96875,21,26,53
1603462613.0,21,26,53
1603462613.03125,21,26,53
1603462613.0625,21,26,53
1603462613.09375,21,26,53
1603462613.125,21,26,53
1603462613.15625,21,26,53
1603462613.1875,21,26,53
1603462613.21875,21,26,53
1603462613.25,21,26,52
1603462613.28125,21,26,52
1603462613.3125,21,26,52
1603462613.34375,21,26,53
1603462613.375,21,26,53
1603462613.40625,21,26,53
1603462613.4375,21,26,52
1603462613.46875,21,26,52
1603462613.5,21,26,53
1603462613.53125,21,26,52
1603462613.5625,21,26,53
1603462613.59375,21,26,53
1603462613.625,21,26,52
1603462613.65625,21,26,53
1603462613.6875,21,26,52
1603462613.71875,21,26,53
1603462613.75,21,26,53
1603462613.78125,21,26,53
1603462613.8125,21,25,52
1603462613.84375,21,26,53
1603462613.875,21,26,53
1603462613.90625,21,26,52
1603462613.9375,21,26,52
1603462613.96875,21,26,53
1603462614.0,21,26,53
1603462614.03125,21,26,52
1603462614.0625,21,26,53
1603462614.09375,21,26,53
1603462614.125,21,26,53
1603462614.15625,21,26,53
1603462614.1875,21,26,53
1603462614.21875,21,26,53
1603462614.25,21,26,53
1603462614.28125,21,26,52
1603462614.3125,21,26,53
1603462614.34375,21,26,52
1603462614.375,21,26,53
1603462614.40625,21,26,53
1603462614.4375,21,26,53
1603462614.46875,21,26,53
1603462614.5,21,26,53
1603462614.53125,21,26,53
1603462614.5625,21,26,53
1603462614.59375,21,26,53
1603462614.625,21,26,53
1603462614.65625,21,26,52
1603462614.6875,21,26,53
1603462614.71875,21,26,53
1603462614.75,21,26,53
1603462614.78125,21,26,52
1603462614.8125,21,26,53
1603462614.84375,21,26,52
1603462614.875,21,26,52
1603462614.90625,21,26,52
1603462614.9375,21,26,53
1603462614.96875,21,26,53
1603462615.0,21,26,52
1603462615.03125,21,26,52
1603462615.0625,21,26,53
1603462615.09375,21,26,52
1603462615.125,21,25,53
1603462615.15625,21,26,53
1603462615.1875,21,26,52
1603462615.21875,21,25,53
1603462615.25,21,26,52
1603462615.28125,21,26,53
1603462615.3125,21,26,53
1603462615.34375,21,26,52
1603462615.375,21,26,53
1603462615.40625,21,25,53
1603462615.4375,21,26,53
1603462615.46875,21,26,53
1603462615.5,21,26,53
1603462615.53125,21,26,53
1603462615.5625,21,26,53
1603462615.59375,21,26,52
1603462615.625,21,26,53
1603462615.65625,21,26,53
1603462615.6875,21,26,53
1603462615.71875,21,26,53
1603462615.75,21,26,53
1603462615.78125,21,26,52
1603462615.8125,21,26,53
1603462615.84375,21,26,53
1603462615.875,21,26,52
1603462615.90625,21,26,52
1603462615.9375,21,26,53
1603462615.96875,21,26,53
1603462616.0,21,26,53
1603462616.03125,21,26,53
1603462616.0625,21,26,53
1603462616.09375,21,26,53
1603462616.125,21,26,53
1603462616.15625,21,26,53
1603462616.1875,21,26,52
1603462616.21875,20,26,53
1603462616.25,21,26,52
1603462616.28125,21,26,53
1603462616.3125,21,26,53
1603462616.34375,21,26,52
1603462616.375,21,26,53
1603462616.40625,21,26,53
1603462616.4375,21,26,52
1603462616.46875,21,26,53
1603462616.5,21,26,53
1603462616.53125,21,26,53
1603462616.5625,21,26,53
1603462616.59375,21,26,52
1603462616.625,21,26,53
1603462616.65625,21,26,53
1603462616.6875,21,26,53
1603462616.71875,21,26,53
1603462616.75,21,26,52
1603462616.78125,21,26,53
1603462616.8125,21,26,53
1603462616.84375,21,26,52
1603462616.875,21,26,53
1603462616.90625,21,26,53
1603462616.9375,21,26,53
1603462616.96875,21,26,53
1603462617.0,21,26,52
1603462617.03125,21,26,53
1603462617.0625,21,26,53
1603462617.09375,21,26,53
1603462617.125,21,26,53
1603462617.15625,21,26,53
1603462617.1875,21,26,53
1603462617.21875,21,26,53
1603462617.25,21,26,53
1603462617.28125,21,26,53
1603462617.3125,21,26,52
1603462617.34375,21,26,53
1603462617.375,21,26,53
1603462617.40625,21,26,52
1603462617.4375,21,26,53
1603462617.46875,21,26,53
1603462617.5,21,26,52
1603462617.53125,21,26,52
1603462617.5625,21,26,53
1603462617.59375,21,26,53
1603462617.625,21,26,53
1603462617.65625,21,26,52
1603462617.6875,21,26,53
1603462617.71875,21,26,53
1603462617.75,21,26,52
1603462617.78125,20,26,52
1603462617.8125,21,26,53
1603462617.84375,21,26,53
1603462617.875,21,26,53
1603462617.90625,21,26,52
1603462617.9375,21,26,53
1603462617.96875,21,26,52
1603462618.0,21,26,53
1603462618.03125,21,26,53
1603462618.0625,21,26,53
1603462618.09375,21,26,53
1603462618.125,21,26,53
1603462618.15625,21,26,53
1603462618.1875,21,26,53
1603462618.21875,21,26,53
1603462618.25,21,26,52
1603462618.28125,21,26,52
1603462618.3125,21,26,53
1603462618.34375,21,26,53
1603462618.375,21,26,53
1603462618.40625,21,26,53
1603462618.4375,21,26,52
1603462618.46875,21,26,53
1603462618.5,21,26,53
1603462618.53125,21,26,53
1603462618.5625,21,26,53
1603462618.59375,21,26,52
1603462618.625,21,26,53
1603462618.65625,21,26,53
1603462618.6875,21,26,52
1603462618.71875,21,26,53
1603462618.75,21,26,52
1603462618.78125,21,26,53
1603462618.8125,21,26,53
1603462618.84375,21,26,52
1603462618.875,21,26,53
1603462618.90625,21,26,52
1603462618.9375,21,26,53
1603462618.96875,21,26,52
1603462619.0,21,26,53
1603462619.03125,21,26,53
1603462619.0625,21,26,53
1603462619.09375,21,26,53
1603462619.125,21,26,52
1603462619.15625,21,26,52
1603462619.1875,21,26,53
1603462619.21875,21,26,52
1603462619.25,21,26,53
1603462619.28125,21,26,53
1603462619.3125,21,26,53
1603462619.34375,21,26,52
1603462619.375,21,26,53
1603462619.40625,20,26,53
1603462619.4375,21,26,53
1603462619.46875,21,26,52
1603462619.5,21,25,53
1603462619.53125,21,26,53
1603462619.5625,21,26,53
1603462619.59375,21,26,52
1603462619.625,21,26,53
1603462619.65625,21,26,52
1603462619.6875,21,26,53
1603462619.71875,21,26,53
1603462619.75,21,26,52
1603462619.78125,21,26,52
1603462619.8125,21,26,53
1603462619.84375,21,26,53
1603462619.875,21,26,52
1603462619.90625,21,26,53
1603462619.9375,21,26,52
1603462619.96875,21,26,52
1603462620.0,21,26,52
1603462620.03125,21,26,52
1603462620.0625,21,26,52
1603462620.09375,21,26,52
1603462620.125,21,26,53
1603462620.15625,21,26,53
1603462620.1875,21,26,52
1603462620.21875,21,26,53
1603462620.25,21,26,53
1603462620.28125,21,26,52
1603462620.3125,21,26,53
1603462620.34375,21,26,53
1603462620.375,21,26,52
1603462620.40625,21,26,53
1603462620.4375,21,26,52
1603462620.46875,21,26,53
1603462620.5,21,26,53
1603462620.53125,21,26,53
1603462620.5625,21,26,53
1603462620.59375,21,26,52
1603462620.625,20,26,53
1603462620.65625,21,26,53
1603462620.6875,21,26,52
1603462620.71875,21,26,53
1603462620.75,21,26,53
1603462620.78125,21,26,53
1603462620.8125,21,26,53
1603462620.84375,21,26,53
1603462620.875,21,26,53
1603462620.90625,21,26,53
1603462620.9375,21,26,53
1603462620.96875,21,25,53
1603462621.0,21,26,52
1603462621.03125,21,26,53
1603462621.0625,21,26,53
1603462621.09375,21,26,53
1603462621.125,21,26,53
1603462621.15625,21,26,53
1603462621.1875,21,26,52
1603462621.21875,21,26,52
1603462621.25,21,26,53
1603462621.28125,21,26,52
1603462621.3125,21,26,52
1603462621.34375,21,26,53
1603462621.375,21,26,53
1603462621.40625,21,26,53
1603462621.4375,21,26,53
1603462621.46875,20,26,53
1603462621.5,21,26,53
1603462621.53125,21,26,53
1603462621.5625,21,26,52
1603462621.59375,21,26,53
1603462621.625,21,26,53
1603462621.65625,21,26,53
1603462621.6875,21,26,53
1603462621.71875,21,26,52
1603462621.75,21,26,53
1603462621.78125,21,26,53
1603462621.8125,21,26,52
1603462621.84375,21,26,52
1603462621.875,21,26,53
1603462621.90625,21,26,53
1603462621.9375,20,26,53
1603462621.96875,21,26,53
1603462622.0,21,26,53
1603462622.03125,21,26,53
1603462622.0625,21,26,53
1603462622.09375,21,26,53
1603462622.125,21,26,53
1603462622.15625,21,26,53
1603462622.1875,21,26,53
1603462622.21875,21,26,52
1603462622.25,21,26,53
1603462622.28125,21,26,53
1603462622.3125,21,26,52
1603462622.34375,21,26,53
1603462622.375,21,26,52
1603462622.40625,21,26,52
1603462622.4375,21,26,53
1603462622.46875,21,26,53
1603462622.5,21,26,53
1603462622.53125,21,26,53
1603462622.5625,21,26,53
1603462622.59375,21,26,53
1603462622.625,21,26,53
1603462622.65625,21,26,52
1603462622.6875,21,26,53
1603462622.71875,21,26,53
1603462622.75,21,26,52
1603462622.78125,21,26,53
1603462622.8125,20,26,53
1603462622.84375,21,26,53
1603462622.875,21,26,52
1603462622.90625,21,26,53
1603462622.9375,21,26,53
1603462622.96875,21,26,52
1603462623.0,21,26,53
1603462623.03125,21,26,53
1603462623.0625,21,26,53
1603462623.09375,21,26,52
1603462623.125,21,26,53
1603462623.15625,21,26,53
1603462623.1875,21,26,53
1603462623.21875,21,26,52
1603462623.25,21,26,53
1603462623.28125,21,26,53
1603462623.3125,21,26,53
1603462623.34375,21,26,53
1603462623.375,21,26,53
1603462623.40625,21,26,52
1603462623.4375,21,25,52
1603462623.46875,21,26,53
1603462623.5,21,26,53
1603462623.53125,21,26,53
1603462623.5625,21,26,53
1603462623.59375,21,26,53
1603462623.625,21,26,53
1603462623.65625,21,26,53
1603462623.6875,21,26,52
1603462623.71875,21,26,53
1603462623.75,21,26,52
1603462623.78125,21,26,53
1603462623.8125,21,26,52
1603462623.84375,21,26,53
1603462623.875,21,26,53
1603462623.90625,21,26,53
1603462623.9375,21,26,53
1603462623.96875,21,26,52
1603462624.0,21,26,53
1603462624.03125,21,26,53
1603462624.0625,21,26,53
1603462624.09375,21,26,53
1603462624.125,21,25,52
1603462624.15625,21,26,53
1603462624.1875,21,26,53
1603462624.21875,21,26,53
1603462624.25,21,26,52
1603462624.28125,21,26,53
1603462624.3125,21,26,52
1603462624.34375,21,26,52
1603462624.375,21,26,53
1603462624.40625,21,26,53
1603462624.4375,21,26,52
1603462624.46875,21,26,52
1603462624.5,21,25,53
1603462624.53125,21,26,52
1603462624.5625,21,26,53
1603462624.59375,21,26,53
1603462624.625,21,26,53
1603462624.65625,21,26,53
1603462624.6875,21,26,53
1603462624.71875,21,26,53
1603462624.75,21,26,53
1603462624.78125,21,26,53
1603462624.8125,21,26,53
1603462624.84375,21,26,52
1603462624.875,21,26,53
1603462624.90625,21,26,53
1603462624.9375,21,26,53
1603462624.96875,21,26,53
1603462625.0,21,26,52
1603462625.03125,21,26,52
1603462625.0625,21,26,53
1603462625.09375,21,26,53
1603462625.125,21,26,53
1603462625.15625,21,26,53
1603462625.1875,21,26,53
1603462625.21875,21,26,52
1603462625.25,21,26,53
1603462625.28125,21,26,53
1603462625.3125,21,26,53
1603462625.34375,21,26,52
1603462625.375,21,26,53
1603462625.40625,21,26,53
1603462625.4375,21,26,53
1603462625.46875,21,26,53
1603462625.5,21,26,53
1603462625.53125,21,26,52
1603462625.5625,21,26,53
1603462625.59375,21,26,53
1603462625.625,21,26,53
1603462625.65625,21,26,52
1603462625.6875,21,26,53
1603462625.71875,21,26,53
1603462625.75,21,26,53
1603462625.78125,21,26,53
1603462625.8125,21,26,52
1603462625.84375,21,26,52
1603462625.875,21,26,53
1603462625.90625,21,26,53
1603462625.9375,21,26,53
1603462625.96875,21,26,52
1603462626.0,21,26,53
1603462626.03125,21,26,53
1603462626.0625,21,26,53
1603462626.09375,21,26,53
1603462626.125,21,26,53
1603462626.15625,21,26,52
1603462626.1875,21,26,52
1603462626.21875,21,26,53
1603462626.25,21,26,53
1603462626.28125,21,26,52
1603462626.3125,21,26,52
1603462626.34375,21,26,53
1603462626.375,21,26,53
1603462626.40625,21,26,53
1603462626.4375,21,26,52
1603462626.46875,21,26,53
1603462626.5,21,26,53
1603462626.53125,21,26,53
1603462626.5625,21,26,53
1603462626.59375,21,26,52
1603462626.625,21,26,52
1603462626.65625,21,26,53
1603462626.6875,21,26,53
1603462626.71875,20,26,53
1603462626.75,21,26,52
1603462626.78125,21,26,53
1603462626.8125,21,26,52
1603462626.84375,21,26,53
1603462626.875,21,26,53
1603462626.90625,21,26,53
1603462626.9375,21,26,53
1603462626.96875,21,26,53
1603462627.0,21,25,53
1603462627.03125,21,26,53
1603462627.0625,21,26,52
1603462627.09375,21,26,53
1603462627.125,20,26,53
1603462627.15625,21,25,52
1603462627.1875,21,26,53
1603462627.21875,20,26,53
1603462627.25,20,26,53
1603462627.28125,21,26,52
1603462627.3125,21,26,53
1603462627.34375,21,26,53
1603462627.375,21,26,53
1603462627.40625,21,26,53
1603462627.4375,21,26,53
1603462627.46875,21,26,52
1603462627.5,21,26,53
1603462627.53125,21,26,52
1603462627.5625,21,26,53
1603462627.59375,21,26,53
1603462627.625,21,26,53
1603462627.65625,21,26,52
1603462627.6875,20,26,53
1603462627.71875,21,26,52
1603462627.75,21,26,53
1603462627.78125,21,26,53
1603462627.8125,21,26,53
1603462627.84375,21,26,52
1603462627.875,21,26,53
1603462627.90625,21,26,53
1603462627.9375,21,26,53
1603462627.96875,21,26,52
1603462628.0,21,26,53
1603462628.03125,21,26,53
1603462628.0625,21,26,52
1603462628.09375,21,26,52
1603462628.125,20,26,53
1603462628.15625,21,26,52
1603462628.1875,21,26,52
1603462628.21875,21,26,53
1603462628.25,21,26,53
1603462628.28125,21,26,53
1603462628.3125,21,26,52
1603462628.34375,21,26,52
1603462628.375,21,26,53
1603462628.40625,20,26,53
1603462628.4375,21,26,52
1603462628.46875,21,26,53
1603462628.5,21,26,53
1603462628.53125,21,26,53
1603462628.5625,21,26,53
1603462628.59375,21,26,53
1603462628.625,21,26,53
1603462628.65625,21,26,53
1603462628.6875,21,26,53
1603462628.71875,21,26,53
1603462628.75,21,26,53
1603462628.78125,21,26,52
1603462628.8125,21,26,52
1603462628.84375,21,26,53
1603462628.875,21,26,53
1603462628.90625,21,26,52
1603462628.9375,21,26,53
1603462628.96875,21,26,53
1603462629.0,21,26,53
1603462629.03125,21,26,52
1603462629.0625,21,26,53
1603462629.09375,21,26,53
1603462629.125,21,26,53
1603462629.15625,21,26,52
1603462629.1875,21,26,52
1603462629.21875,21,26,52
1603462629.25,21,26,53
1603462629.28125,21,26,53
1603462629.3125,21,26,52
1603462629.34375,21,26,53
1603462629.375,21,26,53
1603462629.40625,21,26,53
1603462629.4375,21,26,53
1603462629.46875,21,26,53
1603462629.5,21,26,52
1603462629.53125,21,26,53
1603462629.5625,21,26,52
1603462629.59375,21,26,52
1603462629.625,21,26,53
1603462629.65625,21,26,52
1603462629.6875,21,26,53
1603462629.71875,21,26,52
1603462629.75,21,26,52
1603462629.78125,21,26,52
1603462629.8125,21,26,53
1603462629.84375,21,26,52
1603462629.875,21,26,52
1603462629.90625,21,26,53
1603462629.9375,21,26,53
1603462629.96875,21,26,52
1603462630.0,21,26,53
1603462630.03125,21,26,53
1603462630.0625,21,26,52
1603462630.09375,21,26,53
1603462630.125,21,26,53
1603462630.15625,21,26,53
1603462630.1875,21,26,53
1603462630.21875,21,26,52
1603462630.25,21,26,53
1603462630.28125,21,26,52
1603462630.3125,21,26,53
1603462630.34375,21,26,52
1603462630.375,21,26,52
1603462630.40625,21,26,53
1603462630.4375,21,26,53
1603462630.46875,21,26,53
1603462630.5,21,26,52
1603462630.53125,21,26,53
1603462630.5625,21,26,52
1603462630.59375,21,26,52
1603462630.625,21,26,53
1603462630.65625,20,26,52
1603462630.6875,21,26,52
1603462630.71875,21,26,52
1603462630.75,21,26,52
1603462630.78125,21,26,53
1603462630.8125,21,26,52
1603462630.84375,21,26,53
1603462630.875,21,26,52
1603462630.90625,21,26,53
1603462630.9375,21,26,53
1603462630.96875,21,26,52
1603462631.0,21,26,53
1603462631.03125,21,26,52
1603462631.0625,21,26,52
1603462631.09375,21,26,52
1603462631.125,21,26,53
1603462631.15625,21,26,52
1603462631.1875,21,26,52
1603462631.21875,21,26,52
1603462631.25,21,26,52
1603462631.28125,21,26,52
1603462631.3125,21,26,53
1603462631.34375,21,26,52
1603462631.375,21,26,52
1603462631.40625,21,26,53
1603462631.4375,21,26,52
1603462631.46875,21,26,53
1603462631.5,21,26,53
1603462631.53125,21,26,52
1603462631.5625,21,26,52
1603462631.59375,21,26,52
1603462631.625,21,26,52
1603462631.65625,21,26,52
1603462631.6875,21,26,52
1603462631.71875,21,26,52
1603462631.75,21,26,53
1603462631.78125,21,26,52
1603462631.8125,21,26,52
1603462631.84375,21,26,52
1603462631.875,21,26,52
1603462631.90625,21,26,53
1603462631.9375,21,26,52
1603462631.96875,21,26,52
1603462632.0,21,26,52
1603462632.03125,21,26,53
1603462632.0625,21,26,53
1603462632.09375,21,26,53
1603462632.125,21,26,52
1603462632.15625,21,26,52
1603462632.1875,21,26,53
1603462632.21875,21,26,52
1603462632.25,21,26,53
1603462632.28125,21,26,53
1603462632.3125,21,26,53
1603462632.34375,21,26,52
1603462632.375,21,26,53
1603462632.40625,21,26,52
1603462632.4375,21,26,52
1603462632.46875,21,26,53
1603462632.5,21,26,53
1603462632.53125,21,26,52
1603462632.5625,21,26,52
1603462632.59375,21,26,53
1603462632.625,21,26,53
1603462632.65625,21,26,52
1603462632.6875,21,26,52
1603462632.71875,21,26,52
1603462632.75,21,26,52
1603462632.78125,21,26,53
1603462632.8125,21,26,52
1603462632.84375,21,26,52
1603462632.875,21,26,53
1603462632.90625,21,26,53
1603462632.9375,21,26,52
1603462632.96875,21,26,52
1603462633.0,21,26,53
1603462633.03125,21,26,52
1603462633.0625,21,26,52
1603462633.09375,21,26,53
1603462633.125,21,26,53
1603462633.15625,21,26,53
1603462633.1875,21,26,52
1603462633.21875,21,26,52
1603462633.25,21,26,53
1603462633.28125,21,26,53
1603462633.3125,21,26,53
1603462633.34375,21,26,53
1603462633.375,21,26,52
1603462633.40625,21,26,52
1603462633.4375,21,26,53
1603462633.46875,21,26,52
1603462633.5,21,26,53
1603462633.53125,21,26,53
1603462633.5625,21,26,53
1603462633.59375,21,26,52
1603462633.625,21,26,53
1603462633.65625,21,26,53
1603462633.6875,21,26,53
1603462633.71875,21,26,53
1603462633.75,21,26,52
1603462633.78125,21,26,52
1603462633.8125,21,26,53
1603462633.84375,21,26,53
1603462633.875,21,26,52
1603462633.90625,21,26,53
1603462633.9375,21,26,52
1603462633.96875,21,26,53
1603462634.0,21,26,52
1603462634.03125,21,26,53
1603462634.0625,21,26,52
1603462634.09375,21,26,52
1603462634.125,21,26,53
1603462634.15625,21,26,52
1603462634.1875,21,26,52
1603462634.21875,21,26,52
1603462634.25,21,26,52
1603462634.28125,21,26,53
1603462634.3125,21,26,53
1603462634.34375,21,26,52
1603462634.375,21,26,52
1603462634.40625,21,26,53
1603462634.4375,21,26,52
1603462634.46875,21,26,52
1603462634.5,21,26,52
1603462634.53125,21,26,52
1603462634.5625,21,26,53
1603462634.59375,21,25,53
1603462634.625,21,26,52
1603462634.65625,21,26,52
1603462634.6875,21,26,53
1603462634.71875,21,26,53
1603462634.75,21,26,52
1603462634.78125,21,26,53
1603462634.8125,21,26,53
1603462634.84375,21,25,52
1603462634.875,21,25,53
1603462634.90625,21,26,53
1603462634.9375,21,26,53
1603462634.96875,21,26,52
1603462635.0,21,26,52
1603462635.03125,21,26,53
1603462635.0625,21,26,53
1603462635.09375,21,26,52
1603462635.125,21,26,52
1603462635.15625,21,26,53
1603462635.1875,21,26,52
1603462635.21875,21,26,52
1603462635.25,21,26,52
1603462635.28125,21,26,52
1603462635.3125,22,26,53
1603462635.34375,21,26,52
1603462635.375,21,26,53
1603462635.40625,21,26,53
1603462635.4375,21,26,52
1603462635.46875,21,26,52
1603462635.5,21,26,53
1603462635.53125,21,26,52
1603462635.5625,21,25,52
1603462635.59375,21,26,52
1603462635.625,21,26,52
1603462635.65625,21,26,53
1603462635.6875,21,26,52
