pupil_timestamp,confidence,diameter
1603462689.0016284,0.9999009088209244,33.56564071547693
1603462689.0096974,1.0,33.03850721286615
1603462689.0177665,0.9997309982465536,33.15931021995273
1603462689.0258355,0.9998088431673656,33.12173414978574
1603462689.0339055,1.0,33.13443378331614
1603462689.0419743,0.9998964332076724,33.10837370729347
1603462689.0500429,0.9997212066605488,33.36381375758551
1603462689.0581124,1.0,33.38940805240877
1603462689.0661814,0.9998081075856616,33.37492222315653
1603462689.0742507,1.0,33.42994212981268
1603462689.0823195,1.0,33.42542314528241
1603462689.0903885,1.0,33.581621653353714
1603462689.0984573,1.0,33.68543040432523
1603462689.1065266,1.0,33.71213922555264
1603462689.1145954,0.9998290841255656,33.762018140895826
1603462689.1226645,0.9997711115584846,33.94839445870207
1603462689.1307335,0.99983231074413,33.842221999651706
1603462689.1388025,0.9999093796295518,33.74185626464394
1603462689.1468713,0.9999431086410802,33.86088316044028
1603462689.1549413,0.9997509928623628,34.14119248041027
1603462689.1630106,1.0,34.185609830096105
1603462689.1710794,0.9999141398515116,34.01367090666851
1603462689.1791484,1.0,33.89276114085859
1603462689.1872175,0.9999368755557922,34.005890027629604
1603462689.1952865,0.9999383382272636,34.2391638452886
1603462689.2033553,0.9998008960083532,34.23902954465207
1603462689.2114244,0.9999204674500212,34.28623414573282
1603462689.2194936,0.9999311865209864,34.286713834589015
1603462689.2275624,1.0,34.260801071146396
1603462689.2356315,0.9999504335067207,34.34788908714046
1603462689.2437005,1.0,34.38608310857927
1603462689.2517693,1.0,34.398750486428874
1603462689.2598386,1.0,34.43117356534073
1603462689.2679074,0.9997376315764668,34.55337719057792
1603462689.2759767,0.9995830318707382,34.62971597169009
1603462689.2840464,1.0,34.55690816908902
1603462689.2921154,1.0,34.59291303644778
1603462689.3001845,1.0,34.572893976077964
1603462689.3082535,0.9998940619905108,34.91068977348537
1603462689.3163226,1.0,34.90236910734245
1603462689.3243914,0.99999327767043,34.916881325465624
1603462689.3324606,1.0,34.92224902579309
1603462689.3405294,1.0,34.930979517687355
1603462689.3485985,1.0,35.14097427626008
1603462689.3566675,1.0,35.07449600216177
1603462689.3647366,1.0,35.10785116813056
1603462689.3728054,1.0,35.13513903267277
1603462689.3808744,0.9999594560363576,35.180362159650755
1603462689.3889437,0.999936682794888,35.45079488968803
1603462689.3970125,1.0,35.38462469852294
1603462689.4050815,1.0,35.50947771468433
1603462689.4131515,1.0,35.46995046019149
1603462689.4212205,0.9999750146330224,35.522602979386356
1603462689.4292893,0.9999928277361516,35.499065144455145
1603462689.4373586,1.0,35.68348166768946
1603462689.4454277,1.0,35.82035435711017
1603462689.4534965,0.999996985995114,35.797395596211885
1603462689.4615655,0.9984814942540816,36.02410800758747
1603462689.4696345,1.0,37.02812198496132
1603462689.4777033,0.9994312448617862,36.00107771326492
1603462689.4857724,1.0,35.93243313317399
1603462689.4938414,0.99918067949008,35.474700161215175
1603462689.5019104,0.9992760766134932,35.69629460603261
1603462689.5099795,0.999616684292526,35.86199522876447
1603462689.5180485,0.9996024906344284,35.888075088701896
1603462689.526117,0.9994450902690908,35.922766190689345
1603462689.5341866,1.0,36.22321691216115
1603462689.5422564,1.0,36.183434500885625
1603462689.5503256,0.9994688530885778,36.132887469119524
1603462689.5583944,0.9992764278496246,36.2311565245028
1603462689.5664635,0.9992948390046792,36.08125980700036
1603462689.5745325,1.0,36.24809828838582
1603462689.582601,1.0,36.26573290272849
1603462689.5906706,1.0,36.25598182421919
1603462689.5987394,1.0,36.282864605206505
1603462689.606809,1.0,36.39160923113351
1603462689.6148775,0.9993357172608752,36.26290044213876
1603462689.6229465,0.9993356497266924,36.36496959086388
1603462689.6310153,0.9993219075732752,36.225262512945974
1603462689.6390846,0.9991714871673564,36.12102524064749
1603462689.6471536,0.999329390199524,36.21305733057449
1603462689.6552224,1.0,36.37002678036068
1603462689.6632926,0.9993006476509204,36.420303031657426
1603462689.6713614,1.0,36.34377875944493
1603462689.6794305,1.0,36.27972472595255
1603462689.6874995,0.999351730729362,36.41969874712208
1603462689.6955686,0.9985876825932448,36.6359926181604
1603462689.7036376,0.999306130541489,36.51247180157269
1603462689.7117064,1.0,36.253698837969615
1603462689.7197757,1.0,36.4310478874696
1603462689.7278445,1.0,36.549153196119796
1603462689.7359135,1.0,36.487025792949694
1603462689.7439823,0.9989501342305228,36.517784290775865
1603462689.7520516,0.9985514498788752,36.707428214942816
1603462689.7601204,0.9983029317137292,36.6782249414663
1603462689.7681894,0.9985042556414724,36.8171633680915
1603462689.7762587,1.0,36.9878904844404
1603462689.7843275,1.0,37.07044652872922
1603462689.7923975,0.9988204005819344,37.25753715977649
1603462689.8004663,1.0,36.93126840976407
1603462689.8085349,0.9940668144712408,36.906896367571846
1603462689.8166044,0.9978872953164296,37.074879575636224
1603462689.8246734,0.997806585172936,37.23561196325069
1603462689.8327427,0.9987469025299598,37.576281960565964
1603462689.8408115,0.998198910992838,37.48580368870303
1603462689.8488805,1.0,37.433056845492615
1603462689.8569493,0.9646874625986032,37.221474003582934
1603462689.8650186,0.9897834153169236,37.07006896844099
1603462689.8730874,1.0,37.31093920096433
1603462689.8811564,0.9677993600186968,37.66560284578964
1603462689.8892255,0.9048744851484956,37.57707012250613
1603462689.8972945,0.9566485974240742,37.63694868656642
1603462689.9053633,0.9986528085861108,37.798972368593404
1603462689.9134333,0.9987143175504932,38.14366659921488
1603462689.9215026,0.9989281630120022,38.15249456776474
1603462689.9295714,0.9988590617838244,38.336167175832955
1603462689.9376404,1.0,38.267516761754415
1603462689.9457095,0.9990561944462384,38.08935472563065
1603462689.9537785,1.0,38.27435706367786
1603462689.9618473,1.0,38.2070335264606
1603462689.9699163,0.9696795396089112,38.3065673484177
1603462689.9779856,0.9987920211631944,38.55126627473468
1603462689.9860544,0.9952409198996218,38.09864919461218
1603462690.0021925,0.9978958849884988,29.450488287341038
1603462690.0102615,0.99,38.279523379133025
1603462690.0183306,0.9981328968687186,38.18094137526282
1603462690.0263994,0.9978620564663424,37.624618764135505
1603462690.0344687,0.99,37.915737856386414
1603462690.284609,0.919371217323332,38.05462697352055
1603462690.2926793,0.8929263677076368,38.55310755079975
1603462690.3007483,1.0,38.37556805366854
1603462690.3088176,0.9824140872587211,37.728875841567366
1603462690.3168864,1.0,37.556715139077326
1603462690.3249555,0.9658746136525298,37.719066415280864
1603462690.3330245,0.9850297607585384,37.701815226213434
1603462690.341093,0.9974749324250948,37.767795445926645
1603462690.3491626,1.0,37.866876537874944
1603462690.3572314,0.9977076942403104,37.75894614090458
1603462690.365301,1.0,37.80829591258521
1603462690.3733695,1.0,37.744985784861356
1603462690.3814385,1.0,37.69734405487856
1603462690.3895075,0.9987356801934324,37.529765848395144
1603462690.3975766,0.9987558165470528,37.40776843771191
1603462690.4056456,0.9982528913126992,37.63580889563836
1603462690.4137144,0.9979132002638728,37.7637196147546
1603462690.4217846,1.0,37.6887162410856
1603462690.4298534,1.0,37.72823164044277
1603462690.4379225,1.0,37.697998466743066
1603462690.4459915,1.0,37.766239824052136
1603462690.4540606,0.9974413533484356,37.77415209958343
1603462690.4621296,1.0,38.06816401341735
1603462690.4701984,1.0,37.8870843011344
1603462690.4782677,1.0,37.806209476782996
1603462690.4863365,0.9972572986712078,38.03892053605037
1603462690.4944055,1.0,38.07639584614796
1603462690.5024743,0.9984038437081184,37.88693962957724
1603462690.5105429,0.9985327509599741,37.88354721556771
1603462690.5186124,1.0,38.00126388723186
1603462690.5266814,0.998059572502342,37.93559251323767
1603462690.5347507,0.9986218639562848,38.01954469318105
1603462690.5428195,1.0,38.149170220667855
1603462690.5508885,0.9981625257879758,38.22061612514346
1603462690.5589585,1.0,38.370097294615725
1603462690.5670273,0.998113466377272,38.37255567941471
1603462690.5750964,1.0,38.3897405033659
1603462690.5831654,0.9981338531969663,38.50581623033503
1603462690.5912347,0.9982432823757498,38.55884166219445
1603462690.5993035,0.998119438659828,38.492555454858994
1603462690.6073725,0.9982700590495196,38.436717563338796
1603462690.6154413,0.9984789991631942,38.48116896330012
1603462690.6235106,1.0,38.41930575282815
1603462690.6315794,0.9985044698865152,38.38324121501231
1603462690.6396484,1.0,38.348263656974616
1603462690.6477175,1.0,38.24972607707086
1603462690.6557865,0.998581704110132,38.18536566872907
1603462690.6638553,0.9983386020826264,38.22877441630281
1603462690.6719244,1.0,38.345685479203674
1603462690.6799946,0.9972942008264164,38.21627158115311
1603462690.6880634,0.99,37.862434577401466
1603462690.6961324,1.0,37.453240408467344
1603462690.7042015,1.0,37.280539822755884
1603462690.7122705,0.9983835558977984,37.20010168945215
1603462690.7203395,0.9983731887234408,37.08862571177724
1603462690.7284086,1.0,36.837391853450924
1603462690.7364776,0.9979001946493776,36.85594047587122
1603462690.7445464,0.9977019319650092,36.77261216293522
1603462690.7526155,0.9988046942530856,36.64782437113802
1603462690.7606845,1.0,36.3891586682664
1603462690.7687535,0.9980558726580488,36.321493950747715
1603462690.7768226,1.0,36.129608646230615
1603462690.7848914,1.0,35.99645729433345
1603462690.7929606,0.9983290569972348,35.754871922736406
1603462690.8010294,1.0,35.749057096242005
1603462690.8090994,0.9981802567078576,35.67009299025696
1603462690.8171685,1.0,35.68957399855283
1603462690.8252375,0.9982585609341128,35.426098965347855
1603462690.8333066,0.998264903969628,35.367771754709636
1603462690.8413756,1.0,35.29650978003652
1603462690.8494446,1.0,35.23403434425642
1603462690.8575134,1.0,35.124224916437214
1603462690.8655825,1.0,34.96037028552404
1603462690.8736515,1.0,34.89585639956087
1603462690.8817205,0.9986189502297824,34.807528261430456
1603462690.8897893,1.0,34.62963220850361
1603462690.8978586,1.0,34.71711504190073
1603462690.9059277,0.998443779093424,34.50181430685867
1603462690.9139965,0.9985837897092246,34.522049929932244
1603462690.9220655,0.9985144030280498,34.34421938265477
1603462690.9301355,0.9984424643876322,34.41909101754388
1603462690.9382045,1.0,34.147834136000185
1603462690.9462733,1.0,33.89465129831247
1603462690.9543426,0.9984846096833779,33.907506468717806
1603462690.9624116,1.0,33.9087248535639
1603462690.9704804,1.0,33.860995983540604
1603462690.9785495,1.0,33.69232092535469
1603462690.9866185,1.0,33.62468171863518
1603462690.9946873,0.9987090233711392,33.612398151401315
1603462691.0027564,0.9989348179973718,33.546456649267625
1603462691.0108256,0.9987121227393166,33.63742122713039
1603462691.0188944,1.0,33.60621031151858
1603462691.0269635,0.9987945540105324,33.49507128823476
1603462691.0350325,0.9984187409585492,33.460671643300664
1603462691.043101,1.0,33.52003723573398
1603462691.0511706,1.0,33.394759366224825
1603462691.0592403,1.0,33.44791146003419
1603462691.0673096,1.0,33.315475778801286
1603462691.0753784,1.0,33.316371391885575
1603462691.0834475,1.0,33.3400765745776
1603462691.0915165,1.0,33.27599700130609
1603462691.0995855,1.0,33.237580727822944
1603462691.1076546,0.9985048462989868,33.16544566159037
1603462691.1157234,0.998683801633933,33.053258920990174
1603462691.1237926,0.9980278516566816,33.01444602358881
1603462691.1318614,1.0,33.088476610655235
1603462691.1399305,1.0,32.9953735817081
1603462691.1479995,1.0,32.93795537384675
1603462691.1560686,1.0,33.012579269821856
1603462691.1641376,0.9977912936003852,32.994532719400475
1603462691.1722064,0.9978455597748592,32.97770333070146
1603462691.1802766,0.9986455557867588,32.855781559327035
1603462691.1883454,0.9980307407690596,32.89043535740228
1603462691.1964145,0.9981032515157424,32.85373859360909
1603462691.2044835,0.9986128944289951,32.708771217065376
1603462691.2125525,0.9984159520680074,32.6849668696303
1603462691.2206213,1.0,32.70271472768324
1603462691.2286904,1.0,32.682189606944455
1603462691.2367597,1.0,32.627522598464665
1603462691.2448285,0.998387264550072,32.423600030516084
1603462691.2528975,0.9990462634231496,32.49141540435136
1603462691.2609663,0.9979775138788196,32.601827882789934
1603462691.2690349,1.0,32.51977796715829
1603462691.2771044,1.0,32.54011847801281
1603462691.2851734,1.0,32.40496982461369
1603462691.2932427,1.0,32.34399823136775
1603462691.3013115,1.0,32.321140872702664
1603462691.3093815,1.0,32.16616662801415
1603462691.3174505,0.9995579635563748,32.33301945229131
1603462691.3255193,1.0,32.46932509022633
1603462691.3335884,0.9994225419504652,32.49333075412671
1603462691.3416574,0.9993924132426668,32.41498217852132
1603462691.3497267,0.9994309155362244,32.51830182972038
1603462691.3577955,0.9993524221551332,32.52017842878598
1603462691.3658645,0.9994771369596078,32.540592758175805
1603462691.3739333,0.9993080907840024,32.56138028168045
1603462691.3820026,1.0,32.53531435341275
1603462691.3900714,0.9993904314982984,32.58976194932456
1603462691.3981404,0.9994823377140436,32.591122596037174
1603462691.4062095,0.9992728867335088,32.596958449076055
1603462691.4142785,0.9994193273704606,32.6989717660682
1603462691.4223473,0.9992176071857322,32.6871538579399
1603462691.4304175,1.0,32.75944126868347
1603462691.4384866,1.0,32.541093115746605
1603462691.4465554,0.9988998278349324,32.559328953296216
1603462691.4546244,0.9998077897471674,32.6691048885268
1603462691.4626935,1.0,32.78260050977498
1603462691.4707625,1.0,32.770979644677126
1603462691.4788315,0.999574586127542,32.80293477954333
1603462691.4869006,1.0,32.857891711323326
1603462691.4949696,0.9991206623871298,32.930094755660484
1603462691.5030384,1.0,32.889489907685984
1603462691.5111074,0.9997852306225952,32.92903478908949
1603462691.5191765,1.0,33.00128445472225
1603462691.5272455,1.0,32.92263585477234
1603462691.5353146,0.9998043671398792,32.986026677991106
1603462691.5433836,0.9997184465347804,32.921362334807625
1603462691.5514526,0.99978660874582,33.02292171918933
1603462691.5595214,0.9998143062042576,33.036760464971536
1603462691.5675914,1.0,33.11150458337832
1603462691.5756605,0.9998503249639128,33.02872778907642
1603462691.5837295,0.9995394666708216,33.203139357757465
1603462691.5917985,1.0,33.2763367924363
1603462691.599867,1.0,33.33432783895579
1603462691.6079366,0.999201889335968,33.336628817491935
1603462691.6160054,0.9993394808444312,33.397983441099484
1603462691.6240745,0.9994606310088392,33.414672939140765
1603462691.6321435,0.999305566903191,33.41809940484575
1603462691.6402125,1.0,33.481876245657965
1603462691.6482813,0.9995618263661488,33.39817872767967
1603462691.6563506,1.0,33.359119634172835
1603462691.6644194,1.0,33.38954814893991
1603462691.6724885,1.0,33.41116560126172
1603462691.6805575,0.9995254938983414,33.3985678102241
1603462691.6886265,0.9995314259074046,33.212018836384765
1603462691.6966965,0.9994743974164936,33.25061463329241
1603462691.7047653,0.9994573282850744,33.396710319107534
1603462691.7128346,0.9985249049376584,33.33149601131106
1603462691.7209034,0.9989592623748276,33.128129865593536
1603462691.7289724,0.99842279496535,32.97754929024043
1603462691.7370415,0.9983763841402028,33.065586531081586
1603462691.7451105,0.9808745995383772,32.46912808533856
1603462691.7531793,0.7512136890608737,31.83369197398588
1603462691.7612484,0.9428624308690172,32.132346365117826
1603462691.7693176,0.7308621168735767,31.462353195009648
1603462691.8177323,0.7760150557658033,30.331874109370084
1603462691.8258016,0.8193939650709275,31.54600300955451
1603462691.8338704,0.8812363091856241,31.60406850467168
1603462691.8419394,0.9292803023417834,32.65489626451118
1603462691.8500085,0.8004604793969792,33.397051282156646
1603462691.8580775,0.8985347829011848,33.70241735597283
1603462691.8661466,0.9972192826633626,33.103435804124686
1603462691.8742154,0.9980825680263402,32.81155727234213
1603462691.8822846,0.9859730097400852,32.73300826162417
1603462691.8903534,0.9986096149225028,32.963649744248386
1603462691.8984225,0.9992945814318888,32.95466554049571
1603462691.9064915,0.9986787126644208,33.10905373940179
1603462691.9145606,1.0,33.16930147705807
1603462691.9226296,1.0,33.04761512518672
1603462691.9306984,0.9992127950857554,33.07973846741449
1603462691.9387677,1.0,33.183930113301074
1603462691.9468374,1.0,33.056753922622555
1603462691.9549065,1.0,33.15741209980557
1603462691.9629755,1.0,33.25918891199081
1603462691.9710445,1.0,33.23651031077168
1603462691.9791133,0.9992284913090436,33.224643730846594
1603462691.9871824,1.0,33.255100292338426
1603462691.9952517,1.0,33.29221081694853
1603462692.0033205,1.0,33.39499060609513
1603462692.0113895,1.0,33.46583092471084
1603462692.0194585,1.0,33.46400445662817
1603462692.0275273,0.9992879585894284,33.59747558440287
1603462692.0355964,0.9996881960988404,33.451701383830624
1603462692.0436654,1.0,33.531308049599005
