Time_stamp,Value
1603462607.328125,6.08
1603462607.34375,6.21
1603462607.359375,7.6
1603462607.375,9.87
1603462607.390625,12.62
1603462607.40625,15.5
1603462607.421875,18.26
1603462607.4375,20.73
1603462607.453125,22.73
1603462607.46875,24.06
1603462607.484375,24.57
1603462607.5,24.13
1603462607.515625,22.77
1603462607.53125,20.65
1603462607.546875,18.04
1603462607.5625,15.27
1603462607.578125,12.62
1603462607.59375,10.24
1603462607.609375,8.11
1603462607.625,6.06
1603462607.640625,3.84
1603462607.65625,1.25
1603462607.671875,-1.77
1603462607.6875,-5.15
1603462607.703125,-8.65
1603462607.71875,-12.02
1603462607.734375,-15.04
1603462607.75,-17.66
1603462607.765625,-20.02
1603462607.78125,-22.44
1603462607.796875,-25.34
1603462607.8125,-29.08
1603462607.828125,-33.78
1603462607.84375,-39.2
1603462607.859375,-44.65
1603462607.875,-49.17
1603462607.890625,-51.69
1603462607.90625,-51.36
1603462607.921875,-47.76
1603462607.9375,-40.97
1603462607.953125,-31.58
1603462607.96875,-20.54
1603462607.984375,-8.98
1603462608.0,1.99
1603462608.015625,11.5
1603462608.03125,18.98
1603462608.046875,24.23
1603462608.0625,27.36
1603462608.078125,28.61
1603462608.09375,28.34
1603462608.109375,26.86
1603462608.125,24.51
1603462608.140625,21.7
1603462608.15625,18.86
1603462608.171875,16.46
1603462608.1875,14.86
1603462608.203125,14.28
1603462608.21875,14.79
1603462608.234375,16.23
1603462608.25,18.37
1603462608.265625,20.84
1603462608.28125,23.26
1603462608.296875,25.21
1603462608.3125,26.38
1603462608.328125,26.61
1603462608.34375,25.92
1603462608.359375,24.52
1603462608.375,22.68
1603462608.390625,20.67
1603462608.40625,18.63
1603462608.421875,16.59
1603462608.4375,14.48
1603462608.453125,12.25
1603462608.46875,9.89
1603462608.484375,7.47
1603462608.5,5.08
1603462608.515625,2.79
1603462608.53125,0.6
1603462608.546875,-1.59
1603462608.5625,-3.89
1603462608.578125,-6.42
1603462608.59375,-9.22
1603462608.609375,-12.17
1603462608.625,-15.11
1603462608.640625,-17.86
1603462608.65625,-20.35
1603462608.671875,-22.66
1603462608.6875,-24.94
1603462608.703125,-27.4
1603462608.71875,-30.24
1603462608.734375,-33.62
1603462608.75,-37.56
1603462608.765625,-41.96
1603462608.78125,-46.4
1603462608.796875,-50.18
1603462608.8125,-52.33
1603462608.828125,-51.86
1603462608.84375,-48.06
1603462608.859375,-40.77
1603462608.875,-30.56
1603462608.890625,-18.54
1603462608.90625,-6.04
1603462608.921875,5.67
1603462608.9375,15.72
1603462608.953125,23.65
1603462608.96875,29.35
1603462608.984375,32.9
1603462609.0,34.49
1603462609.015625,34.35
1603462609.03125,32.82
1603462609.046875,30.35
1603462609.0625,27.45
1603462609.078125,24.64
1603462609.09375,22.38
1603462609.109375,20.91
1603462609.125,20.37
1603462609.140625,20.7
1603462609.15625,21.77
1603462609.171875,23.38
1603462609.1875,25.28
1603462609.203125,27.23
1603462609.21875,28.96
1603462609.234375,30.23
1603462609.25,30.83
1603462609.265625,30.64
1603462609.28125,29.64
1603462609.296875,27.93
1603462609.3125,25.7
1603462609.328125,23.17
1603462609.34375,20.52
1603462609.359375,17.87
1603462609.375,15.28
1603462609.390625,12.74
1603462609.40625,10.22
1603462609.421875,7.74
1603462609.4375,5.33
1603462609.453125,3.06
1603462609.46875,0.98
1603462609.484375,-0.89
1603462609.5,-2.6
1603462609.515625,-4.26
1603462609.53125,-6.0
1603462609.546875,-7.97
1603462609.5625,-10.26
1603462609.578125,-12.87
1603462609.59375,-15.69
1603462609.609375,-18.59
1603462609.625,-21.38
1603462609.640625,-23.98
1603462609.65625,-26.43
1603462609.671875,-28.92
1603462609.6875,-31.75
1603462609.703125,-35.23
1603462609.71875,-39.53
1603462609.734375,-44.49
1603462609.75,-49.55
1603462609.765625,-53.76
1603462609.78125,-55.99
1603462609.796875,-55.23
1603462609.8125,-50.88
1603462609.828125,-42.96
1603462609.84375,-32.11
1603462609.859375,-19.44
1603462609.875,-6.28
1603462609.890625,6.14
1603462609.90625,16.82
1603462609.921875,25.15
1603462609.9375,30.9
1603462609.953125,34.14
1603462609.96875,35.16
1603462609.984375,34.32
1603462610.0,32.05
1603462610.015625,28.8
1603462610.03125,25.05
1603462610.046875,21.3
1603462610.0625,18.05
1603462610.078125,15.7
1603462610.09375,14.46
1603462610.109375,14.34
1603462610.125,15.18
1603462610.140625,16.71
1603462610.15625,18.66
1603462610.171875,20.73
1603462610.1875,22.63
1603462610.203125,24.05
1603462610.21875,24.71
1603462610.234375,24.41
1603462610.25,23.12
1603462610.265625,21.03
1603462610.28125,18.48
1603462610.296875,15.84
1603462610.3125,13.4
1603462610.328125,11.25
1603462610.34375,9.33
1603462610.359375,7.52
1603462610.375,5.64
1603462610.390625,3.64
1603462610.40625,1.53
1603462610.421875,-0.58
1603462610.4375,-2.56
1603462610.453125,-4.3
1603462610.46875,-5.81
1603462610.484375,-7.21
1603462610.5,-8.71
1603462610.515625,-10.52
1603462610.53125,-12.71
1603462610.546875,-15.22
1603462610.5625,-17.83
1603462610.578125,-20.29
1603462610.59375,-22.41
1603462610.609375,-24.22
1603462610.625,-25.89
1603462610.640625,-27.73
1603462610.65625,-30.05
1603462610.671875,-33.07
1603462610.6875,-36.82
1603462610.703125,-41.07
1603462610.71875,-45.27
1603462610.734375,-48.59
1603462610.75,-50.1
1603462610.765625,-48.96
1603462610.78125,-44.67
1603462610.796875,-37.27
1603462610.8125,-27.31
1603462610.828125,-15.79
1603462610.84375,-3.86
1603462610.859375,7.37
1603462610.875,17.04
1603462610.890625,24.63
1603462610.90625,29.9
1603462610.921875,32.87
1603462610.9375,33.68
1603462610.953125,32.62
1603462610.96875,30.08
1603462610.984375,26.57
1603462611.0,22.73
1603462611.015625,19.2
1603462611.03125,16.54
1603462611.046875,15.08
1603462611.0625,14.94
1603462611.078125,15.95
1603462611.09375,17.84
1603462611.109375,20.22
1603462611.125,22.69
1603462611.140625,24.93
1603462611.15625,26.61
1603462611.171875,27.57
1603462611.1875,27.7
1603462611.203125,27.03
1603462611.21875,25.63
1603462611.234375,23.65
1603462611.25,21.22
1603462611.265625,18.52
1603462611.28125,15.72
1603462611.296875,12.93
1603462611.3125,10.22
1603462611.328125,7.57
1603462611.34375,4.94
1603462611.359375,2.29
1603462611.375,-0.34
1603462611.390625,-2.86
1603462611.40625,-5.17
1603462611.421875,-7.23
1603462611.4375,-9.14
1603462611.453125,-11.03
1603462611.46875,-13.06
1603462611.484375,-15.32
1603462611.5,-17.79
1603462611.515625,-20.4
1603462611.53125,-23.04
1603462611.546875,-25.59
1603462611.5625,-28.0
1603462611.578125,-30.27
1603462611.59375,-32.53
1603462611.609375,-35.01
1603462611.625,-38.02
1603462611.640625,-41.82
1603462611.65625,-46.47
1603462611.671875,-51.65
1603462611.6875,-56.59
1603462611.703125,-60.21
1603462611.71875,-61.34
1603462611.734375,-59.08
1603462611.75,-53.12
1603462611.765625,-43.79
1603462611.78125,-32.02
1603462611.796875,-19.04
1603462611.8125,-6.1
1603462611.828125,5.82
1603462611.84375,16.03
1603462611.859375,24.17
1603462611.875,30.06
1603462611.890625,33.68
1603462611.90625,35.12
1603462611.921875,34.61
1603462611.9375,32.56
1603462611.953125,29.55
1603462611.96875,26.2
1603462611.984375,23.1
1603462612.0,20.69
1603462612.015625,19.22
1603462612.03125,18.75
1603462612.046875,19.18
1603462612.0625,20.34
1603462612.078125,22.02
1603462612.09375,24.01
1603462612.109375,26.09
1603462612.125,27.99
1603462612.140625,29.49
1603462612.15625,30.34
1603462612.171875,30.39
1603462612.1875,29.57
1603462612.203125,27.97
1603462612.21875,25.78
1603462612.234375,23.25
1603462612.25,20.63
1603462612.265625,18.11
1603462612.28125,15.76
1603462612.296875,13.57
1603462612.3125,11.47
1603462612.328125,9.38
1603462612.34375,7.23
1603462612.359375,5.01
1603462612.375,2.77
1603462612.390625,0.54
1603462612.40625,-1.61
1603462612.421875,-3.64
1603462612.4375,-5.61
1603462612.453125,-7.59
1603462612.46875,-9.73
1603462612.484375,-12.17
1603462612.5,-14.98
1603462612.515625,-18.1
1603462612.53125,-21.37
1603462612.546875,-24.57
1603462612.5625,-27.52
1603462612.578125,-30.19
1603462612.59375,-32.75
1603462612.609375,-35.52
1603462612.625,-38.9
1603462612.640625,-43.16
1603462612.65625,-48.3
1603462612.671875,-53.84
1603462612.6875,-58.9
1603462612.703125,-62.27
1603462612.71875,-62.79
1603462612.734375,-59.65
1603462612.75,-52.7
1603462612.765625,-42.54
1603462612.78125,-30.31
1603462612.796875,-17.45
1603462612.8125,-5.29
1603462612.828125,5.25
1603462612.84375,13.68
1603462612.859375,19.95
1603462612.875,24.22
1603462612.890625,26.66
1603462612.90625,27.39
1603462612.921875,26.47
1603462612.9375,24.03
1603462612.953125,20.41
1603462612.96875,16.14
1603462612.984375,11.92
1603462613.0,8.42
1603462613.015625,6.13
1603462613.03125,5.26
1603462613.046875,5.73
1603462613.0625,7.36
1603462613.078125,9.89
1603462613.09375,13.12
1603462613.109375,16.81
1603462613.125,20.68
1603462613.140625,24.35
1603462613.15625,27.38
1603462613.171875,29.44
1603462613.1875,30.4
1603462613.203125,30.44
1603462613.21875,29.92
1603462613.234375,29.18
1603462613.25,28.42
1603462613.265625,27.56
1603462613.28125,26.35
1603462613.296875,24.55
1603462613.3125,22.11
1603462613.328125,19.21
1603462613.34375,16.17
1603462613.359375,13.24
1603462613.375,10.49
1603462613.390625,7.77
1603462613.40625,4.8
1603462613.421875,1.44
1603462613.4375,-2.3
1603462613.453125,-6.18
1603462613.46875,-9.88
1603462613.484375,-13.11
1603462613.5,-15.74
1603462613.515625,-17.81
1603462613.53125,-19.56
1603462613.546875,-21.34
1603462613.5625,-23.54
1603462613.578125,-26.54
1603462613.59375,-30.53
1603462613.609375,-35.45
1603462613.625,-40.9
1603462613.640625,-46.07
1603462613.65625,-49.92
1603462613.671875,-51.36
1603462613.6875,-49.56
1603462613.703125,-44.18
1603462613.71875,-35.51
1603462613.734375,-24.41
1603462613.75,-12.16
1603462613.765625,-0.07
1603462613.78125,10.75
1603462613.796875,19.62
1603462613.8125,26.27
1603462613.828125,30.78
1603462613.84375,33.37
1603462613.859375,34.28
1603462613.875,33.73
1603462613.890625,31.91
1603462613.90625,29.06
1603462613.921875,25.55
1603462613.9375,21.88
1603462613.953125,18.6
1603462613.96875,16.17
1603462613.984375,14.92
1603462614.0,14.9
1603462614.015625,15.95
1603462614.03125,17.75
1603462614.046875,19.92
1603462614.0625,22.04
1603462614.078125,23.74
1603462614.09375,24.76
1603462614.109375,24.98
1603462614.125,24.42
1603462614.140625,23.21
1603462614.15625,21.53
1603462614.171875,19.47
1603462614.1875,17.1
1603462614.203125,14.43
1603462614.21875,11.52
1603462614.234375,8.51
1603462614.25,5.6
1603462614.265625,2.94
1603462614.28125,0.56
1603462614.296875,-1.69
1603462614.3125,-4.04
1603462614.328125,-6.7
1603462614.34375,-9.71
1603462614.359375,-12.96
1603462614.375,-16.19
1603462614.390625,-19.18
1603462614.40625,-21.78
1603462614.421875,-23.98
1603462614.4375,-25.95
1603462614.453125,-27.94
1603462614.46875,-30.29
1603462614.484375,-33.35
1603462614.5,-37.31
1603462614.515625,-42.12
1603462614.53125,-47.37
1603462614.546875,-52.29
1603462614.5625,-55.81
1603462614.578125,-56.84
1603462614.59375,-54.57
1603462614.609375,-48.71
1603462614.625,-39.59
1603462614.640625,-28.14
1603462614.65625,-15.58
1603462614.671875,-3.19
1603462614.6875,7.96
1603462614.703125,17.19
1603462614.71875,24.15
1603462614.734375,28.71
1603462614.75,30.94
1603462614.765625,30.99
1603462614.78125,29.19
1603462614.796875,26.05
1603462614.8125,22.28
1603462614.828125,18.65
1603462614.84375,15.86
1603462614.859375,14.36
1603462614.875,14.34
1603462614.890625,15.71
1603462614.90625,18.19
1603462614.921875,21.39
1603462614.9375,24.87
1603462614.953125,28.17
1603462614.96875,30.84
1603462614.984375,32.47
1603462615.0,32.83
1603462615.015625,31.9
1603462615.03125,29.87
1603462615.046875,27.08
1603462615.0625,23.9
1603462615.078125,20.56
1603462615.09375,17.14
1603462615.109375,13.6
1603462615.125,9.83
1603462615.140625,5.85
1603462615.15625,1.72
1603462615.171875,-2.37
1603462615.1875,-6.28
1603462615.203125,-9.92
1603462615.21875,-13.3
1603462615.234375,-16.46
1603462615.25,-19.48
1603462615.265625,-22.48
1603462615.28125,-25.62
1603462615.296875,-29.13
1603462615.3125,-33.2
1603462615.328125,-37.81
1603462615.34375,-42.62
1603462615.359375,-46.92
1603462615.375,-49.77
1603462615.390625,-50.26
1603462615.40625,-47.77
1603462615.421875,-42.22
1603462615.4375,-33.99
1603462615.453125,-23.81
1603462615.46875,-12.63
1603462615.484375,-1.35
1603462615.5,9.22
1603462615.515625,18.39
1603462615.53125,25.66
1603462615.546875,30.69
1603462615.5625,33.37
1603462615.578125,33.78
1603462615.59375,32.25
1603462615.609375,29.25
1603462615.625,25.36
1603462615.640625,21.21
1603462615.65625,17.43
1603462615.671875,14.55
1603462615.6875,12.92
1603462615.703125,12.67
1603462615.71875,13.64
1603462615.734375,15.49
1603462615.75,17.71
1603462615.765625,19.82
1603462615.78125,21.41
1603462615.796875,22.24
1603462615.8125,22.22
1603462615.828125,21.32
1603462615.84375,19.59
1603462615.859375,17.12
1603462615.875,14.05
1603462615.890625,10.6
1603462615.90625,7.0
1603462615.921875,3.5
1603462615.9375,0.22
1603462615.953125,-2.89
1603462615.96875,-6.02
1603462615.984375,-9.35
1603462616.0,-12.96
1603462616.015625,-16.73
1603462616.03125,-20.36
1603462616.046875,-23.56
1603462616.0625,-26.22
1603462616.078125,-28.49
1603462616.09375,-30.78
1603462616.109375,-33.62
1603462616.125,-37.33
1603462616.140625,-41.94
1603462616.15625,-46.99
1603462616.171875,-51.64
1603462616.1875,-54.83
1603462616.203125,-55.5
1603462616.21875,-52.92
1603462616.234375,-46.85
1603462616.25,-37.65
1603462616.265625,-26.21
1603462616.28125,-13.71
1603462616.296875,-1.34
1603462616.3125,9.91
1603462616.328125,19.42
1603462616.34375,26.85
1603462616.359375,32.13
1603462616.375,35.33
1603462616.390625,36.64
1603462616.40625,36.33
1603462616.421875,34.75
1603462616.4375,32.3
1603462616.453125,29.44
1603462616.46875,26.6
1603462616.484375,24.18
1603462616.5,22.49
1603462616.515625,21.73
1603462616.53125,21.93
1603462616.546875,22.93
1603462616.5625,24.45
1603462616.578125,26.15
1603462616.59375,27.74
1603462616.609375,28.96
1603462616.625,29.62
1603462616.640625,29.59
1603462616.65625,28.73
1603462616.671875,27.01
1603462616.6875,24.49
1603462616.703125,21.33
1603462616.71875,17.79
1603462616.734375,14.17
1603462616.75,10.71
1603462616.765625,7.61
1603462616.78125,4.9
1603462616.796875,2.42
1603462616.8125,-0.08
1603462616.828125,-2.88
1603462616.84375,-6.14
1603462616.859375,-9.78
1603462616.875,-13.45
1603462616.890625,-16.77
1603462616.90625,-19.44
1603462616.921875,-21.5
1603462616.9375,-23.29
1603462616.953125,-25.34
1603462616.96875,-28.13
1603462616.984375,-31.93
1603462617.0,-36.65
1603462617.015625,-41.87
1603462617.03125,-46.82
1603462617.046875,-50.51
1603462617.0625,-51.92
1603462617.078125,-50.26
1603462617.09375,-45.19
1603462617.109375,-36.99
1603462617.125,-26.45
1603462617.140625,-14.7
1603462617.15625,-2.88
1603462617.171875,8.1
1603462617.1875,17.61
1603462617.203125,25.3
1603462617.21875,31.0
1603462617.234375,34.67
1603462617.25,36.39
1603462617.265625,36.38
1603462617.28125,34.93
1603462617.296875,32.45
1603462617.3125,29.38
1603462617.328125,26.2
1603462617.34375,23.41
1603462617.359375,21.42
1603462617.375,20.5
1603462617.390625,20.71
1603462617.40625,21.81
1603462617.421875,23.43
1603462617.4375,25.12
1603462617.453125,26.55
1603462617.46875,27.52
1603462617.484375,27.96
1603462617.5,27.83
1603462617.515625,27.1
1603462617.53125,25.7
1603462617.546875,23.59
1603462617.5625,20.82
1603462617.578125,17.56
1603462617.59375,14.1
1603462617.609375,10.74
1603462617.625,7.7
1603462617.640625,5.09
1603462617.65625,2.83
1603462617.671875,0.73
1603462617.6875,-1.44
1603462617.703125,-3.85
1603462617.71875,-6.57
1603462617.734375,-9.54
1603462617.75,-12.62
1603462617.765625,-15.63
1603462617.78125,-18.45
1603462617.796875,-21.02
1603462617.8125,-23.4
1603462617.828125,-25.74
1603462617.84375,-28.26
1603462617.859375,-31.19
1603462617.875,-34.76
1603462617.890625,-39.02
1603462617.90625,-43.69
1603462617.921875,-48.11
1603462617.9375,-51.26
1603462617.953125,-52.01
1603462617.96875,-49.49
1603462617.984375,-43.39
1603462618.0,-34.14
1603462618.015625,-22.81
1603462618.03125,-10.75
1603462618.046875,0.76
1603462618.0625,10.85
1603462618.078125,19.09
1603462618.09375,25.41
1603462618.109375,29.86
1603462618.125,32.52
1603462618.140625,33.49
1603462618.15625,32.89
1603462618.171875,31.03
1603462618.1875,28.33
1603462618.203125,25.3
1603462618.21875,22.43
1603462618.234375,20.1
1603462618.25,18.53
1603462618.265625,17.83
1603462618.28125,17.99
1603462618.296875,18.88
1603462618.3125,20.28
1603462618.328125,21.86
1603462618.34375,23.34
1603462618.359375,24.44
1603462618.375,25.02
1603462618.390625,24.98
1603462618.40625,24.23
1603462618.421875,22.66
1603462618.4375,20.26
1603462618.453125,17.14
1603462618.46875,13.62
1603462618.484375,10.16
1603462618.5,7.12
1603462618.515625,4.65
1603462618.53125,2.58
1603462618.546875,0.5
1603462618.5625,-2.0
1603462618.578125,-5.11
1603462618.59375,-8.72
1603462618.609375,-12.46
1603462618.625,-15.9
1603462618.640625,-18.73
1603462618.65625,-20.89
1603462618.671875,-22.56
1603462618.6875,-24.08
1603462618.703125,-25.83
1603462618.71875,-28.14
1603462618.734375,-31.15
1603462618.75,-34.84
1603462618.765625,-39.0
1603462618.78125,-43.21
1603462618.796875,-46.82
1603462618.8125,-49.04
1603462618.828125,-48.99
1603462618.84375,-45.99
1603462618.859375,-39.78
1603462618.875,-30.7
1603462618.890625,-19.69
1603462618.90625,-8.07
1603462618.921875,2.86
1603462618.9375,12.14
1603462618.953125,19.34
1603462618.96875,24.44
1603462618.984375,27.67
1603462619.0,29.22
1603462619.015625,29.18
1603462619.03125,27.67
1603462619.046875,24.96
1603462619.0625,21.58
1603462619.078125,18.17
1603462619.09375,15.36
1603462619.109375,13.58
1603462619.125,12.87
1603462619.140625,13.05
1603462619.15625,13.81
1603462619.171875,14.89
1603462619.1875,16.18
1603462619.203125,17.64
1603462619.21875,19.2
1603462619.234375,20.68
1603462619.25,21.73
1603462619.265625,21.96
1603462619.28125,21.08
1603462619.296875,19.04
1603462619.3125,16.05
1603462619.328125,12.53
1603462619.34375,8.92
1603462619.359375,5.57
1603462619.375,2.57
1603462619.390625,-0.19
1603462619.40625,-2.9
1603462619.421875,-5.73
1603462619.4375,-8.72
1603462619.453125,-11.81
1603462619.46875,-14.86
1603462619.484375,-17.76
1603462619.5,-20.46
1603462619.515625,-23.03
1603462619.53125,-25.63
1603462619.546875,-28.49
1603462619.5625,-31.76
1603462619.578125,-35.43
1603462619.59375,-39.21
1603462619.609375,-42.47
1603462619.625,-44.38
1603462619.640625,-44.09
1603462619.65625,-41.0
1603462619.671875,-34.99
1603462619.6875,-26.47
1603462619.703125,-16.32
1603462619.71875,-5.61
1603462619.734375,4.61
1603462619.75,13.52
1603462619.765625,20.65
1603462619.78125,25.79
1603462619.796875,28.93
1603462619.8125,30.18
1603462619.828125,29.74
1603462619.84375,27.88
1603462619.859375,24.99
1603462619.875,21.56
1603462619.890625,18.09
1603462619.90625,15.05
1603462619.921875,12.77
1603462619.9375,11.44
1603462619.953125,11.07
1603462619.96875,11.55
1603462619.984375,12.66
1603462620.0,14.11
1603462620.015625,15.53
1603462620.03125,16.58
1603462620.046875,17.0
1603462620.0625,16.67
1603462620.078125,15.63
1603462620.09375,13.99
1603462620.109375,11.89
1603462620.125,9.42
1603462620.140625,6.65
1603462620.15625,3.66
1603462620.171875,0.6
1603462620.1875,-2.36
1603462620.203125,-5.03
1603462620.21875,-7.39
1603462620.234375,-9.52
1603462620.25,-11.64
1603462620.265625,-14.02
1603462620.28125,-16.88
1603462620.296875,-20.33
1603462620.3125,-24.38
1603462620.328125,-28.89
1603462620.34375,-33.5
1603462620.359375,-37.64
1603462620.375,-40.53
1603462620.390625,-41.32
1603462620.40625,-39.37
1603462620.421875,-34.44
1603462620.4375,-26.83
1603462620.453125,-17.33
1603462620.46875,-7.02
1603462620.484375,3.03
1603462620.5,11.95
1603462620.515625,19.2
1603462620.53125,24.56
1603462620.546875,28.01
1603462620.5625,29.64
1603462620.578125,29.57
1603462620.59375,27.97
1603462620.609375,25.09
1603462620.625,21.31
1603462620.640625,17.15
1603462620.65625,13.22
1603462620.671875,10.09
1603462620.6875,8.16
1603462620.703125,7.53
1603462620.71875,8.01
1603462620.734375,9.21
1603462620.75,10.68
1603462620.765625,12.08
1603462620.78125,13.24
1603462620.796875,14.1
1603462620.8125,14.61
1603462620.828125,14.61
1603462620.84375,13.86
1603462620.859375,12.11
1603462620.875,9.25
1603462620.890625,5.45
1603462620.90625,1.15
1603462620.921875,-3.06
1603462620.9375,-6.71
1603462620.953125,-9.55
1603462620.96875,-11.66
1603462620.984375,-13.38
1603462621.0,-15.1
1603462621.015625,-17.21
1603462621.03125,-19.95
1603462621.046875,-23.42
1603462621.0625,-27.59
1603462621.078125,-32.27
1603462621.09375,-37.01
1603462621.109375,-41.13
1603462621.125,-43.79
1603462621.140625,-44.11
1603462621.15625,-41.52
1603462621.171875,-35.87
1603462621.1875,-27.59
1603462621.203125,-17.55
1603462621.21875,-6.83
1603462621.234375,3.46
1603462621.25,12.42
1603462621.265625,19.45
1603462621.28125,24.26
1603462621.296875,26.8
1603462621.3125,27.22
1603462621.328125,25.81
1603462621.34375,22.98
1603462621.359375,19.24
1603462621.375,15.2
1603462621.390625,11.5
1603462621.40625,8.7
1603462621.421875,7.18
1603462621.4375,7.06
1603462621.453125,8.19
1603462621.46875,10.2
1603462621.484375,12.61
1603462621.5,14.93
1603462621.515625,16.76
1603462621.53125,17.87
1603462621.546875,18.14
1603462621.5625,17.59
1603462621.578125,16.32
1603462621.59375,14.44
1603462621.609375,12.03
1603462621.625,9.11
1603462621.640625,5.77
1603462621.65625,2.16
1603462621.671875,-1.48
1603462621.6875,-4.88
1603462621.703125,-7.85
1603462621.71875,-10.38
1603462621.734375,-12.64
1603462621.75,-14.93
