# timestamps [seconds],pts
92326.350306,107778
92326.361941,108541
92326.370004,109069
92326.379129,109667
92326.386107,110124
92326.401848,111156
92326.409993,111690
92326.424156,112618
92326.428180,112882
92326.440407,113683
92326.445233,113999
92326.450156,114322
92326.458165,114847
92326.466454,115390
92326.474636,115926
92326.481961,116406
92326.490592,116972
92326.497952,117454
92326.506026,117983
92326.514472,118537
92326.523868,119153
92326.530063,119559
92326.538015,120080
92326.546164,120614
92326.554040,121130
92326.562191,121664
92326.570460,122206
92326.577990,122699
92326.586810,123277
92326.596755,123929
92326.605083,124475
92326.614361,125083
92326.619079,125392
92326.628225,125992
92326.645174,127102
92326.659157,128019
92326.666572,128505
92326.679504,129352
92326.685081,129718
92326.694180,130314
92326.698878,130622
92326.706440,131117
92326.715011,131679
92326.723010,132203
92326.730847,132717
92326.739356,133275
92326.749412,133934
92326.754022,134236
92326.763677,134868
92326.770416,135310
92326.782871,136126
92326.788944,136524
92326.798703,137164
92326.804640,137553
92326.815037,138234
92326.819392,138520
92326.830142,139224
92326.841058,139940
92326.847174,140340
92326.861799,141299
92326.868299,141725
92326.878040,142363
92326.886080,142890
92326.895391,143500
92326.905135,144139
92326.910531,144493
92326.919588,145086
92326.926402,145533
92326.954122,147349
92326.976179,148795
92326.985377,149398
92327.002021,150488
92327.024954,151991
92327.041460,153073
92327.046022,153372
92327.062196,154432
92327.069982,154942
92327.078203,155481
92327.086187,156004
92327.095277,156600
92327.102060,157044
92327.111004,157631
92327.119049,158158
92327.128195,158757
92327.134280,159156
92327.142140,159671
92327.150447,160215
92327.158136,160719
92327.165979,161233
92327.173999,161759
92327.182336,162305
92327.191171,162884
92327.198033,163334
92327.207565,163959
92327.215367,164470
92327.224969,165099
92327.231052,165498
92327.243382,166306
92327.247092,166549
92327.272073,168186
92327.282480,168868
92327.287091,169170
92327.316845,171120
92327.325520,171689
92327.330200,171996
92327.338053,172510
92327.346993,173096
92327.355283,173639
92327.369093,174544
92327.372918,174795
92327.378237,175144
92327.386133,175661
92327.394969,176240
92327.402542,176736
92327.412879,177414
92327.418124,177758
92327.426186,178286
92327.441722,179304
92327.446495,179617
92327.457546,180341
92327.461004,180568
92327.466769,180946
92327.476713,181597
92327.482537,181979
92327.491795,182586
92327.498302,183012
92327.506326,183538
92327.515433,184135
92327.522577,184603
92327.530122,185097
92327.538050,185617
92327.546057,186142
92327.556087,186799
92327.562972,187250
92327.569925,187706
92327.578046,188238
92327.585915,188754
92327.593951,189280
92327.602990,189873
92327.610971,190396
92327.618002,190857
92327.626517,191415
92327.634195,191918
92327.642802,192482
92327.650100,192960
92327.657947,193474
92327.666027,194004
92327.674094,194533
92327.685518,195281
92327.697736,196082
92327.707104,196696
92327.713178,197094
92327.718697,197456
92327.729127,198139
92327.734668,198502
92327.738733,198769
92327.747078,199316
92327.758096,200038
92327.766723,200603
92327.774759,201130
92327.784131,201744
92327.791780,202245
92327.797996,202653
92327.805951,203174
92327.814658,203745
92327.824683,204401
92327.830018,204751
92327.838690,205319
92327.848806,205982
92327.860039,206719
92327.867615,207215
92327.872410,207529
92327.877942,207892
92327.886529,208455
92327.893957,208941
92327.902110,209476
92327.910299,210012
92327.918106,210524
92327.929137,211247
92327.934110,211573
92327.942164,212101
92327.949964,212612
92327.957961,213136
92327.966003,213663
92327.974634,214229
92327.982112,214719
92328.000773,215942
92328.010361,216570
92328.016134,216948
92328.028004,217726
92328.032235,218003
92328.038955,218444
92328.046473,218937
92328.055098,219502
92328.063066,220024
92328.070032,220480
92328.079341,221091
92328.086258,221544
92328.094012,222052
92328.102010,222576
92328.109972,223098
92328.117953,223621
92328.126076,224153
92328.134090,224678
92328.143184,225274
92328.150078,225726
92328.158141,226255
92328.166086,226775
92328.174012,227295
92328.182027,227820
92328.190937,228404
92328.197869,228858
92328.206750,229440
92328.214287,229934
92328.222349,230463
92328.234173,231237
92328.242977,231814
92328.250676,232319
92328.258268,232816
92328.266080,233328
92328.274379,233872
92328.282007,234372
92328.289939,234892
92328.298256,235437
92328.306588,235983
92328.314539,236504
92328.323523,237093
92328.330093,237524
92328.340267,238190
92328.347089,238637
92328.359046,239421
92328.365161,239822
92328.373865,240392
92328.378837,240718
92328.386227,241202
92328.395460,241807
92328.402863,242293
92328.410368,242784
92328.418705,243331
92328.426206,243822
92328.434528,244368
92328.442373,244882
92328.449948,245378
92328.458106,245913
92328.466098,246437
92328.473975,246953
92328.482222,247493
92328.490431,248031
92328.498014,248528
92328.506401,249078
92328.514250,249592
92328.524373,250256
92328.530150,250634
92328.537977,251147
92328.545991,251672
92328.554232,252212
92328.562121,252729
92328.570014,253247
92328.577973,253768
92328.585944,254291
92328.594218,254833
92328.604012,255475
92328.610674,255911
92328.618073,256396
92328.628611,257087
92328.634362,257464
92328.646956,258289
92328.650864,258545
92328.660753,259193
92328.666158,259548
92328.674400,260088
92328.684177,260728
92328.695473,261469
92328.708054,262293
92328.711602,262526
92328.719713,263057
92328.727779,263586
92328.733979,263992
92328.742023,264519
92328.750139,265051
92328.761714,265810
92328.773382,266574
92328.780525,267043
92328.792255,267811
92328.799554,268290
92328.807163,268788
92328.814496,269269
92328.822305,269781
92328.830063,270289
92328.839008,270875
92328.846364,271357
92328.856783,272040
92328.862284,272401
92328.870423,272934
92328.883657,273801
92328.892535,274383
92328.902049,275007
92328.905379,275225
92328.910726,275575
92328.918002,276052
92328.927248,276658
92328.934222,277115
92328.943053,277694
92328.950524,278183
92328.957993,278673
92328.969551,279430
92328.978601,280024
92328.982359,280270
92328.992652,280944
92328.997862,281286
92329.006759,281869
92329.015656,282452
92329.025291,283083
92329.032942,283585
92329.038438,283945
92329.046773,284491
92329.054052,284968
92329.064645,285662
92329.072308,286165
92329.078181,286549
92329.086049,287065
92329.095594,287691
92329.102936,288172
92329.110284,288653
92329.118020,289160
92329.125987,289682
92329.136000,290339
92329.142066,290736
92329.150730,291304
92329.158732,291828
92329.169936,292563
92329.178081,293096
92329.187303,293701
92329.197675,294381
92329.203657,294773
92329.210301,295208
92329.218197,295725
92329.226150,296247
92329.234009,296762
92329.242228,297300
92329.249959,297807
92329.259557,298436
92329.266942,298920
92329.274654,299425
92329.282039,299909
92329.290203,300444
92329.298137,300964
92329.308894,301669
92329.317197,302213
92329.326748,302839
92329.332987,303248
92329.343053,303908
92329.349101,304304
92329.354741,304674
92329.376464,306097
92329.390115,306992
92329.395703,307358
92329.408315,308185
92329.412164,308437
92329.425082,309284
92329.429573,309578
92329.434682,309913
92329.443080,310463
92329.450402,310943
92329.457926,311436
92329.466058,311969
92329.474176,312501
92329.482153,313024
92329.490956,313601
92329.498312,314083
92329.506058,314590
92329.514565,315148
92329.522229,315650
92329.530027,316161
92329.538016,316685
92329.546162,317219
92329.554290,317751
92329.562112,318264
92329.570023,318782
92329.578030,319307
92329.585854,319820
92329.594204,320367
92329.602248,320894
92329.611781,321519
92329.618058,321930
92329.630193,322726
92329.638253,323254
92329.646051,323765
92329.654065,324290
92329.661923,324805
92329.670111,325342
92329.678855,325915
92329.686100,326389
92329.693892,326900
92329.702380,327456
92329.710197,327969
92329.718304,328500
92329.727321,329091
92329.733989,329528
92329.742720,330100
92329.750010,330578
92329.758132,331110
92329.766179,331637
92329.775074,332220
92329.782034,332676
92329.790293,333218
92329.797874,333715
92329.808737,334426
92329.819486,335131
92329.824883,335485
92329.830968,335883
92329.845050,336806
92329.849954,337128
92329.867017,338246
92329.882863,339284
92329.887899,339614
92329.898282,340295
92329.902809,340591
92329.910292,341082
92329.927282,342195
92329.942160,343170
92329.946931,343483
92329.956332,344099
92329.970696,345040
92329.982600,345821
92329.990363,346329
92330.000291,346980
92330.006007,347355
92330.019571,348243
92330.024713,348580
92330.030628,348968
92330.042255,349730
92330.049802,350225
92330.061395,350984
92330.064865,351212
92330.070182,351560
92330.081002,352269
92330.090829,352913
92330.099818,353502
92330.106346,353930
92330.123230,355037
92330.141494,356234
92330.158151,357325
92330.174232,358379
92330.191145,359488
92330.195353,359763
92330.208039,360595
92330.211336,360811
92330.218065,361252
92330.226418,361799
92330.234333,362318
92330.244954,363014
92330.252260,363493
92330.260551,364036
92330.266605,364433
92330.274124,364926
92330.281900,365435
92330.290247,365982
92330.298124,366498
92330.306150,367024
92330.314959,367602
92330.322089,368069
92330.330008,368588
92330.338256,369128
92330.346626,369677
92330.357088,370363
92330.362021,370686
92330.370009,371209
92330.386469,372288
92330.394210,372795
92330.401891,373299
92330.410424,373858
92330.418806,374407
92330.426201,374892
92330.434295,375422
92330.443908,376052
92330.449967,376449
92330.458261,376993
92330.466822,377554
92330.474771,378075
92330.482126,378557
92330.490369,379097
92330.497971,379595
92330.506176,380133
92330.514682,380691
92330.524185,381313
92330.534908,382016
92330.542170,382492
92330.547773,382859
92330.554449,383297
92330.562568,383829
92330.569936,384312
92330.579112,384913
92330.590667,385670
92330.598065,386155
92330.605998,386675
92330.614164,387210
92330.622635,387765
92330.629991,388247
92330.638620,388813
92330.645999,389296
92330.654089,389827
92330.661998,390345
92330.670015,390870
92330.678066,391398
92330.686154,391928
92330.693870,392434
92330.702020,392968
92330.711385,393582
92330.718137,394024
92330.726020,394541
92330.734205,395077
92330.741956,395585
92330.750241,396128
92330.758076,396641
92330.765998,397161
92330.774048,397688
92330.782379,398234
92330.790349,398756
92330.798104,399265
92330.806545,399818
92330.813875,400298
92330.822117,400838
92330.830694,401400
92330.838029,401881
92330.846026,402405
92330.860554,403357
92330.863381,403543
92330.874910,404298
92330.879387,404592
92330.891298,405372
92330.895781,405666
92330.902418,406101
92330.911050,406667
92330.917998,407122
92330.926230,407661
92330.934199,408184
92330.942044,408698
92330.950165,409230
92330.958262,409761
92330.966024,410269
92330.974460,410822
92330.981807,411304
92330.989812,411828
92330.997874,412357
92331.005849,412879
92331.014083,413419
92331.023066,414008
92331.030297,414481
92331.038950,415048
92331.046062,415515
92331.058063,416301
92331.066516,416855
92331.073976,417344
92331.082088,417876
92331.090259,418411
92331.098003,418919
92331.105976,419441
92331.113995,419967
92331.122226,420506
92331.130008,421016
92331.138297,421559
92331.146011,422065
92331.154017,422589
92331.162098,423119
92331.169999,423637
92331.178288,424180
92331.185917,424680
92331.193859,425200
92331.201844,425724
92331.210788,426310
92331.218027,426784
92331.226034,427309
92331.234011,427832
92331.241950,428352
92331.249953,428877
92331.258036,429406
92331.266004,429928
92331.273967,430450
92331.282075,430982
92331.289856,431492
92331.297925,432020
92331.306201,432563
92331.313977,433072
92331.322046,433601
92331.330008,434123
92331.338016,434648
92331.346006,435171
92331.354463,435726
92331.362007,436220
92331.370036,436746
92331.377962,437266
92331.385861,437783
92331.396484,438479
92331.401870,438832
92331.409848,439355
92331.418000,439890
92331.426301,440434
92331.435159,441014
92331.442180,441474
92331.449997,441986
92331.458652,442554
92331.466015,443036
92331.473974,443558
92331.482309,444104
92331.496622,445042
92331.505023,445593
92331.510429,445947
92331.517988,446442
92331.526889,447026
92331.533933,447487
92331.542179,448028
92331.550377,448565
92331.558063,449069
92331.566194,449601
92331.574240,450129
92331.581842,450627
92331.590277,451180
92331.598697,451732
92331.606616,452250
92331.613951,452731
92331.622139,453268
92331.630033,453785
92331.638027,454309
92331.645963,454829
92331.653942,455352
92331.662020,455881
92331.670184,456416
92331.678922,456989
92331.686208,457467
92331.697159,458184
92331.701952,458498
92331.710189,459038
92331.718221,459565
92331.725991,460074
92331.733942,460595
92331.743089,461194
92331.750614,461687
92331.758757,462221
92331.766307,462716
92331.774143,463229
92331.781856,463735
92331.790060,464272
92331.798165,464804
92331.806603,465357
92331.813861,465832
92331.825649,466605
92331.833577,467124
92331.839726,467527
92331.845963,467936
92331.854303,468483
92331.861963,468985
92331.870577,469549
92331.885043,470497
92331.899425,471440
92331.903335,471696
92331.910376,472157
92331.923237,473000
92331.927233,473262
92331.941577,474202
92331.944980,474425
92331.955119,475090
92331.963374,475631
92331.970017,476066
92331.978702,476635
92331.986252,477130
92331.993955,477635
92332.003612,478268
92332.010336,478708
92332.018251,479227
92332.026181,479747
92332.033982,480258
92332.042144,480793
92332.049956,481305
92332.058521,481866
92332.066055,482360
92332.074296,482900
92332.082525,483439
92332.097397,484414
92332.101556,484686
92332.110555,485276
92332.115868,485624
92332.122508,486059
92332.130036,486553
92332.138323,487096
92332.145997,487599
92332.154032,488125
92332.162676,488692
92332.174539,489469
92332.179416,489789
92332.186250,490237
92332.196463,490906
92332.202015,491270
92332.209940,491789
92332.218059,492321
92332.226518,492876
92332.240170,493770
92332.243829,494010
92332.256601,494847
92332.259708,495051
92332.266901,495522
92332.274225,496002
92332.281975,496510
92332.290515,497070
92332.298056,497564
92332.306404,498111
92332.313944,498605
92332.322005,499133
92332.329969,499655
92332.337941,500178
92332.346004,500706
92332.354341,501253
92332.362274,501773
92332.370119,502287
92332.378057,502807
92332.386645,503370
92332.395657,503960
92332.426109,505956
92332.444106,507135
92332.452899,507712
92332.463872,508431
92332.471009,508898
92332.484640,509792
92332.492505,510307
92332.499911,510793
92332.503599,511034
92332.510352,511477
92332.517967,511976
92332.526108,512509
92332.534129,513035
92332.541986,513550
92332.550055,514079
92332.558518,514633
92332.566074,515129
92332.575819,515767
92332.582886,516230
92332.590002,516697
92332.597896,517214
92332.606079,517750
92332.613964,518267
92332.623098,518866
92332.634712,519627
92332.640892,520032
92332.646706,520413
92332.654049,520894
92332.662807,521468
92332.670069,521944
92332.678214,522478
92332.686464,523018
92332.696663,523687
92332.702060,524040
92332.710229,524576
92332.718174,525096
92332.726002,525609
92332.734083,526139
92332.742544,526694
92332.750025,527184
92332.762312,527989
92332.769286,528446
92332.777219,528966
92332.781912,529273
92332.790230,529819
92332.798061,530332
92332.806549,530888
92332.813898,531370
92332.822158,531911
92332.835176,532764
92332.838602,532989
92332.846229,533489
92332.861369,534481
92332.866022,534786
92332.874824,535362
92332.878976,535635
92332.890357,536380
92332.899043,536950
92332.906873,537463
92332.915171,538007
92332.922696,538500
92332.930007,538979
92332.938078,539508
92332.946022,540028
92332.954284,540570
92332.962020,541077
92332.970564,541637
92332.978021,542125
92332.988287,542798
92332.993883,543165
92333.001882,543689
92333.009954,544218
92333.018033,544748
92333.026112,545277
92333.034006,545794
92333.041913,546313
92333.050297,546862
92333.058021,547368
92333.066044,547894
92333.074466,548446
92333.082046,548943
92333.090290,549483
92333.099661,550097
92333.108654,550687
92333.114102,551044
92333.123045,551630
92333.131690,552196
92333.138097,552616
92333.148040,553268
92333.155905,553783
92333.163956,554311
92333.171585,554811
92333.179358,555320
92333.187067,555825
92333.194558,556316
92333.201884,556796
92333.209987,557327
92333.218077,557858
92333.226890,558435
92333.233980,558900
92333.242081,559431
92333.249981,559948
92333.257950,560471
92333.268405,561156
92333.274398,561549
92333.282834,562101
92333.290507,562604
92333.298036,563098
92333.306954,563682
92333.314166,564155
92333.322974,564732
92333.330269,565210
92333.338032,565719
92333.345927,566236
92333.358538,567063
92333.366736,567600
92333.376412,568234
92333.381883,568593
92333.390379,569149
92333.401780,569897
92333.406880,570231
92333.414167,570708
92333.423287,571306
92333.431601,571851
92333.439152,572346
92333.446206,572808
92333.454184,573331
92333.461983,573842
92333.470330,574389
92333.478026,574893
92333.486015,575417
92333.496379,576096
92333.502589,576503
92333.510316,577009
92333.518313,577534
92333.526389,578063
92333.533955,578559
92333.542157,579096
92333.550847,579666
92333.560742,580314
92333.566847,580714
92333.575237,581264
92333.581827,581696
92333.590064,582236
92333.597905,582750
92333.606619,583321
92333.613912,583799
92333.622315,584349
92333.630725,584900
92333.638006,585378
92333.646026,585903
92333.654032,586428
92333.661981,586949
92333.670013,587475
92333.679299,588084
92333.686172,588534
92333.695518,589147
92333.702232,589587
92333.710178,590107
92333.717989,590619
92333.726017,591145
92333.734002,591669
92333.742519,592227
92333.749972,592715
92333.758324,593263
92333.766081,593771
92333.774439,594319
92333.782077,594819
92333.797916,595857
92333.806144,596397
92333.813952,596908
92333.827661,597807
92333.842570,598784
92333.850103,599277
92333.865360,600277
92333.868704,600496
92333.876549,601011
92333.883126,601442
92333.890371,601916
92333.898082,602422
92333.906211,602954
92333.914009,603465
92333.926346,604274
92333.930303,604533
92333.938110,605045
92333.945982,605561
92333.954301,606106
92333.964097,606748
92333.970117,607143
92333.978026,607661
92333.985986,608182
92333.993880,608700
92334.001899,609225
92334.009942,609752
92334.018026,610282
92334.027289,610889
92334.034849,611385
92334.042026,611855
92334.049955,612375
92334.058406,612929
92334.065976,613425
92334.076087,614087
92334.082706,614521
92334.091897,615123
92334.099841,615644
92334.108853,616235
92334.115106,616644
92334.124082,617233
92334.135025,617950
92334.140938,618337
92334.152470,619093
92334.174032,620506
92334.179285,620850
92334.189780,621538
92334.194184,621827
92334.202340,622361
92334.210386,622889
92334.218008,623388
92334.226037,623914
92334.235992,624567
92334.242146,624970
92334.250134,625493
92334.258642,626051
92334.266481,626565
92334.279602,627425
92334.292903,628296
92334.302429,628921
92334.312922,629608
92334.318425,629969
92334.326320,630486
92334.334028,630991
92334.342024,631515
92334.350050,632041
92334.358086,632568
92334.367458,633182
92334.374499,633644
92334.381979,634134
92334.389879,634652
92334.398266,635201
92334.409517,635939
92334.418467,636525
92334.423810,636875
92334.433994,637543
92334.456806,639038
92334.464135,639518
92334.469966,639900
92334.478004,640427
92334.488048,641085
92334.494457,641505
92334.501980,641998
92334.510309,642544
92334.518264,643065
92334.525988,643572
92334.534068,644101
92334.542002,644621
92334.549996,645145
92334.559605,645775
92334.566067,646198
92334.576423,646877
92334.581838,647232
92334.590478,647798
92334.597968,648289
92334.606380,648840
92334.614290,649358
92334.622379,649889
92334.630050,650391
92334.638141,650921
92334.646146,651446
92334.654033,651963
92334.662028,652487
92334.670198,653022
92334.678248,653550
92334.686021,654059
92334.696225,654728
92334.702015,655107
92334.710030,655633
92334.718040,656158
92334.726121,656687
92334.733982,657202
92334.742005,657728
92334.750086,658258
92334.758131,658785
92334.769991,659562
92334.777962,660085
92334.789924,660869
92334.794331,661157
92334.812158,662326
92334.823868,663093
92334.828465,663394
92334.834040,663760
92334.845134,664487
92334.852159,664947
92334.859771,665446
92334.867019,665921
92334.874460,666409
92334.893125,667632
92334.899168,668028
92334.912342,668891
92334.916176,669142
92334.922165,669535
92334.930152,670058
92334.937997,670573
92334.946007,671097
92334.954119,671629
92334.961934,672141
92334.969982,672669
92334.977940,673190
92334.985835,673708
92334.993935,674238
92335.002002,674767
92335.009849,675281
92335.018008,675816
92335.026464,676370
92335.040430,677285
92335.043598,677493
92335.056332,678328
92335.059497,678535
92335.071902,679348
92335.076181,679628
92335.089324,680490
92335.095871,680919
92335.107712,681695
92335.114114,682114
92335.125113,682835
92335.131401,683247
92335.142241,683958
92335.147551,684306
92335.157488,684957
92335.163286,685337
92335.170703,685823
92335.178388,686327
92335.186064,686830
92335.193912,687344
92335.201953,687871
92335.210796,688450
92335.218383,688948
92335.226224,689461
92335.238650,690276
92335.246049,690761
92335.254050,691285
92335.262670,691850
92335.270097,692337
92335.279103,692927
92335.286044,693382
92335.295372,693993
92335.305924,694685
92335.313797,695201
92335.320458,695637
92335.328814,696185
92335.334938,696586
92335.342136,697058
92335.350001,697573
92335.361646,698336
92335.371531,698984
92335.376887,699335
92335.381887,699663
92335.390052,700198
92335.398046,700722
92335.408759,701424
92335.413818,701755
92335.422927,702352
92335.431761,702931
92335.438091,703346
92335.446566,703902
92335.454112,704396
92335.462058,704917
92335.470045,705440
92335.477974,705960
92335.486021,706487
92335.494361,707034
92335.502355,707558
92335.510313,708079
92335.524075,708981
92335.527758,709223
92335.535962,709760
92335.545252,710369
92335.551796,710798
92335.564520,711632
92335.571540,712092
92335.589978,713300
92335.606718,714397
92335.623516,715498
92335.640059,716582
92335.656910,717686
92335.662182,718032
92335.674550,718843
92335.678902,719128
92335.690804,719908
92335.698139,720388
92335.706397,720930
92335.714138,721437
92335.722127,721960
92335.730965,722540
92335.739911,723126
92335.746727,723573
92335.754518,724083
92335.762004,724574
92335.774354,725383
92335.779197,725701
92335.790378,726433
92335.794217,726685
92335.801866,727186
92335.810864,727776
92335.818521,728278
92335.829487,728996
92335.837160,729499
92335.861732,731109
92335.883093,732509
92335.894269,733242
92335.899472,733583
92335.905916,734005
92335.914059,734539
92335.922607,735099
92335.930087,735589
92335.938882,736166
92335.946032,736634
92335.954051,737160
92335.963534,737781
92335.970135,738214
92335.978008,738730
92335.986638,739295
92335.993846,739768
92336.001966,740300
92336.012970,741021
92336.018145,741360
92336.027007,741941
92336.037428,742624
92336.042364,742947
92336.050061,743452
92336.057975,743970
92336.066054,744500
92336.074161,745031
92336.083890,745669
92336.095462,746427
92336.098968,746657
92336.106490,747150
92336.114374,747666
92336.122216,748180
92336.129996,748690
92336.138298,749234
92336.146145,749749
92336.154064,750267
92336.166438,751078
92336.174154,751584
92336.189367,752581
92336.206418,753698
92336.210149,753943
92336.224251,754867
92336.230338,755266
92336.238595,755807
92336.246424,756320
92336.254173,756828
92336.261971,757339
92336.270486,757897
92336.279702,758501
92336.286486,758946
92336.293971,759436
92336.301960,759960
92336.309953,760484
92336.318123,761019
92336.326378,761560
92336.336146,762200
92336.342079,762589
92336.350385,763133
92336.363324,763981
92336.372007,764550
92336.375994,764812
92336.381857,765196
92336.393741,765975
92336.404073,766652
92336.414523,767337
92336.423158,767903
92336.433158,768558
92336.440771,769057
92336.452573,769830
92336.458260,770203
92336.462506,770481
92336.471881,771096
92336.478914,771557
92336.492427,772442
92336.497584,772780
92336.505350,773289
92336.510211,773608
92336.518563,774155
92336.529604,774878
92336.535257,775249
92336.542005,775691
92336.551638,776322
92336.558862,776796
92336.573503,777755
92336.577246,778001
92336.589264,778788
92336.592661,779011
92336.597839,779350
92336.606210,779899
92336.613921,780404
92336.627522,781296
92336.637531,781951
92336.642359,782268
92336.649952,782765
92336.658448,783322
92336.665913,783812
92336.673931,784337
92336.682397,784892
92336.691111,785463
92336.701547,786147
92336.706105,786445
92336.714091,786969
92336.722602,787527
92336.730041,788014
92336.738854,788592
92336.746001,789060
92336.754345,789607
92336.763172,790185
92336.769947,790629
92336.778169,791168
92336.785990,791681
92336.793832,792195
92336.801801,792717
92336.809910,793248
92336.818181,793790
92336.826148,794313
92336.834165,794838
92336.842052,795355
92336.853258,796089
92336.869258,797138
92336.876719,797627
92336.888089,798372
92336.894178,798771
92336.898382,799046
92336.907205,799625
92336.913900,800063
92336.922892,800653
92336.929985,801117
92336.937981,801641
92336.946946,802229
92336.954106,802698
92336.961962,803213
92336.969974,803738
92336.977992,804264
92336.985876,804780
92336.993847,805303
92337.001874,805829
92337.009876,806353
92337.018354,806909
92337.026089,807416
92337.034177,807946
92337.042523,808493
92337.050097,808989
92337.057991,809506
92337.066098,810038
92337.074137,810564
92337.082061,811084
92337.090827,811658
92337.098230,812143
92337.106031,812655
92337.113972,813175
92337.125923,813958
92337.134970,814551
92337.142099,815018
92337.168120,816724
92337.175895,817233
92337.182686,817678
92337.194806,818473
92337.198713,818729
92337.207192,819284
92337.216711,819908
92337.222567,820292
92337.232987,820975
92337.238906,821363
92337.245987,821827
92337.257755,822598
92337.262301,822896
92337.270317,823421
92337.278982,823989
92337.290396,824737
92337.295802,825091
92337.301958,825495
92337.310069,826026
92337.318539,826581
92337.325944,827067
92337.334051,827598
92337.342389,828144
92337.350140,828652
92337.361230,829379
92337.366455,829722
92337.373920,830211
92337.389269,831217
92337.393448,831491
92337.409398,832536
92337.427041,833692
92337.433137,834092
92337.441517,834641
92337.446742,834983
92337.460154,835862
92337.467187,836323
92337.471319,836594
92337.499734,838456
92337.508388,839023
92337.513880,839383
92337.528420,840336
92337.535991,840832
92337.542851,841282
92337.550692,841795
92337.558604,842314
92337.566001,842799
92337.574119,843331
92337.585781,844095
92337.594153,844644
92337.602147,845168
92337.609885,845675
92337.618078,846212
92337.628805,846915
92337.634059,847259
92337.642078,847784
92337.650310,848324
92337.657977,848826
92337.665999,849352
92337.674303,849896
92337.682029,850403
92337.689906,850919
92337.698243,851465
92337.706053,851977
92337.716984,852693
92337.723791,853140
92337.729967,853544
92337.738861,854127
92337.749010,854792
92337.758494,855414
92337.772640,856341
92337.778955,856755
92337.788967,857411
92337.793893,857734
92337.802022,858266
92337.809919,858784
92337.818119,859321
92337.826460,859868
92337.835361,860451
92337.856282,861822
92337.871688,862832
