# timestamps [seconds],pts
92332.696602,523699
92332.701937,524048
92332.708264,524463
92332.716259,524987
92332.724206,525508
92332.732337,526041
92332.740618,526583
92332.748304,527087
92332.757538,527692
92332.766454,528276
92332.777613,529008
92332.783505,529394
92332.789672,529798
92332.796658,530256
92332.804343,530760
92332.812378,531286
92332.822165,531927
92332.833489,532670
92332.844868,533415
92332.857866,534267
92332.867420,534893
92332.873965,535322
92332.878824,535641
92332.890291,536392
92332.894566,536672
92332.901051,537097
92332.908312,537573
92332.916172,538088
92332.924270,538619
92332.932330,539147
92332.944385,539937
92332.952344,540459
92332.960503,540993
92332.968315,541505
92332.976197,542022
92332.984166,542544
92332.992317,543078
92333.000211,543596
92333.008670,544150
92333.016219,544645
92333.026369,545310
92333.032220,545693
92333.041076,546274
92333.048493,546760
92333.056629,547293
92333.065285,547860
92333.075709,548543
92333.080979,548889
92333.089554,549451
92333.107994,550659
92333.113997,551053
92333.123827,551697
92333.129068,552040
92333.136279,552513
92333.145190,553097
92333.155896,553799
92333.167438,554555
92333.173895,554978
92333.179364,555337
92333.189015,555969
92333.194175,556307
92333.200294,556708
92333.208350,557236
92333.216499,557770
92333.226833,558447
92333.232311,558806
92333.240263,559328
92333.248202,559848
92333.257337,560446
92333.269400,561237
92333.275341,561626
92333.290501,562620
92333.296261,562997
92333.306912,563695
92333.313418,564122
92333.323219,564764
92333.328313,565098
92333.336201,565615
92333.344545,566162
92333.352280,566669
92333.361264,567257
92333.368856,567755
92333.388789,569061
92333.407162,570265
92333.423942,571365
92333.429540,571732
92333.439477,572383
92333.448127,572950
92333.457142,573541
92333.463012,573925
92333.468201,574265
92333.476231,574792
92333.484202,575314
92333.494179,575968
92333.504962,576675
92333.510266,577022
92333.516663,577441
92333.526815,578107
92333.532166,578457
92333.540278,578989
92333.550151,579636
92333.558163,580161
92333.568403,580832
92333.574625,581240
92333.580565,581629
92333.589633,582223
92333.596190,582653
92333.604303,583185
92333.612473,583720
92333.620237,584229
92333.630063,584873
92333.636182,585274
92333.644185,585799
92333.652312,586331
92333.660215,586849
92333.668182,587371
92333.677179,587961
92333.684424,588436
92333.693730,589045
92333.700462,589487
92333.708262,589998
92333.716228,590520
92333.724355,591052
92333.732811,591607
92333.740300,592097
92333.748174,592613
92333.757946,593254
92333.764302,593670
92333.773800,594293
92333.780643,594741
92333.797949,595875
92333.808634,596576
92333.813305,596882
92333.820364,597344
92333.834844,598293
92333.848633,599197
92333.865356,600293
92333.873689,600839
92333.882308,601404
92333.890340,601930
92333.896276,602319
92333.904342,602848
92333.912174,603361
92333.920371,603898
92333.928291,604417
92333.936178,604934
92333.944223,605462
92333.952211,605985
92333.961727,606609
92333.968181,607032
92333.976214,607558
92333.984675,608113
92333.992248,608609
92334.000361,609141
92334.008526,609676
92334.016532,610200
92334.027246,610902
92334.040117,611746
92334.043700,611981
92334.055170,612732
92334.059215,612998
92334.064177,613323
92334.076086,614103
92334.081661,614469
92334.091407,615107
92334.096746,615457
92334.108860,616251
92334.115451,616683
92334.120345,617004
92334.135146,617974
92334.145184,618632
92334.152470,619109
92334.162613,619774
92334.173918,620515
92334.178955,620845
92334.189791,621555
92334.194030,621833
92334.200571,622261
92334.210401,622906
92334.216239,623288
92334.226023,623929
92334.235902,624577
92334.241503,624944
92334.248265,625387
92334.256978,625958
92334.264282,626437
92334.275344,627162
92334.281913,627592
92334.291720,628235
92334.300316,628798
92334.305167,629116
92334.312921,629624
92334.320447,630117
92334.328285,630631
92334.340216,631413
92334.348202,631936
92334.356426,632475
92334.368788,633285
92334.375420,633720
92334.382652,634194
92334.388756,634594
92334.396251,635085
92334.409428,635949
92334.414582,636287
92334.424094,636910
92334.429426,637259
92334.456806,639054
92334.464196,639538
92334.469473,639884
92334.476626,640353
92334.487301,641052
92334.493882,641483
92334.500204,641898
92334.508493,642441
92334.516281,642951
92334.524430,643485
92334.532188,643994
92334.540369,644530
92334.548161,645041
92334.559604,645791
92334.569479,646438
92334.576226,646880
92334.580502,647160
92334.588797,647704
92334.596380,648201
92334.606263,648848
92334.612871,649281
92334.620265,649766
92334.629053,650342
92334.636276,650815
92334.644313,651342
92334.652282,651864
92334.660293,652389
92334.668348,652917
92334.676880,653476
92334.685748,654057
92334.695413,654691
92334.700560,655028
92334.708306,655536
92334.716243,656056
92334.724283,656583
92334.732269,657106
92334.740333,657635
92334.748318,658158
92334.756291,658680
92334.765936,659313
92334.772754,659759
92334.780433,660263
92334.789792,660876
92334.796538,661318
92334.812410,662358
92334.826775,663300
92334.832337,663664
92334.840935,664228
92334.848550,664727
92334.859073,665416
92334.866939,665932
92334.877546,666627
92334.888207,667326
92334.899665,668076
92334.905538,668461
92334.912324,668906
92334.920297,669429
92334.928317,669954
92334.936160,670468
92334.944251,670998
92334.952376,671531
92334.961185,672108
92334.969580,672658
92334.978104,673217
92334.984171,673615
92334.992224,674142
92335.000445,674681
92335.008226,675191
92335.016351,675723
92335.027551,676457
92335.033685,676859
92335.041606,677379
92335.048418,677825
92335.056439,678351
92335.065042,678914
92335.072569,679408
92335.081040,679963
92335.088695,680465
92335.098543,681110
92335.107707,681710
92335.114144,682132
92335.123355,682736
92335.132962,683366
92335.138003,683696
92335.146609,684260
92335.159926,685133
92335.165636,685507
92335.173520,686024
92335.178080,686322
92335.184606,686750
92335.193407,687327
92335.201865,687881
92335.210887,688472
92335.216325,688829
92335.225472,689428
92335.232433,689884
92335.240292,690399
92335.248234,690920
92335.256562,691466
92335.264339,691975
92335.278954,692933
92335.284874,693321
92335.295365,694009
92335.300304,694332
92335.308330,694858
92335.318387,695517
92335.325001,695951
92335.332410,696436
92335.342265,697082
92335.348594,697497
92335.356742,698031
92335.364790,698558
92335.373110,699104
92335.388838,700134
92335.396275,700622
92335.407803,701377
92335.412609,701692
92335.420345,702199
92335.430395,702858
92335.436318,703246
92335.446429,703909
92335.452332,704295
92335.460223,704813
92335.468351,705345
92335.476354,705870
92335.484311,706391
92335.493098,706967
92335.500232,707435
92335.508314,707964
92335.517500,708566
92335.525349,709081
92335.535964,709776
92335.545386,710394
92335.550544,710732
92335.567050,711814
92335.573356,712227
92335.580285,712681
92335.589840,713307
92335.596971,713774
92335.606624,714407
92335.615175,714967
92335.625771,715662
92335.632516,716104
92335.637110,716405
92335.649229,717199
92335.653197,717459
92335.660680,717950
92335.668387,718455
92335.676397,718980
92335.690580,719909
92335.695230,720214
92335.706318,720940
92335.710094,721188
92335.716321,721596
92335.724369,722123
92335.735186,722832
92335.744674,723454
92335.752436,723963
92335.761524,724558
92335.768550,725019
92335.776342,725529
92335.785325,726118
92335.792297,726575
92335.800321,727101
92335.808697,727650
92335.818515,728293
92335.835621,729414
92335.850318,730377
92335.864203,731287
92335.870835,731722
92335.883095,732526
92335.887977,732845
92335.899880,733626
92335.905233,733976
92335.912307,734440
92335.920198,734957
92335.928272,735486
92335.936357,736016
92335.944246,736533
92335.953531,737142
92335.963179,737774
92335.968486,738122
92335.976251,738631
92335.984932,739199
92335.992421,739690
92336.000375,740211
92336.009206,740790
92336.016471,741266
92336.028254,742039
92336.033409,742376
92336.042280,742958
92336.048263,743350
92336.057112,743930
92336.066015,744513
92336.074202,745050
92336.081524,745530
92336.088575,745992
92336.106530,747168
92336.112330,747548
92336.124304,748333
92336.128910,748635
92336.136192,749112
92336.144676,749668
92336.152246,750164
92336.161074,750743
92336.169314,751283
92336.189330,752595
92336.206131,753696
92336.212560,754117
92336.224222,754881
92336.229644,755237
92336.236393,755679
92336.244645,756220
92336.252242,756718
92336.261112,757299
92336.268429,757778
