1603289777.000000, IBI
13.953125,0.796875
14.765625,0.812500
15.625000,0.859375
16.453125,0.828125
17.234375,0.781250
18.031250,0.796875
18.843750,0.812500
19.671875,0.828125
20.500000,0.828125
21.312500,0.812500
22.171875,0.859375
23.062500,0.890625
23.937500,0.875000
24.765625,0.828125
25.515625,0.750000
36.546875,0.890625
37.390625,0.843750
38.187500,0.796875
39.000000,0.812500
45.687500,0.921875
46.562500,0.875000
47.359375,0.796875
48.109375,0.750000
48.890625,0.781250
49.703125,0.812500
50.500000,0.796875
51.218750,0.718750
52.000000,0.781250
52.843750,0.843750
53.703125,0.859375
54.500000,0.796875
55.312500,0.812500
56.125000,0.812500
56.984375,0.859375
57.765625,0.781250
58.500000,0.734375
59.281250,0.781250
60.125000,0.843750
60.953125,0.828125
61.734375,0.781250
62.546875,0.812500
63.390625,0.843750
64.250000,0.859375
65.062500,0.812500
65.812500,0.750000
66.593750,0.781250
67.406250,0.812500
68.203125,0.796875
68.953125,0.750000
69.656250,0.703125
70.406250,0.750000
71.281250,0.875000
72.140625,0.859375
72.937500,0.796875
73.765625,0.828125
74.640625,0.875000
75.500000,0.859375
76.281250,0.781250
77.078125,0.796875
77.890625,0.812500
78.687500,0.796875
79.453125,0.765625
80.218750,0.765625
81.031250,0.812500
81.828125,0.796875
82.562500,0.734375
83.359375,0.796875
84.156250,0.796875
84.937500,0.781250
85.656250,0.718750
86.390625,0.734375
87.140625,0.750000
87.968750,0.828125
88.718750,0.750000
89.453125,0.734375
90.203125,0.750000
91.015625,0.812500
91.796875,0.781250
92.578125,0.781250
93.375000,0.796875
94.234375,0.859375
95.062500,0.828125
95.812500,0.750000
96.578125,0.765625
97.375000,0.796875
98.171875,0.796875
98.937500,0.765625
99.750000,0.812500
100.593750,0.843750
101.453125,0.859375
102.265625,0.812500
103.078125,0.812500
103.921875,0.843750
104.750000,0.828125
105.500000,0.750000
106.218750,0.718750
106.921875,0.703125
107.671875,0.750000
108.468750,0.796875
109.250000,0.781250
109.968750,0.718750
110.718750,0.750000
111.500000,0.781250
112.281250,0.781250
113.015625,0.734375
113.734375,0.718750
114.500000,0.765625
115.281250,0.781250
116.015625,0.734375
116.718750,0.703125
117.453125,0.734375
118.234375,0.781250
118.968750,0.734375
119.671875,0.703125
120.390625,0.718750
121.125000,0.734375
121.875000,0.750000
122.609375,0.734375
123.343750,0.734375
124.156250,0.812500
124.984375,0.828125
125.718750,0.734375
126.437500,0.718750
127.171875,0.734375
127.937500,0.765625
128.671875,0.734375
129.390625,0.718750
130.171875,0.781250
131.000000,0.828125
131.765625,0.765625
132.515625,0.750000
133.328125,0.812500
134.156250,0.828125
134.937500,0.781250
135.718750,0.781250
136.515625,0.796875
137.312500,0.796875
138.093750,0.781250
138.859375,0.765625
139.671875,0.812500
140.484375,0.812500
141.250000,0.765625
142.046875,0.796875
142.937500,0.890625
143.796875,0.859375
144.562500,0.765625
145.375000,0.812500
146.234375,0.859375
147.078125,0.843750
147.859375,0.781250
148.625000,0.765625
149.437500,0.812500
150.265625,0.828125
151.078125,0.812500
151.906250,0.828125
152.812500,0.906250
153.687500,0.875000
154.515625,0.828125
155.375000,0.859375
156.218750,0.843750
156.984375,0.765625
157.765625,0.781250
158.593750,0.828125
159.468750,0.875000
160.281250,0.812500
161.093750,0.812500
161.968750,0.875000
162.843750,0.875000
163.625000,0.781250
164.421875,0.796875
165.265625,0.843750
166.062500,0.796875
166.828125,0.765625
167.625000,0.796875
168.453125,0.828125
169.265625,0.812500
170.062500,0.796875
170.906250,0.843750
171.765625,0.859375
172.546875,0.781250
173.312500,0.765625
174.109375,0.796875
174.875000,0.765625
175.609375,0.734375
176.343750,0.734375
177.171875,0.828125
182.859375,0.781250
183.625000,0.765625
184.437500,0.812500
185.218750,0.781250
185.921875,0.703125
186.671875,0.750000
187.453125,0.781250
188.296875,0.843750
189.109375,0.812500
189.937500,0.828125
190.828125,0.890625
191.718750,0.890625
192.562500,0.843750
193.375000,0.812500
194.203125,0.828125
195.015625,0.812500
195.843750,0.828125
196.609375,0.765625
197.359375,0.750000
198.156250,0.796875
199.031250,0.875000
199.875000,0.843750
200.703125,0.828125
201.609375,0.906250
202.500000,0.890625
203.328125,0.828125
204.093750,0.765625
204.875000,0.781250
205.671875,0.796875
206.421875,0.750000
207.140625,0.718750
207.921875,0.781250
