Time_stamp,Value
1603462628.84375,11.39
1603462628.859375,14.33
1603462628.875,17.55
1603462628.890625,20.56
1603462628.90625,22.90
1603462628.921875,24.26
1603462628.9375,24.46
1603462628.953125,23.49
1603462628.96875,21.54
1603462628.984375,18.92
1603462629.0,15.97
1603462629.015625,12.96
1603462629.03125,10.08
1603462629.046875,7.34
1603462629.0625,4.77
1603462629.078125,2.34
1603462629.09375,0.06
1603462629.109375,-2.07
1603462629.125,-4.15
1603462629.140625,-6.32
1603462629.15625,-8.74
1603462629.171875,-11.48
1603462629.1875,-14.48
1603462629.203125,-17.50
1603462629.21875,-20.29
1603462629.234375,-22.71
1603462629.25,-24.83
1603462629.265625,-26.93
1603462629.28125,-29.42
1603462629.296875,-32.66
1603462629.3125,-36.83
1603462629.328125,-41.74
1603462629.34375,-46.85
1603462629.359375,-51.36
1603462629.375,-54.30
1603462629.390625,-54.78
1603462629.40625,-52.16
1603462629.421875,-46.18
1603462629.4375,-37.05
1603462629.453125,-25.44
1603462629.46875,-12.41
1603462629.484375,0.82
1603462629.5,13.01
1603462629.515625,23.21
1603462629.53125,30.82
1603462629.546875,35.71
1603462629.5625,38.06
1603462629.578125,38.25
1603462629.59375,36.67
1603462629.609375,33.74
1603462629.625,29.90
1603462629.640625,25.64
1603462629.65625,21.56
1603462629.671875,18.24
1603462629.6875,16.09
1603462629.703125,15.29
1603462629.71875,15.75
1603462629.734375,17.19
1603462629.75,19.23
1603462629.765625,21.53
1603462629.78125,23.80
1603462629.796875,25.79
1603462629.8125,27.25
1603462629.828125,27.96
1603462629.84375,27.68
1603462629.859375,26.29
1603462629.875,23.80
1603462629.890625,20.41
1603462629.90625,16.49
1603462629.921875,12.48
1603462629.9375,8.75
1603462629.953125,5.55
1603462629.96875,2.85
1603462629.984375,0.40
1603462630.0,-2.15
1603462630.015625,-5.09
1603462630.03125,-8.54
1603462630.046875,-12.36
1603462630.0625,-16.24
1603462630.078125,-19.89
1603462630.09375,-23.12
1603462630.109375,-25.96
1603462630.125,-28.68
1603462630.140625,-31.67
1603462630.15625,-35.33
1603462630.171875,-39.92
1603462630.1875,-45.37
1603462630.203125,-51.21
1603462630.21875,-56.53
1603462630.234375,-60.11
1603462630.25,-60.80
1603462630.265625,-57.82
1603462630.28125,-50.98
1603462630.296875,-40.81
1603462630.3125,-28.38
1603462630.328125,-15.00
1603462630.34375,-1.93
1603462630.359375,9.82
1603462630.375,19.61
1603462630.390625,27.08
1603462630.40625,32.15
1603462630.421875,34.87
1603462630.4375,35.43
1603462630.453125,34.11
1603462630.46875,31.33
1603462630.484375,27.63
1603462630.5,23.63
1603462630.515625,19.95
1603462630.53125,17.08
1603462630.546875,15.31
1603462630.5625,14.69
1603462630.578125,15.11
1603462630.59375,16.38
1603462630.609375,18.26
1603462630.625,20.46
1603462630.640625,22.61
1603462630.65625,24.27
1603462630.671875,24.99
1603462630.6875,24.48
1603462630.703125,22.67
1603462630.71875,19.79
1603462630.734375,16.25
1603462630.75,12.55
1603462630.765625,9.03
1603462630.78125,5.86
1603462630.796875,2.96
1603462630.8125,0.08
1603462630.828125,-3.06
1603462630.84375,-6.65
1603462630.859375,-10.62
1603462630.875,-14.77
1603462630.890625,-18.79
1603462630.90625,-22.48
1603462630.921875,-25.85
1603462630.9375,-29.07
1603462630.953125,-32.41
1603462630.96875,-36.14
1603462630.984375,-40.44
1603462631.0,-45.44
1603462631.015625,-51.16
1603462631.03125,-57.41
1603462631.046875,-63.64
1603462631.0625,-68.88
1603462631.078125,-71.80
1603462631.09375,-71.17
1603462631.109375,-66.24
1603462631.125,-57.09
1603462631.140625,-44.58
1603462631.15625,-30.10
1603462631.171875,-15.06
1603462631.1875,-0.61
1603462631.203125,12.54
1603462631.21875,24.05
1603462631.234375,33.71
1603462631.25,41.39
1603462631.265625,46.99
1603462631.28125,50.56
1603462631.296875,52.32
1603462631.3125,52.65
1603462631.328125,52.04
1603462631.34375,50.94
1603462631.359375,49.71
1603462631.375,48.59
1603462631.390625,47.71
1603462631.40625,47.16
1603462631.421875,47.01
1603462631.4375,47.28
1603462631.453125,47.94
1603462631.46875,48.82
1603462631.484375,49.61
1603462631.5,49.90
1603462631.515625,49.22
1603462631.53125,47.24
1603462631.546875,43.86
1603462631.5625,39.23
1603462631.578125,33.81
1603462631.59375,28.11
1603462631.609375,22.65
1603462631.625,17.71
1603462631.640625,13.36
1603462631.65625,9.47
1603462631.671875,5.83
1603462631.6875,2.26
1603462631.703125,-1.28
1603462631.71875,-4.72
1603462631.734375,-7.94
1603462631.75,-10.88
1603462631.765625,-13.59
1603462631.78125,-16.26
1603462631.796875,-19.25
1603462631.8125,-22.89
1603462631.828125,-27.42
1603462631.84375,-32.80
1603462631.859375,-38.59
1603462631.875,-43.91
1603462631.890625,-47.62
1603462631.90625,-48.52
1603462631.921875,-45.75
1603462631.9375,-39.10
1603462631.953125,-29.06
1603462631.96875,-16.76
1603462631.984375,-3.63
1603462632.0,8.91
1603462632.015625,19.81
1603462632.03125,28.45
1603462632.046875,34.66
1603462632.0625,38.52
1603462632.078125,40.20
1603462632.09375,39.95
1603462632.109375,38.06
1603462632.125,34.93
1603462632.140625,31.05
1603462632.15625,27.04
1603462632.171875,23.50
1603462632.1875,20.88
1603462632.203125,19.45
1603462632.21875,19.23
1603462632.234375,20.05
1603462632.25,21.64
1603462632.265625,23.66
1603462632.28125,25.79
1603462632.296875,27.71
1603462632.3125,29.05
1603462632.328125,29.47
1603462632.34375,28.72
1603462632.359375,26.73
1603462632.375,23.68
1603462632.390625,19.96
1603462632.40625,16.07
1603462632.421875,12.45
1603462632.4375,9.37
1603462632.453125,6.85
1603462632.46875,4.73
1603462632.484375,2.72
1603462632.5,0.54
1603462632.515625,-1.98
1603462632.53125,-4.83
1603462632.546875,-7.83
