Time_stamp,Value
-1815528.28125,-2.90
-1815528.265625,-4.25
-1815528.25,-5.39
-1815528.234375,-6.43
-1815528.21875,-7.67
-1815528.203125,-9.46
-1815528.1875,-11.92
-1815528.171875,-14.86
-1815528.15625,-17.86
-1815528.140625,-20.59
-1815528.125,-23.04
-1815528.109375,-25.49
-1815528.09375,-28.20
-1815528.078125,-31.10
-1815528.0625,-33.63
-1815528.046875,-34.89
-1815528.03125,-34.15
-1815528.015625,-31.22
-1815528.0,-26.58
-1815527.984375,-21.13
-1815527.96875,-15.70
-1815527.953125,-10.69
-1815527.9375,-6.07
-1815527.921875,-1.57
-1815527.90625,2.94
-1815527.890625,7.30
-1815527.875,11.14
-1815527.859375,14.13
-1815527.84375,16.15
-1815527.828125,17.37
-1815527.8125,18.11
-1815527.796875,18.66
-1815527.78125,19.20
-1815527.765625,19.75
-1815527.75,20.29
-1815527.734375,20.79
-1815527.71875,21.22
-1815527.703125,21.48
-1815527.6875,21.45
-1815527.671875,20.97
-1815527.65625,19.98
-1815527.640625,18.64
-1815527.625,17.25
-1815527.609375,16.17
-1815527.59375,15.69
-1815527.578125,15.83
-1815527.5625,16.38
-1815527.546875,17.02
-1815527.53125,17.45
-1815527.515625,17.56
-1815527.5,17.48
-1815527.484375,17.47
-1815527.46875,17.69
-1815527.453125,18.12
-1815527.4375,18.55
-1815527.421875,18.75
-1815527.40625,18.59
-1815527.390625,18.13
-1815527.375,17.58
-1815527.359375,17.14
-1815527.34375,16.91
-1815527.328125,16.81
-1815527.3125,16.68
-1815527.296875,16.30
-1815527.28125,15.49
-1815527.265625,14.11
-1815527.25,12.10
-1815527.234375,9.45
-1815527.21875,6.24
-1815527.203125,2.59
-1815527.1875,-1.24
-1815527.171875,-4.97
-1815527.15625,-8.27
-1815527.140625,-10.80
-1815527.125,-12.35
-1815527.109375,-12.96
-1815527.09375,-13.08
-1815527.078125,-13.48
-1815527.0625,-15.08
-1815527.046875,-18.46
-1815527.03125,-23.55
-1815527.015625,-29.53
-1815527.0,-35.03
-1815526.984375,-38.68
-1815526.96875,-39.58
-1815526.953125,-37.55
-1815526.9375,-33.13
-1815526.921875,-27.23
-1815526.90625,-20.81
-1815526.890625,-14.67
-1815526.875,-9.40
-1815526.859375,-5.36
-1815526.84375,-2.71
-1815526.828125,-1.37
-1815526.8125,-0.93
-1815526.796875,-0.83
-1815526.78125,-0.43
-1815526.765625,0.69
-1815526.75,2.59
-1815526.734375,5.03
-1815526.71875,7.58
-1815526.703125,9.84
-1815526.6875,11.57
-1815526.671875,12.75
-1815526.65625,13.48
-1815526.640625,13.90
-1815526.625,14.10
-1815526.609375,14.17
-1815526.59375,14.11
-1815526.578125,13.90
-1815526.5625,13.48
-1815526.546875,12.75
-1815526.53125,11.63
-1815526.515625,10.12
-1815526.5,8.33
-1815526.484375,6.42
-1815526.46875,4.55
-1815526.453125,2.81
-1815526.4375,1.20
-1815526.421875,-0.28
-1815526.40625,-1.67
-1815526.390625,-3.05
-1815526.375,-4.59
-1815526.359375,-6.53
-1815526.34375,-9.05
-1815526.328125,-12.15
-1815526.3125,-15.52
-1815526.296875,-18.66
-1815526.28125,-21.02
-1815526.265625,-22.30
-1815526.25,-22.66
-1815526.234375,-22.69
-1815526.21875,-23.26
-1815526.203125,-25.13
-1815526.1875,-28.62
-1815526.171875,-33.37
-1815526.15625,-38.39
-1815526.140625,-42.36
-1815526.125,-44.10
-1815526.109375,-42.92
-1815526.09375,-38.91
-1815526.078125,-32.81
-1815526.0625,-25.74
-1815526.046875,-18.78
-1815526.03125,-12.68
-1815526.015625,-7.75
-1815526.0,-3.98
-1815525.984375,-1.19
-1815525.96875,0.84
-1815525.953125,2.33
-1815525.9375,3.56
-1815525.921875,4.83
-1815525.90625,6.42
-1815525.890625,8.52
-1815525.875,11.06
-1815525.859375,13.69
-1815525.84375,15.86
-1815525.828125,17.10
-1815525.8125,17.18
-1815525.796875,16.35
-1815525.78125,15.19
-1815525.765625,14.38
-1815525.75,14.42
-1815525.734375,15.39
-1815525.71875,16.92
-1815525.703125,18.50
-1815525.6875,19.64
-1815525.671875,20.12
-1815525.65625,19.87
-1815525.640625,18.83
-1815525.625,16.87
-1815525.609375,13.78
-1815525.59375,9.46
-1815525.578125,4.10
-1815525.5625,-1.74
-1815525.546875,-7.28
-1815525.53125,-11.76
-1815525.515625,-14.73
-1815525.5,-16.16
-1815525.484375,-16.45
-1815525.46875,-16.24
-1815525.453125,-16.15
-1815525.4375,-16.61
-1815525.421875,-17.71
-1815525.40625,-19.24
-1815525.390625,-20.84
-1815525.375,-22.21
-1815525.359375,-23.21
-1815525.34375,-23.94
-1815525.328125,-24.68
-1815525.3125,-25.70
-1815525.296875,-27.18
-1815525.28125,-29.14
-1815525.265625,-31.37
-1815525.25,-33.45
-1815525.234375,-34.72
-1815525.21875,-34.46
-1815525.203125,-32.11
-1815525.1875,-27.49
-1815525.171875,-21.00
-1815525.15625,-13.54
-1815525.140625,-6.20
-1815525.125,0.16
-1815525.109375,5.19
-1815525.09375,9.07
-1815525.078125,12.27
-1815525.0625,15.15
-1815525.046875,17.76
-1815525.03125,19.87
-1815525.015625,21.22
-1815525.0,21.79
-1815524.984375,21.86
-1815524.96875,21.89
-1815524.953125,22.31
-1815524.9375,23.23
-1815524.921875,24.52
-1815524.90625,25.87
-1815524.890625,27.00
-1815524.875,27.79
-1815524.859375,28.27
-1815524.84375,28.54
-1815524.828125,28.64
-1815524.8125,28.48
-1815524.796875,27.93
-1815524.78125,26.84
-1815524.765625,25.16
-1815524.75,22.95
-1815524.734375,20.37
-1815524.71875,17.62
-1815524.703125,14.90
-1815524.6875,12.42
-1815524.671875,10.40
-1815524.65625,8.98
-1815524.640625,8.16
-1815524.625,7.75
-1815524.609375,7.33
-1815524.59375,6.48
-1815524.578125,4.93
-1815524.5625,2.78
-1815524.546875,0.46
-1815524.53125,-1.43
-1815524.515625,-2.36
-1815524.5,-2.19
-1815524.484375,-1.15
-1815524.46875,0.29
-1815524.453125,1.69
-1815524.4375,2.86
-1815524.421875,3.80
-1815524.40625,4.62
-1815524.390625,5.33
-1815524.375,5.70
-1815524.359375,5.34
-1815524.34375,3.89
-1815524.328125,1.11
-1815524.3125,-2.96
-1815524.296875,-8.05
-1815524.28125,-13.63
-1815524.265625,-19.00
-1815524.25,-23.27
-1815524.234375,-25.65
-1815524.21875,-25.67
-1815524.203125,-23.42
-1815524.1875,-19.58
-1815524.171875,-15.15
-1815524.15625,-10.97
-1815524.140625,-7.38
-1815524.125,-4.10
-1815524.109375,-0.57
-1815524.09375,3.67
-1815524.078125,8.59
-1815524.0625,13.70
-1815524.046875,18.28
-1815524.03125,21.76
-1815524.015625,23.90
-1815524.0,24.78
-1815523.984375,24.57
-1815523.96875,23.34
-1815523.953125,21.17
-1815523.9375,18.23
-1815523.921875,14.92
-1815523.90625,11.87
-1815523.890625,9.73
-1815523.875,8.90
-1815523.859375,9.40
-1815523.84375,10.82
-1815523.828125,12.53
-1815523.8125,13.93
-1815523.796875,14.64
-1815523.78125,14.62
-1815523.765625,14.08
-1815523.75,13.32
-1815523.734375,12.55
-1815523.71875,11.79
-1815523.703125,10.91
-1815523.6875,9.72
-1815523.671875,8.13
-1815523.65625,6.22
-1815523.640625,4.20
-1815523.625,2.31
-1815523.609375,0.67
-1815523.59375,-0.73
-1815523.578125,-2.03
-1815523.5625,-3.35
-1815523.546875,-4.78
-1815523.53125,-6.29
-1815523.515625,-7.92
-1815523.5,-9.79
-1815523.484375,-12.15
-1815523.46875,-15.23
-1815523.453125,-19.13
-1815523.4375,-23.75
-1815523.421875,-28.74
-1815523.40625,-33.55
-1815523.390625,-37.60
-1815523.375,-40.34
-1815523.359375,-41.35
-1815523.34375,-40.50
-1815523.328125,-37.92
-1815523.3125,-34.04
-1815523.296875,-29.40
-1815523.28125,-24.48
-1815523.265625,-19.58
-1815523.25,-14.76
-1815523.234375,-10.00
-1815523.21875,-5.33
-1815523.203125,-0.93
-1815523.1875,2.89
-1815523.171875,5.82
-1815523.15625,7.70
-1815523.140625,8.62
-1815523.125,8.79
-1815523.109375,8.49
-1815523.09375,7.91
-1815523.078125,7.12
-1815523.0625,6.14
-1815523.046875,4.99
-1815523.03125,3.74
-1815523.015625,2.58
-1815523.0,1.66
-1815522.984375,1.08
-1815522.96875,0.84
-1815522.953125,0.79
-1815522.9375,0.74
-1815522.921875,0.52
-1815522.90625,0.05
-1815522.890625,-0.58
-1815522.875,-1.24
-1815522.859375,-1.83
-1815522.84375,-2.40
-1815522.828125,-3.08
-1815522.8125,-4.05
-1815522.796875,-5.40
-1815522.78125,-7.02
-1815522.765625,-8.65
-1815522.75,-10.02
-1815522.734375,-10.99
-1815522.71875,-11.62
-1815522.703125,-12.21
-1815522.6875,-13.11
-1815522.671875,-14.64
-1815522.65625,-17.01
-1815522.640625,-20.23
-1815522.625,-24.13
-1815522.609375,-28.26
-1815522.59375,-31.97
-1815522.578125,-34.43
-1815522.5625,-34.86
-1815522.546875,-32.77
-1815522.53125,-28.16
-1815522.515625,-21.59
-1815522.5,-13.96
-1815522.484375,-6.22
-1815522.46875,0.87
-1815522.453125,6.96
-1815522.4375,12.01
-1815522.421875,16.20
-1815522.40625,19.81
-1815522.390625,23.12
-1815522.375,26.36
-1815522.359375,29.37
-1815522.34375,31.52
-1815522.328125,31.67
-1815522.3125,28.56
-1815522.296875,21.47
-1815522.28125,10.82
-1815522.265625,-1.67
-1815522.25,-13.48
-1815522.234375,-22.09
-1815522.21875,-25.94
-1815522.203125,-24.89
-1815522.1875,-20.10
-1815522.171875,-13.34
-1815522.15625,-6.28
-1815522.140625,-0.02
-1815522.125,4.99
-1815522.109375,8.73
-1815522.09375,11.35
-1815522.078125,12.99
-1815522.0625,13.81
-1815522.046875,14.02
-1815522.03125,13.94
-1815522.015625,13.81
-1815522.0,13.74
-1815521.984375,13.64
-1815521.96875,13.21
-1815521.953125,12.13
-1815521.9375,10.21
-1815521.921875,7.48
-1815521.90625,4.18
-1815521.890625,0.71
-1815521.875,-2.64
-1815521.859375,-5.74
-1815521.84375,-8.78
-1815521.828125,-12.19
-1815521.8125,-16.36
-1815521.796875,-21.37
-1815521.78125,-26.72
-1815521.765625,-31.37
-1815521.75,-34.03
-1815521.734375,-33.63
-1815521.71875,-29.75
-1815521.703125,-22.84
-1815521.6875,-14.01
-1815521.671875,-4.64
-1815521.65625,4.08
-1815521.640625,11.43
-1815521.625,17.13
-1815521.609375,21.23
-1815521.59375,23.96
-1815521.578125,25.57
-1815521.5625,26.38
-1815521.546875,26.75
-1815521.53125,26.99
-1815521.515625,27.29
-1815521.5,27.62
-1815521.484375,27.81
-1815521.46875,27.64
-1815521.453125,26.98
-1815521.4375,25.88
-1815521.421875,24.58
-1815521.40625,23.36
-1815521.390625,22.49
-1815521.375,22.04
-1815521.359375,21.94
-1815521.34375,21.95
-1815521.328125,21.79
-1815521.3125,21.19
-1815521.296875,20.03
-1815521.28125,18.33
-1815521.265625,16.27
-1815521.25,14.14
-1815521.234375,12.19
-1815521.21875,10.55
-1815521.203125,9.21
-1815521.1875,7.94
-1815521.171875,6.38
-1815521.15625,4.24
-1815521.140625,1.44
-1815521.125,-1.79
-1815521.109375,-4.95
-1815521.09375,-7.46
-1815521.078125,-8.95
-1815521.0625,-9.45
-1815521.046875,-9.45
-1815521.03125,-9.69
-1815521.015625,-10.90
-1815521.0,-13.53
-1815520.984375,-17.64
-1815520.96875,-22.85
-1815520.953125,-28.45
-1815520.9375,-33.56
-1815520.921875,-37.29
-1815520.90625,-39.03
-1815520.890625,-38.63
-1815520.875,-36.43
-1815520.859375,-33.12
-1815520.84375,-29.40
-1815520.828125,-25.71
-1815520.8125,-22.04
-1815520.796875,-18.09
-1815520.78125,-13.56
-1815520.765625,-8.47
-1815520.75,-3.25
-1815520.734375,1.39
-1815520.71875,4.78
-1815520.703125,6.54
-1815520.6875,6.75
-1815520.671875,5.82
-1815520.65625,4.33
-1815520.640625,2.85
-1815520.625,1.86
-1815520.609375,1.64
-1815520.59375,2.29
-1815520.578125,3.72
-1815520.5625,5.67
-1815520.546875,7.71
-1815520.53125,9.32
-1815520.515625,10.08
-1815520.5,9.79
-1815520.484375,8.62
-1815520.46875,7.01
-1815520.453125,5.61
-1815520.4375,4.92
-1815520.421875,5.11
-1815520.40625,5.94
-1815520.390625,6.86
-1815520.375,7.32
-1815520.359375,6.91
-1815520.34375,5.55
-1815520.328125,3.48
-1815520.3125,1.07
-1815520.296875,-1.29
-1815520.28125,-3.37
-1815520.265625,-5.12
-1815520.25,-6.67
-1815520.234375,-8.36
-1815520.21875,-10.54
-1815520.203125,-13.52
-1815520.1875,-17.32
-1815520.171875,-21.55
-1815520.15625,-25.45
-1815520.140625,-28.13
-1815520.125,-28.80
-1815520.109375,-27.09
-1815520.09375,-23.15
-1815520.078125,-17.50
-1815520.0625,-10.82
-1815520.046875,-3.82
-1815520.03125,2.87
-1815520.015625,8.69
-1815520.0,13.12
-1815519.984375,15.80
-1815519.96875,16.67
-1815519.953125,16.10
-1815519.9375,14.77
-1815519.921875,13.45
-1815519.90625,12.64
-1815519.890625,12.42
-1815519.875,12.50
-1815519.859375,12.47
-1815519.84375,12.09
-1815519.828125,11.45
-1815519.8125,10.84
-1815519.796875,10.60
-1815519.78125,10.80
-1815519.765625,11.26
-1815519.75,11.62
-1815519.734375,11.57
-1815519.71875,11.06
-1815519.703125,10.24
-1815519.6875,9.37
-1815519.671875,8.64
-1815519.65625,8.01
-1815519.640625,7.26
-1815519.625,6.08
-1815519.609375,4.26
-1815519.59375,1.79
-1815519.578125,-1.12
-1815519.5625,-4.16
-1815519.546875,-7.01
-1815519.53125,-9.46
-1815519.515625,-11.45
-1815519.5,-13.10
-1815519.484375,-14.70
-1815519.46875,-16.64
-1815519.453125,-19.25
-1815519.4375,-22.74
-1815519.421875,-27.10
-1815519.40625,-32.00
-1815519.390625,-36.85
-1815519.375,-40.96
-1815519.359375,-43.61
-1815519.34375,-44.33
-1815519.328125,-42.93
-1815519.3125,-39.54
-1815519.296875,-34.56
-1815519.28125,-28.47
-1815519.265625,-21.71
-1815519.25,-14.61
-1815519.234375,-7.38
-1815519.21875,-0.23
-1815519.203125,6.59
-1815519.1875,12.74
-1815519.171875,17.90
-1815519.15625,21.82
-1815519.140625,24.50
-1815519.125,26.09
-1815519.109375,26.92
-1815519.09375,27.30
-1815519.078125,27.51
-1815519.0625,27.74
-1815519.046875,28.11
-1815519.03125,28.67
-1815519.015625,29.45
-1815519.0,30.39
-1815518.984375,31.32
-1815518.96875,31.98
-1815518.953125,32.11
-1815518.9375,31.55
-1815518.921875,30.32
-1815518.90625,28.59
-1815518.890625,26.60
-1815518.875,24.50
-1815518.859375,22.36
-1815518.84375,20.07
-1815518.828125,17.56
-1815518.8125,14.80
-1815518.796875,11.85
-1815518.78125,8.87
-1815518.765625,5.97
-1815518.75,3.20
-1815518.734375,0.52
-1815518.71875,-2.13
-1815518.703125,-4.79
-1815518.6875,-7.42
-1815518.671875,-9.91
-1815518.65625,-12.18
-1815518.640625,-14.13
-1815518.625,-15.80
-1815518.609375,-17.34
-1815518.59375,-18.99
-1815518.578125,-21.10
-1815518.5625,-23.91
-1815518.546875,-27.57
-1815518.53125,-31.93
-1815518.515625,-36.53
-1815518.5,-40.64
-1815518.484375,-43.41
-1815518.46875,-44.16
-1815518.453125,-42.50
-1815518.4375,-38.45
-1815518.421875,-32.45
-1815518.40625,-25.12
-1815518.390625,-17.15
-1815518.375,-9.09
-1815518.359375,-1.35
-1815518.34375,5.77
-1815518.328125,12.01
-1815518.3125,17.11
-1815518.296875,20.84
-1815518.28125,23.12
-1815518.265625,24.07
-1815518.25,24.07
-1815518.234375,23.61
-1815518.21875,23.13
-1815518.203125,22.83
-1815518.1875,22.69
-1815518.171875,22.54
-1815518.15625,22.20
-1815518.140625,21.69
-1815518.125,21.12
-1815518.109375,20.70
-1815518.09375,20.48
-1815518.078125,20.28
-1815518.0625,19.76
-1815518.046875,18.60
-1815518.03125,16.70
-1815518.015625,14.25
-1815518.0,11.70
-1815517.984375,9.53
-1815517.96875,8.13
-1815517.953125,7.57
-1815517.9375,7.68
-1815517.921875,8.05
-1815517.90625,8.20
-1815517.890625,7.69
-1815517.875,6.28
-1815517.859375,3.98
-1815517.84375,1.05
-1815517.828125,-2.06
-1815517.8125,-4.91
-1815517.796875,-7.23
-1815517.78125,-8.98
-1815517.765625,-10.39
-1815517.75,-11.85
-1815517.734375,-13.73
-1815517.71875,-16.29
-1815517.703125,-19.59
-1815517.6875,-23.43
-1815517.671875,-27.29
-1815517.65625,-30.52
-1815517.640625,-32.37
-1815517.625,-32.27
-1815517.609375,-30.01
-1815517.59375,-25.87
-1815517.578125,-20.44
-1815517.5625,-14.55
-1815517.546875,-8.89
-1815517.53125,-3.91
-1815517.515625,0.18
-1815517.5,3.43
-1815517.484375,5.91
-1815517.46875,7.75
-1815517.453125,9.07
-1815517.4375,10.01
-1815517.421875,10.76
-1815517.40625,11.44
-1815517.390625,12.10
-1815517.375,12.69
-1815517.359375,13.17
-1815517.34375,13.55
-1815517.328125,13.94
-1815517.3125,14.52
-1815517.296875,15.39
-1815517.28125,16.61
-1815517.265625,18.04
-1815517.25,19.49
-1815517.234375,20.68
-1815517.21875,21.35
-1815517.203125,21.25
-1815517.1875,20.27
-1815517.171875,18.44
-1815517.15625,16.00
-1815517.140625,13.34
-1815517.125,10.84
-1815517.109375,8.74
-1815517.09375,7.00
-1815517.078125,5.41
-1815517.0625,3.65
-1815517.046875,1.50
-1815517.03125,-1.08
-1815517.015625,-4.03
-1815517.0,-7.21
-1815516.984375,-10.50
-1815516.96875,-13.80
-1815516.953125,-17.06
-1815516.9375,-20.27
-1815516.921875,-23.51
-1815516.90625,-26.99
-1815516.890625,-30.89
-1815516.875,-35.21
-1815516.859375,-39.52
-1815516.84375,-43.00
-1815516.828125,-44.68
-1815516.8125,-43.79
-1815516.796875,-40.17
-1815516.78125,-34.28
-1815516.765625,-27.09
-1815516.75,-19.60
-1815516.734375,-12.53
-1815516.71875,-6.16
-1815516.703125,-0.44
-1815516.6875,4.77
-1815516.671875,9.39
-1815516.65625,13.22
-1815516.640625,16.00
-1815516.625,17.68
-1815516.609375,18.52
-1815516.59375,19.05
-1815516.578125,19.79
-1815516.5625,21.03
-1815516.546875,22.68
-1815516.53125,24.36
-1815516.515625,25.56
-1815516.5,25.98
-1815516.484375,25.59
-1815516.46875,24.67
-1815516.453125,23.64
-1815516.4375,22.80
-1815516.421875,22.28
-1815516.40625,21.92
-1815516.390625,21.48
-1815516.375,20.77
-1815516.359375,19.70
-1815516.34375,18.37
-1815516.328125,16.90
-1815516.3125,15.44
-1815516.296875,13.98
-1815516.28125,12.52
-1815516.265625,11.01
-1815516.25,9.45
-1815516.234375,7.80
-1815516.21875,6.03
-1815516.203125,4.00
-1815516.1875,1.57
-1815516.171875,-1.36
-1815516.15625,-4.65
-1815516.140625,-8.01
-1815516.125,-11.10
-1815516.109375,-13.68
-1815516.09375,-15.76
-1815516.078125,-17.60
-1815516.0625,-19.60
-1815516.046875,-22.13
-1815516.03125,-25.43
-1815516.015625,-29.41
-1815516.0,-33.70
-1815515.984375,-37.60
-1815515.96875,-40.24
-1815515.953125,-40.82
-1815515.9375,-38.82
-1815515.921875,-34.21
-1815515.90625,-27.52
-1815515.890625,-19.65
-1815515.875,-11.59
-1815515.859375,-4.13
-1815515.84375,2.26
-1815515.828125,7.43
-1815515.8125,11.47
-1815515.796875,14.53
-1815515.78125,16.82
-1815515.765625,18.55
-1815515.75,19.91
-1815515.734375,21.06
-1815515.71875,22.01
-1815515.703125,22.66
-1815515.6875,22.85
-1815515.671875,22.44
-1815515.65625,21.48
-1815515.640625,20.17
-1815515.625,18.89
-1815515.609375,17.99
-1815515.59375,17.70
-1815515.578125,18.01
-1815515.5625,18.65
-1815515.546875,19.23
-1815515.53125,19.40
-1815515.515625,18.97
-1815515.5,18.02
-1815515.484375,16.80
-1815515.46875,15.65
-1815515.453125,14.77
-1815515.4375,14.14
-1815515.421875,13.51
-1815515.40625,12.53
-1815515.390625,10.88
-1815515.375,8.44
-1815515.359375,5.35
-1815515.34375,1.87
-1815515.328125,-1.64
-1815515.3125,-4.91
-1815515.296875,-7.77
-1815515.28125,-10.26
-1815515.265625,-12.53
-1815515.25,-14.82
-1815515.234375,-17.38
-1815515.21875,-20.37
-1815515.203125,-23.79
-1815515.1875,-27.47
-1815515.171875,-31.04
-1815515.15625,-33.95
-1815515.140625,-35.65
-1815515.125,-35.64
-1815515.109375,-33.72
-1815515.09375,-30.02
-1815515.078125,-24.97
-1815515.0625,-19.13
-1815515.046875,-13.05
-1815515.03125,-7.15
-1815515.015625,-1.71
-1815515.0,3.08
-1815514.984375,7.03
-1815514.96875,10.01
-1815514.953125,12.02
-1815514.9375,13.20
-1815514.921875,13.85
-1815514.90625,14.28
-1815514.890625,14.69
-1815514.875,15.05
-1815514.859375,15.16
-1815514.84375,14.82
-1815514.828125,13.99
-1815514.8125,12.89
-1815514.796875,11.92
-1815514.78125,11.51
-1815514.765625,11.85
-1815514.75,12.82
-1815514.734375,14.05
-1815514.71875,15.02
-1815514.703125,15.29
-1815514.6875,14.59
-1815514.671875,12.89
-1815514.65625,10.37
-1815514.640625,7.39
-1815514.625,4.38
-1815514.609375,1.79
-1815514.59375,-0.09
-1815514.578125,-1.21
-1815514.5625,-1.76
-1815514.546875,-2.11
-1815514.53125,-2.64
-1815514.515625,-3.59
-1815514.5,-5.03
-1815514.484375,-6.89
-1815514.46875,-9.04
-1815514.453125,-11.41
-1815514.4375,-13.97
-1815514.421875,-16.64
-1815514.40625,-19.37
-1815514.390625,-22.10
-1815514.375,-24.85
-1815514.359375,-27.65
-1815514.34375,-30.46
-1815514.328125,-33.00
-1815514.3125,-34.72
-1815514.296875,-34.96
-1815514.28125,-33.21
-1815514.265625,-29.38
-1815514.25,-23.88
-1815514.234375,-17.44
-1815514.21875,-10.83
-1815514.203125,-4.59
-1815514.1875,1.08
-1815514.171875,6.17
-1815514.15625,10.71
-1815514.140625,14.59
-1815514.125,17.58
-1815514.109375,19.49
-1815514.09375,20.32
-1815514.078125,20.34
-1815514.0625,19.99
-1815514.046875,19.66
-1815514.03125,19.54
-1815514.015625,19.57
-1815514.0,19.51
-1815513.984375,19.20
-1815513.96875,18.60
-1815513.953125,17.88
-1815513.9375,17.27
-1815513.921875,16.92
-1815513.90625,16.81
-1815513.890625,16.80
-1815513.875,16.73
-1815513.859375,16.55
-1815513.84375,16.32
-1815513.828125,16.09
-1815513.8125,15.83
-1815513.796875,15.32
-1815513.78125,14.31
-1815513.765625,12.68
-1815513.75,10.54
-1815513.734375,8.26
-1815513.71875,6.22
-1815513.703125,4.62
-1815513.6875,3.32
-1815513.671875,2.01
-1815513.65625,0.36
-1815513.640625,-1.75
-1815513.625,-4.17
-1815513.609375,-6.59
-1815513.59375,-8.76
-1815513.578125,-10.62
-1815513.5625,-12.30
-1815513.546875,-13.97
-1815513.53125,-15.75
-1815513.515625,-17.64
-1815513.5,-19.62
-1815513.484375,-21.70
-1815513.46875,-24.00
-1815513.453125,-26.60
-1815513.4375,-29.46
-1815513.421875,-32.20
-1815513.40625,-34.25
-1815513.390625,-34.91
-1815513.375,-33.65
-1815513.359375,-30.33
-1815513.34375,-25.18
-1815513.328125,-18.81
-1815513.3125,-11.97
-1815513.296875,-5.38
-1815513.28125,0.45
-1815513.265625,5.29
-1815513.25,9.13
-1815513.234375,12.12
-1815513.21875,14.44
-1815513.203125,16.25
-1815513.1875,17.67
-1815513.171875,18.73
-1815513.15625,19.47
-1815513.140625,19.92
-1815513.125,20.13
-1815513.109375,20.15
-1815513.09375,20.04
-1815513.078125,19.75
-1815513.0625,19.29
-1815513.046875,18.71
-1815513.03125,18.20
-1815513.015625,18.03
-1815513.0,18.45
-1815512.984375,19.49
-1815512.96875,20.92
-1815512.953125,22.27
-1815512.9375,23.00
-1815512.921875,22.78
-1815512.90625,21.58
-1815512.890625,19.65
-1815512.875,17.39
-1815512.859375,15.18
-1815512.84375,13.20
-1815512.828125,11.49
-1815512.8125,9.98
-1815512.796875,8.61
-1815512.78125,7.31
-1815512.765625,6.01
-1815512.75,4.60
-1815512.734375,2.89
-1815512.71875,0.73
-1815512.703125,-1.93
-1815512.6875,-4.97
-1815512.671875,-8.23
-1815512.65625,-11.55
-1815512.640625,-14.93
-1815512.625,-18.55
-1815512.609375,-22.64
-1815512.59375,-27.25
-1815512.578125,-32.06
-1815512.5625,-36.32
-1815512.546875,-39.06
-1815512.53125,-39.37
-1815512.515625,-36.79
-1815512.5,-31.52
-1815512.484375,-24.43
-1815512.46875,-16.84
-1815512.453125,-10.05
-1815512.4375,-5.00
-1815512.421875,-2.01
-1815512.40625,-0.72
-1815512.390625,-0.36
-1815512.375,-0.04
-1815512.359375,0.91
-1815512.34375,2.78
-1815512.328125,5.51
-1815512.3125,8.82
-1815512.296875,12.37
-1815512.28125,15.81
-1815512.265625,18.81
-1815512.25,21.05
-1815512.234375,22.28
-1815512.21875,22.35
-1815512.203125,21.41
-1815512.1875,19.85
-1815512.171875,18.21
-1815512.15625,17.01
-1815512.140625,16.57
-1815512.125,16.99
-1815512.109375,18.17
-1815512.09375,19.78
-1815512.078125,21.39
-1815512.0625,22.48
-1815512.046875,22.55
-1815512.03125,21.28
-1815512.015625,18.66
-1815512.0,14.94
-1815511.984375,10.61
-1815511.96875,6.15
-1815511.953125,1.92
-1815511.9375,-1.91
-1815511.921875,-5.28
-1815511.90625,-8.19
-1815511.890625,-10.69
-1815511.875,-12.89
-1815511.859375,-15.11
-1815511.84375,-17.81
-1815511.828125,-21.34
-1815511.8125,-25.75
-1815511.796875,-30.50
-1815511.78125,-34.58
-1815511.765625,-36.84
-1815511.75,-36.47
-1815511.734375,-33.33
-1815511.71875,-28.04
-1815511.703125,-21.66
-1815511.6875,-15.20
-1815511.671875,-9.28
-1815511.65625,-4.11
-1815511.640625,0.37
-1815511.625,4.12
-1815511.609375,6.93
-1815511.59375,8.52
-1815511.578125,8.81
-1815511.5625,8.16
-1815511.546875,7.25
-1815511.53125,6.89
-1815511.515625,7.54
-1815511.5,9.15
-1815511.484375,11.10
-1815511.46875,12.63
-1815511.453125,13.09
-1815511.4375,12.34
-1815511.421875,10.70
-1815511.40625,8.85
-1815511.390625,7.45
-1815511.375,6.91
-1815511.359375,7.19
-1815511.34375,7.88
-1815511.328125,8.39
-1815511.3125,8.30
-1815511.296875,7.47
-1815511.28125,6.11
-1815511.265625,4.59
-1815511.25,3.15
-1815511.234375,1.78
-1815511.21875,0.22
-1815511.203125,-1.93
-1815511.1875,-4.87
-1815511.171875,-8.57
-1815511.15625,-12.70
-1815511.140625,-16.77
-1815511.125,-20.28
-1815511.109375,-22.89
-1815511.09375,-24.45
-1815511.078125,-25.06
-1815511.0625,-25.09
-1815511.046875,-25.09
-1815511.03125,-25.69
-1815511.015625,-27.38
-1815511.0,-30.23
-1815510.984375,-33.81
-1815510.96875,-37.18
-1815510.953125,-39.20
-1815510.9375,-38.99
-1815510.921875,-36.23
-1815510.90625,-31.26
-1815510.890625,-24.96
-1815510.875,-18.25
-1815510.859375,-11.83
-1815510.84375,-5.99
-1815510.828125,-0.73
-1815510.8125,3.99
-1815510.796875,8.08
-1815510.78125,11.33
-1815510.765625,13.61
-1815510.75,15.00
-1815510.734375,15.92
-1815510.71875,16.84
-1815510.703125,18.07
-1815510.6875,19.56
-1815510.671875,20.90
-1815510.65625,21.60
-1815510.640625,21.43
-1815510.625,20.53
-1815510.609375,19.39
-1815510.59375,18.52
-1815510.578125,18.28
-1815510.5625,18.64
-1815510.546875,19.32
