Time_stamp,X,Y,Z
-32.1875,17,27,53
-32.15625,17,27,53
-32.125,17,27,53
-32.09375,17,27,53
-32.0625,17,27,53
-32.03125,17,27,53
-32.0,17,27,53
-31.96875,17,27,53
-31.9375,17,27,53
-31.90625,17,27,53
-31.875,18,27,53
-31.84375,18,27,54
-31.8125,17,27,53
-31.78125,17,27,53
-31.75,17,27,53
-31.71875,18,27,53
-31.6875,17,27,54
-31.65625,17,27,53
-31.625,17,27,53
-31.59375,17,27,53
-31.5625,17,27,53
-31.53125,17,27,53
-31.5,17,27,53
-31.46875,17,27,53
-31.4375,17,27,53
-31.40625,17,27,53
-31.375,17,27,53
-31.34375,17,27,53
-31.3125,17,27,53
-31.28125,17,27,53
-31.25,17,27,53
-31.21875,17,27,53
-31.1875,17,27,53
-31.15625,17,27,53
-31.125,17,27,53
-31.09375,17,27,53
-31.0625,17,27,53
-31.03125,17,27,53
-31.0,17,27,53
-30.96875,17,27,53
-30.9375,17,27,54
-30.90625,17,27,53
-30.875,18,27,53
-30.84375,17,27,53
-30.8125,17,27,53
-30.78125,18,27,53
-30.75,17,27,53
-30.71875,17,27,53
-30.6875,17,27,53
-30.65625,17,26,54
-30.625,17,27,53
-30.59375,17,27,53
-30.5625,17,27,54
-30.53125,17,27,53
-30.5,17,27,53
-30.46875,18,27,53
-30.4375,17,27,54
-30.40625,17,27,53
-30.375,17,27,53
-30.34375,17,27,53
-30.3125,17,27,53
-30.28125,17,27,54
-30.25,17,27,53
-30.21875,17,27,53
-30.1875,17,27,53
-30.15625,17,27,54
-30.125,17,27,54
-30.09375,17,27,53
-30.0625,17,27,53
-30.03125,17,27,53
-30.0,17,27,53
-29.96875,17,27,54
-29.9375,17,27,53
-29.90625,17,27,53
-29.875,17,27,53
-29.84375,17,27,54
-29.8125,17,27,53
-29.78125,17,27,53
-29.75,17,27,53
-29.71875,17,27,53
-29.6875,17,27,53
-29.65625,17,27,53
-29.625,17,27,53
-29.59375,17,27,54
-29.5625,17,27,54
-29.53125,17,27,53
-29.5,17,27,53
-29.46875,17,27,53
-29.4375,17,27,53
-29.40625,17,27,54
-29.375,17,26,53
-29.34375,17,27,53
-29.3125,17,27,54
-29.28125,17,27,53
-29.25,17,27,53
-29.21875,18,27,53
-29.1875,17,27,53
-29.15625,18,27,54
-29.125,18,27,54
-29.09375,17,27,53
-29.0625,17,27,53
-29.03125,18,27,53
-29.0,17,27,54
-28.96875,17,27,53
-28.9375,17,27,53
-28.90625,17,27,53
-28.875,17,27,53
-28.84375,17,27,53
-28.8125,17,27,53
-28.78125,17,27,53
-28.75,17,27,53
-28.71875,17,27,53
-28.6875,17,27,53
-28.65625,17,27,53
-28.625,17,27,53
-28.59375,17,27,53
-28.5625,18,27,53
-28.53125,17,27,54
-28.5,17,27,53
-28.46875,17,27,53
-28.4375,17,27,53
-28.40625,17,27,53
-28.375,17,27,53
-28.34375,17,27,54
-28.3125,17,27,53
-28.28125,18,27,53
-28.25,17,27,53
-28.21875,17,27,53
-28.1875,18,27,53
-28.15625,18,27,53
-28.125,17,27,53
-28.09375,17,27,53
-28.0625,17,27,53
-28.03125,17,27,53
-28.0,17,27,53
-27.96875,18,27,53
-27.9375,17,27,54
-27.90625,17,27,53
-27.875,17,27,53
-27.84375,17,27,53
-27.8125,17,27,53
-27.78125,17,27,53
-27.75,17,27,53
-27.71875,17,27,53
-27.6875,17,27,53
-27.65625,17,27,53
-27.625,17,27,53
-27.59375,17,27,53
-27.5625,17,27,53
-27.53125,17,27,54
-27.5,17,27,53
-27.46875,17,27,53
-27.4375,17,27,54
-27.40625,17,27,54
-27.375,18,27,53
-27.34375,18,27,53
-27.3125,17,27,53
-27.28125,17,27,53
-27.25,17,27,53
-27.21875,17,27,53
-27.1875,17,27,54
-27.15625,17,27,53
-27.125,17,27,53
-27.09375,17,27,53
-27.0625,17,27,54
-27.03125,17,27,53
-27.0,17,27,53
-26.96875,17,27,53
-26.9375,17,27,53
-26.90625,17,27,54
-26.875,17,27,53
-26.84375,17,27,53
-26.8125,17,27,53
-26.78125,17,27,53
-26.75,17,27,53
-26.71875,17,27,54
-26.6875,17,27,53
-26.65625,17,27,53
-26.625,17,27,54
-26.59375,17,27,53
-26.5625,17,27,53
-26.53125,17,27,54
-26.5,17,27,53
-26.46875,17,27,53
-26.4375,18,27,53
-26.40625,17,27,54
-26.375,17,27,53
-26.34375,17,27,53
-26.3125,17,27,54
-26.28125,17,27,53
-26.25,17,27,53
-26.21875,17,27,53
-26.1875,17,27,53
-26.15625,17,27,54
-26.125,17,27,53
-26.09375,17,27,53
-26.0625,18,27,53
-26.03125,17,27,53
-26.0,17,27,54
-25.96875,17,27,53
-25.9375,17,27,53
-25.90625,17,27,53
-25.875,17,27,54
-25.84375,17,27,54
-25.8125,17,27,53
-25.78125,17,27,54
-25.75,17,27,54
-25.71875,17,27,53
-25.6875,17,27,53
-25.65625,17,27,53
-25.625,17,27,54
-25.59375,17,27,54
-25.5625,17,27,53
-25.53125,17,27,53
-25.5,17,27,54
-25.46875,17,27,53
-25.4375,17,27,53
-25.40625,17,27,53
-25.375,17,27,53
-25.34375,17,27,53
-25.3125,17,27,53
-25.28125,17,27,53
-25.25,17,27,53
-25.21875,17,27,53
-25.1875,17,27,53
-25.15625,17,27,54
-25.125,17,27,53
-25.09375,17,27,53
-25.0625,17,27,53
-25.03125,17,27,53
-25.0,17,27,53
-24.96875,17,27,53
-24.9375,17,27,54
-24.90625,17,27,54
-24.875,17,27,53
-24.84375,17,27,54
-24.8125,17,27,53
-24.78125,17,27,53
-24.75,17,27,54
-24.71875,17,27,53
-24.6875,17,27,53
-24.65625,17,27,53
-24.625,17,27,53
-24.59375,17,27,54
-24.5625,17,27,53
-24.53125,17,27,53
-24.5,18,27,53
-24.46875,17,27,54
-24.4375,17,27,53
-24.40625,17,27,53
-24.375,17,27,53
-24.34375,17,27,54
-24.3125,17,27,54
-24.28125,17,27,53
-24.25,17,27,53
-24.21875,17,27,53
-24.1875,18,27,53
-24.15625,17,27,53
-24.125,17,27,54
-24.09375,17,27,53
-24.0625,17,26,54
-24.03125,17,27,53
-24.0,17,27,53
-23.96875,17,27,53
-23.9375,17,27,53
-23.90625,17,27,53
-23.875,17,27,53
-23.84375,17,27,53
-23.8125,17,27,54
-23.78125,17,27,53
-23.75,17,27,53
-23.71875,17,27,54
-23.6875,17,27,53
-23.65625,17,27,53
-23.625,17,27,54
-23.59375,17,27,54
-23.5625,17,27,54
-23.53125,17,27,53
-23.5,17,27,54
-23.46875,17,27,54
-23.4375,17,27,53
-23.40625,17,27,54
-23.375,17,27,54
-23.34375,17,27,53
-23.3125,17,27,53
-23.28125,17,27,53
-23.25,17,27,53
-23.21875,17,27,53
-23.1875,17,27,53
-23.15625,17,27,53
-23.125,17,27,53
-23.09375,17,27,53
-23.0625,17,27,53
-23.03125,17,27,53
-23.0,17,27,54
-22.96875,17,27,53
-22.9375,17,27,53
-22.90625,17,27,54
-22.875,17,27,53
-22.84375,17,27,53
-22.8125,17,27,53
-22.78125,17,27,53
-22.75,17,27,54
-22.71875,17,27,53
-22.6875,17,27,53
-22.65625,17,27,53
-22.625,17,27,54
-22.59375,17,27,54
-22.5625,17,27,53
-22.53125,17,27,53
-22.5,17,27,53
-22.46875,17,27,54
-22.4375,17,27,53
-22.40625,17,27,53
-22.375,17,27,53
-22.34375,17,27,53
-22.3125,17,27,53
-22.28125,17,27,53
-22.25,17,27,54
-22.21875,18,27,54
-22.1875,17,27,54
-22.15625,17,27,53
-22.125,17,27,53
-22.09375,17,27,54
-22.0625,17,27,53
-22.03125,17,27,54
-22.0,17,27,53
-21.96875,17,27,54
-21.9375,17,27,54
-21.90625,17,27,53
-21.875,17,27,53
-21.84375,17,27,53
-21.8125,17,27,53
-21.78125,17,27,54
-21.75,18,27,53
-21.71875,17,27,54
-21.6875,17,27,53
-21.65625,17,27,54
-21.625,17,27,53
-21.59375,17,27,53
-21.5625,17,27,53
-21.53125,17,27,54
-21.5,17,27,54
-21.46875,17,27,53
-21.4375,17,27,54
-21.40625,17,27,54
-21.375,17,27,53
-21.34375,17,27,53
-21.3125,17,27,53
-21.28125,17,27,53
-21.25,17,27,53
-21.21875,17,27,53
-21.1875,17,27,53
-21.15625,17,27,53
-21.125,17,27,53
-21.09375,17,27,53
-21.0625,17,27,53
-21.03125,17,27,53
-21.0,17,27,53
-20.96875,18,27,53
-20.9375,17,26,53
-20.90625,17,27,53
-20.875,17,27,53
-20.84375,17,27,53
-20.8125,17,27,53
-20.78125,17,27,53
-20.75,17,27,53
-20.71875,17,27,54
-20.6875,17,27,53
-20.65625,17,27,54
-20.625,17,27,53
-20.59375,17,27,53
-20.5625,17,27,54
-20.53125,17,27,53
-20.5,17,27,53
-20.46875,17,27,53
-20.4375,17,27,53
-20.40625,17,27,54
-20.375,17,27,53
-20.34375,17,27,53
-20.3125,17,27,54
-20.28125,17,27,53
-20.25,17,27,53
-20.21875,17,27,54
-20.1875,17,27,53
-20.15625,17,27,53
-20.125,17,27,54
-20.09375,17,27,54
-20.0625,17,27,54
-20.03125,17,27,53
-20.0,17,27,53
-19.96875,17,27,53
-19.9375,17,27,54
-19.90625,17,27,53
-19.875,17,27,53
-19.84375,17,27,54
-19.8125,17,27,53
-19.78125,17,27,53
-19.75,17,27,53
-19.71875,17,27,53
-19.6875,17,27,53
-19.65625,17,27,54
-19.625,17,27,53
-19.59375,17,27,53
-19.5625,17,27,53
-19.53125,17,27,53
-19.5,17,27,54
-19.46875,17,27,54
-19.4375,17,27,53
-19.40625,17,27,53
-19.375,17,27,53
-19.34375,17,27,53
-19.3125,17,27,53
-19.28125,17,27,53
-19.25,17,27,53
-19.21875,17,27,53
-19.1875,17,27,53
-19.15625,17,27,53
-19.125,17,27,53
-19.09375,17,27,53
-19.0625,17,27,53
-19.03125,18,27,53
-19.0,17,27,53
-18.96875,17,27,53
-18.9375,17,27,53
-18.90625,17,27,53
-18.875,17,27,54
-18.84375,17,27,53
-18.8125,17,27,53
-18.78125,17,27,53
-18.75,17,27,53
-18.71875,17,27,53
-18.6875,17,27,53
-18.65625,17,27,53
-18.625,17,27,53
-18.59375,17,27,54
-18.5625,17,27,54
-18.53125,17,27,53
-18.5,17,27,53
-18.46875,17,27,53
-18.4375,17,27,53
-18.40625,18,27,53
-18.375,17,27,54
-18.34375,17,27,53
-18.3125,17,26,53
-18.28125,17,27,53
-18.25,17,27,53
-18.21875,18,27,53
-18.1875,17,27,54
-18.15625,17,27,53
-18.125,17,27,53
-18.09375,17,27,54
-18.0625,17,27,53
-18.03125,17,27,53
-18.0,17,27,54
-17.96875,17,27,53
-17.9375,17,27,53
-17.90625,17,27,54
-17.875,17,27,53
-17.84375,17,27,53
-17.8125,17,27,54
-17.78125,17,27,54
-17.75,17,27,53
-17.71875,17,27,53
-17.6875,18,27,53
-17.65625,17,27,54
-17.625,17,27,53
-17.59375,17,27,54
-17.5625,17,27,54
-17.53125,17,27,54
-17.5,17,27,53
-17.46875,18,27,53
-17.4375,17,27,53
-17.40625,17,27,53
-17.375,17,27,53
-17.34375,17,27,53
-17.3125,17,27,53
-17.28125,17,27,53
-17.25,17,27,53
-17.21875,17,27,54
-17.1875,17,27,53
-17.15625,17,27,54
-17.125,17,27,53
-17.09375,17,27,53
-17.0625,17,27,54
-17.03125,17,27,53
-17.0,17,27,53
-16.96875,17,27,53
-16.9375,17,27,53
-16.90625,17,27,53
-16.875,17,27,54
-16.84375,18,27,53
-16.8125,17,27,54
-16.78125,17,27,53
-16.75,17,27,53
-16.71875,17,27,54
-16.6875,17,27,54
-16.65625,17,27,54
-16.625,17,27,53
-16.59375,17,26,53
-16.5625,18,26,53
-16.53125,18,27,54
-16.5,17,27,54
-16.46875,17,27,53
-16.4375,18,27,53
-16.40625,17,26,54
-16.375,17,27,53
-16.34375,18,27,54
-16.3125,17,26,54
-16.28125,17,27,53
-16.25,17,26,53
-16.21875,17,27,54
-16.1875,17,27,53
-16.15625,18,27,53
-16.125,17,27,54
-16.09375,17,27,53
-16.0625,17,27,54
-16.03125,17,27,53
-16.0,17,27,54
-15.96875,17,27,53
-15.9375,17,27,53
-15.90625,17,27,54
-15.875,17,26,53
-15.84375,17,26,54
-15.8125,17,27,54
-15.78125,17,27,54
-15.75,17,27,53
-15.71875,17,27,53
-15.6875,17,27,53
-15.65625,17,27,54
-15.625,17,26,54
-15.59375,18,27,53
-15.5625,17,27,53
-15.53125,17,27,54
-15.5,17,27,54
-15.46875,17,26,54
-15.4375,17,27,53
-15.40625,17,27,53
-15.375,17,27,53
-15.34375,17,27,54
-15.3125,17,27,53
-15.28125,18,27,53
-15.25,17,27,53
-15.21875,17,27,53
-15.1875,17,26,53
-15.15625,17,27,53
-15.125,17,27,54
-15.09375,17,27,53
-15.0625,17,27,53
-15.03125,17,27,53
-15.0,17,27,54
-14.96875,17,27,53
-14.9375,17,27,53
-14.90625,17,27,54
-14.875,17,27,53
-14.84375,17,27,53
-14.8125,17,27,54
-14.78125,17,27,53
-14.75,17,27,53
-14.71875,17,27,53
-14.6875,17,27,53
-14.65625,17,27,53
-14.625,17,26,53
-14.59375,17,27,53
-14.5625,17,27,54
-14.53125,17,27,53
-14.5,17,27,54
-14.46875,18,26,53
-14.4375,17,27,53
-14.40625,17,27,53
-14.375,17,27,54
-14.34375,17,27,54
-14.3125,17,27,53
-14.28125,17,27,53
-14.25,17,27,54
-14.21875,18,27,53
-14.1875,18,26,53
-14.15625,17,27,54
-14.125,17,27,53
-14.09375,17,27,53
-14.0625,17,26,53
-14.03125,17,27,54
-14.0,17,26,54
-13.96875,18,27,54
-13.9375,17,27,54
-13.90625,18,27,53
-13.875,17,26,54
-13.84375,17,27,53
-13.8125,17,27,53
-13.78125,17,27,54
-13.75,17,26,53
-13.71875,17,27,54
-13.6875,17,27,53
-13.65625,17,27,53
-13.625,17,27,54
-13.59375,17,26,53
-13.5625,18,26,53
-13.53125,18,27,54
-13.5,17,26,54
-13.46875,17,27,54
-13.4375,17,26,54
-13.40625,17,26,53
-13.375,17,27,54
-13.34375,17,27,53
-13.3125,17,26,54
-13.28125,17,26,54
-13.25,18,27,53
-13.21875,17,27,54
-13.1875,17,26,54
-13.15625,18,27,53
-13.125,17,27,54
-13.09375,17,26,54
-13.0625,17,27,53
-13.03125,17,27,53
-13.0,17,27,54
-12.96875,17,27,53
-12.9375,17,27,53
-12.90625,17,27,53
-12.875,17,27,53
-12.84375,17,27,54
-12.8125,17,27,54
-12.78125,17,27,53
-12.75,17,27,53
-12.71875,17,27,54
-12.6875,17,26,53
-12.65625,17,27,53
-12.625,17,27,53
-12.59375,17,26,54
-12.5625,17,27,53
-12.53125,17,27,54
-12.5,17,26,53
-12.46875,17,27,54
-12.4375,17,27,53
-12.40625,17,26,53
-12.375,17,27,54
-12.34375,17,27,54
-12.3125,17,26,53
-12.28125,17,27,54
-12.25,17,27,53
-12.21875,17,27,54
-12.1875,17,27,54
-12.15625,17,27,53
-12.125,17,27,53
-12.09375,17,27,54
-12.0625,17,27,54
-12.03125,17,27,53
-12.0,17,27,54
-11.96875,17,26,54
-11.9375,17,27,54
-11.90625,17,27,54
-11.875,17,27,54
-11.84375,17,26,54
-11.8125,17,27,54
-11.78125,17,27,54
-11.75,17,27,54
-11.71875,17,26,54
-11.6875,17,27,54
-11.65625,17,27,53
-11.625,17,27,53
-11.59375,17,27,54
-11.5625,17,27,54
-11.53125,17,27,54
-11.5,17,27,54
-11.46875,17,27,54
-11.4375,17,27,53
-11.40625,17,26,53
-11.375,17,27,53
-11.34375,17,27,54
-11.3125,17,26,54
-11.28125,17,26,53
-11.25,17,27,53
-11.21875,17,27,54
-11.1875,17,26,54
-11.15625,17,27,54
-11.125,17,26,54
-11.09375,17,27,54
-11.0625,17,27,54
-11.03125,17,26,53
-11.0,17,27,54
-10.96875,17,27,54
-10.9375,17,27,54
-10.90625,17,26,54
-10.875,17,26,54
-10.84375,17,27,54
-10.8125,17,27,54
-10.78125,17,27,54
-10.75,17,27,54
-10.71875,17,26,54
-10.6875,17,26,54
-10.65625,17,27,54
-10.625,17,27,54
-10.59375,17,27,54
-10.5625,17,26,53
-10.53125,17,27,54
-10.5,17,27,54
-10.46875,17,27,53
-10.4375,17,26,53
-10.40625,17,27,54
-10.375,17,27,53
-10.34375,17,27,53
-10.3125,17,27,53
-10.28125,17,26,53
-10.25,17,27,53
-10.21875,17,27,54
-10.1875,17,26,54
-10.15625,17,27,53
-10.125,17,26,54
-10.09375,17,26,54
-10.0625,17,27,54
-10.03125,17,26,54
-10.0,17,27,54
-9.96875,17,27,53
-9.9375,17,26,53
-9.90625,17,27,53
-9.875,17,26,53
-9.84375,17,26,54
-9.8125,17,26,54
-9.78125,17,27,53
-9.75,17,26,54
-9.71875,17,26,54
-9.6875,17,27,54
-9.65625,17,27,53
-9.625,17,27,54
-9.59375,17,27,53
-9.5625,17,26,54
-9.53125,17,27,54
-9.5,17,26,54
-9.46875,17,27,54
-9.4375,17,27,53
-9.40625,17,26,53
-9.375,17,27,53
-9.34375,17,27,53
-9.3125,17,27,53
-9.28125,17,27,53
-9.25,17,27,53
-9.21875,17,27,54
-9.1875,17,27,54
-9.15625,17,27,54
-9.125,17,27,54
-9.09375,17,27,53
-9.0625,17,27,53
-9.03125,18,27,54
-9.0,17,27,54
-8.96875,17,26,54
-8.9375,18,27,54
-8.90625,17,27,53
-8.875,17,27,53
-8.84375,18,26,53
-8.8125,18,26,54
-8.78125,19,26,53
-8.75,18,27,53
-8.71875,17,26,54
-8.6875,17,26,53
-8.65625,17,26,53
-8.625,17,27,54
-8.59375,17,27,54
-8.5625,17,27,53
-8.53125,18,26,54
-8.5,17,27,54
-8.46875,17,27,53
-8.4375,18,26,53
-8.40625,18,27,53
-8.375,17,27,53
-8.34375,18,27,53
-8.3125,17,26,54
-8.28125,18,26,53
-8.25,18,26,53
-8.21875,18,27,54
-8.1875,18,26,53
-8.15625,18,26,53
-8.125,18,26,53
-8.09375,18,26,53
-8.0625,18,26,54
-8.03125,18,26,54
-8.0,17,26,53
-7.96875,18,26,54
-7.9375,18,26,54
-7.90625,18,26,53
-7.875,18,26,53
-7.84375,18,26,53
-7.8125,18,26,53
-7.78125,18,26,54
-7.75,18,26,53
-7.71875,18,26,53
-7.6875,18,26,53
-7.65625,18,26,53
-7.625,18,26,53
-7.59375,18,26,53
-7.5625,19,26,53
-7.53125,17,26,54
-7.5,18,26,53
-7.46875,19,26,53
-7.4375,19,26,53
-7.40625,18,26,54
-7.375,18,26,53
-7.34375,18,26,53
-7.3125,18,26,53
-7.28125,18,26,54
-7.25,18,26,53
-7.21875,18,26,53
-7.1875,18,26,54
-7.15625,18,26,53
-7.125,18,26,53
-7.09375,18,26,54
-7.0625,18,26,53
-7.03125,18,26,53
-7.0,18,26,53
-6.96875,19,26,53
-6.9375,18,26,53
-6.90625,18,26,53
-6.875,18,26,53
-6.84375,18,26,53
-6.8125,18,26,53
-6.78125,18,26,53
-6.75,19,26,53
-6.71875,18,26,53
-6.6875,18,26,53
-6.65625,18,26,53
-6.625,18,26,53
-6.59375,18,26,53
-6.5625,18,26,53
-6.53125,18,26,53
-6.5,18,26,53
-6.46875,18,26,53
-6.4375,18,26,53
-6.40625,18,26,54
-6.375,18,26,54
-6.34375,18,26,53
-6.3125,18,26,53
-6.28125,19,26,54
-6.25,18,26,53
-6.21875,18,26,54
-6.1875,18,26,53
-6.15625,18,26,53
-6.125,18,26,53
-6.09375,18,26,53
-6.0625,18,26,53
-6.03125,18,26,53
-6.0,18,26,53
-5.96875,18,26,53
-5.9375,18,26,53
-5.90625,18,26,53
-5.875,18,26,54
-5.84375,18,26,53
-5.8125,18,26,53
-5.78125,18,26,54
-5.75,18,26,54
-5.71875,18,26,53
-5.6875,18,26,53
-5.65625,18,26,53
-5.625,18,26,53
-5.59375,18,26,53
-5.5625,18,26,53
-5.53125,18,26,53
-5.5,18,26,53
-5.46875,18,26,53
-5.4375,18,26,53
-5.40625,18,26,53
-5.375,18,26,53
-5.34375,18,26,53
-5.3125,18,26,53
-5.28125,18,26,53
-5.25,18,26,53
-5.21875,18,26,53
-5.1875,18,26,54
-5.15625,18,26,53
-5.125,18,26,54
-5.09375,18,26,53
-5.0625,18,26,54
-5.03125,18,26,54
-5.0,18,26,53
-4.96875,18,26,53
-4.9375,18,26,54
-4.90625,18,26,53
-4.875,18,26,53
-4.84375,18,26,54
-4.8125,18,26,54
-4.78125,18,26,53
-4.75,18,26,54
-4.71875,18,26,53
-4.6875,18,26,54
-4.65625,18,26,53
-4.625,18,26,53
-4.59375,18,26,54
-4.5625,18,26,54
-4.53125,18,26,53
-4.5,18,26,53
-4.46875,18,26,53
-4.4375,18,26,53
-4.40625,18,26,53
-4.375,18,26,54
-4.34375,18,26,53
-4.3125,18,26,53
-4.28125,18,26,53
-4.25,18,26,53
-4.21875,18,26,54
-4.1875,18,26,53
-4.15625,18,26,53
-4.125,18,26,53
-4.09375,18,26,54
-4.0625,18,26,53
-4.03125,18,26,53
-4.0,18,26,53
-3.96875,18,26,53
-3.9375,18,26,53
-3.90625,18,26,53
-3.875,18,26,53
-3.84375,18,26,53
-3.8125,18,26,54
-3.78125,18,26,53
-3.75,18,26,53
-3.71875,18,26,53
-3.6875,18,26,53
-3.65625,18,26,53
-3.625,18,26,53
-3.59375,18,26,53
-3.5625,18,26,53
-3.53125,19,26,53
-3.5,18,26,54
-3.46875,18,26,53
-3.4375,19,26,53
-3.40625,18,26,53
-3.375,18,26,53
-3.34375,18,26,53
-3.3125,18,26,54
-3.28125,18,26,54
-3.25,18,26,53
-3.21875,18,26,53
-3.1875,18,26,53
-3.15625,18,26,53
-3.125,18,26,54
-3.09375,18,26,53
-3.0625,18,26,53
-3.03125,19,26,53
-3.0,18,26,54
-2.96875,18,26,53
-2.9375,18,26,53
-2.90625,18,26,53
-2.875,18,26,53
-2.84375,18,26,53
-2.8125,18,26,53
-2.78125,19,26,54
-2.75,18,26,54
-2.71875,18,26,53
-2.6875,18,26,54
-2.65625,19,26,54
-2.625,17,26,52
-2.59375,17,26,52
-2.5625,22,26,56
-2.53125,16,26,52
-2.5,17,26,51
-2.46875,18,25,54
-2.4375,19,26,54
-2.40625,19,26,54
-2.375,19,26,54
-2.34375,17,25,52
-2.3125,20,25,54
-2.28125,18,25,53
-2.25,19,25,54
-2.21875,20,26,53
-2.1875,20,26,53
-2.15625,19,25,52
-2.125,19,26,54
-2.09375,18,25,53
-2.0625,22,25,55
-2.03125,20,25,54
-2.0,19,26,51
-1.96875,22,26,52
-1.9375,23,26,55
-1.90625,17,26,54
-1.875,21,26,52
-1.84375,21,26,53
-1.8125,20,26,53
-1.78125,20,26,52
-1.75,20,26,53
-1.71875,20,26,52
-1.6875,20,26,53
-1.65625,20,26,53
-1.625,21,26,52
-1.59375,20,26,53
-1.5625,21,26,53
-1.53125,20,26,53
-1.5,21,26,53
-1.46875,20,26,53
-1.4375,19,26,52
-1.40625,22,26,53
-1.375,22,26,53
-1.34375,21,26,52
-1.3125,20,25,53
-1.28125,21,26,52
-1.25,21,26,52
-1.21875,20,26,53
-1.1875,19,26,53
-1.15625,20,26,53
-1.125,20,26,53
-1.09375,20,26,53
-1.0625,20,26,53
-1.03125,20,26,52
-1.0,20,26,53
-0.96875,21,26,53
-0.9375,20,26,53
-0.90625,20,26,52
-0.875,21,26,53
-0.84375,20,26,53
-0.8125,21,26,53
-0.78125,20,26,53
-0.75,21,26,53
-0.71875,21,26,53
-0.6875,21,26,53
-0.65625,21,26,52
-0.625,20,26,53
-0.59375,21,26,53
-0.5625,21,26,52
-0.53125,21,26,52
-0.5,21,26,53
-0.46875,21,26,53
-0.4375,21,26,52
-0.40625,20,26,53
-0.375,21,26,53
-0.34375,21,26,52
-0.3125,20,26,53
-0.28125,21,26,53
-0.25,21,26,52
-0.21875,21,26,53
-0.1875,21,26,52
-0.15625,21,26,53
-0.125,21,26,52
-0.09375,21,26,52
-0.0625,21,26,53
-0.03125,21,26,52
0.0,21,26,53
0.03125,21,26,52
0.0625,21,26,53
0.09375,20,26,52
0.125,21,26,52
