Time_stamp,temperature
1603462884.5,33.66
1603462884.75,33.66
1603462885.0,33.66
1603462885.25,33.66
1603462885.5,33.66
1603462885.75,33.66
1603462886.0,33.66
1603462886.25,33.66
1603462886.5,33.66
1603462886.75,33.66
1603462887.0,33.66
1603462887.25,33.66
1603462887.5,33.66
1603462887.75,33.66
1603462888.0,33.63
1603462888.25,33.63
1603462888.5,33.63
1603462888.75,33.63
1603462889.0,33.66
1603462889.25,33.66
1603462889.5,33.66
1603462889.75,33.66
1603462890.0,33.66
1603462890.25,33.66
1603462890.5,33.66
1603462890.75,33.66
1603462891.0,33.65
1603462891.25,33.65
1603462891.5,33.65
1603462891.75,33.65
1603462892.0,33.66
1603462892.25,33.66
1603462892.5,33.66
1603462892.75,33.66
1603462893.0,33.65
1603462893.25,33.65
1603462893.5,33.65
1603462893.75,33.65
1603462894.0,33.66
1603462894.25,33.66
1603462894.5,33.66
1603462894.75,33.66
1603462895.0,33.65
1603462895.25,33.65
1603462895.5,33.65
1603462895.75,33.65
1603462896.0,33.65
1603462896.25,33.65
1603462896.5,33.65
1603462896.75,33.65
1603462897.0,33.65
1603462897.25,33.65
1603462897.5,33.65
1603462897.75,33.65
1603462898.0,33.65
1603462898.25,33.65
1603462898.5,33.65
1603462898.75,33.65
1603462899.0,33.65
1603462899.25,33.65
1603462899.5,33.65
1603462899.75,33.65
1603462900.0,33.65
1603462900.25,33.65
1603462900.5,33.65
1603462900.75,33.65
1603462901.0,33.65
1603462901.25,33.65
1603462901.5,33.65
1603462901.75,33.65
1603462902.0,33.68
1603462902.25,33.68
1603462902.5,33.68
1603462902.75,33.68
1603462903.0,33.66
1603462903.25,33.66
1603462903.5,33.66
1603462903.75,33.66
1603462904.0,33.65
1603462904.25,33.65
1603462904.5,33.65
1603462904.75,33.65
1603462905.0,33.66
1603462905.25,33.66
1603462905.5,33.66
1603462905.75,33.66
1603462906.0,33.66
1603462906.25,33.66
1603462906.5,33.66
1603462906.75,33.66
1603462907.0,33.65
1603462907.25,33.65
1603462907.5,33.65
1603462907.75,33.65
1603462908.0,33.63
1603462908.25,33.63
1603462908.5,33.63
1603462908.75,33.63
1603462909.0,33.65
1603462909.25,33.65
1603462909.5,33.65
1603462909.75,33.65
1603462910.0,33.65
1603462910.25,33.65
1603462910.5,33.65
1603462910.75,33.65
1603462911.0,33.66
1603462911.25,33.66
1603462911.5,33.66
1603462911.75,33.66
1603462912.0,33.65
1603462912.25,33.65
1603462912.5,33.65
1603462912.75,33.65
1603462913.0,33.65
1603462913.25,33.65
1603462913.5,33.65
1603462913.75,33.65
1603462914.0,33.65
1603462914.25,33.65
1603462914.5,33.65
1603462914.75,33.65
1603462915.0,33.65
1603462915.25,33.65
1603462915.5,33.65
1603462915.75,33.65
1603462916.0,33.65
1603462916.25,33.65
1603462916.5,33.65
1603462916.75,33.65
1603462917.0,33.65
1603462917.25,33.65
1603462917.5,33.65
1603462917.75,33.65
1603462918.0,33.65
1603462918.25,33.65
1603462918.5,33.65
1603462918.75,33.65
1603462919.0,33.65
1603462919.25,33.65
1603462919.5,33.65
1603462919.75,33.65
1603462920.0,33.63
1603462920.25,33.63
1603462920.5,33.63
1603462920.75,33.63
